entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
80,2026-06-08 21:40:00+08:00,1.744361222560486,81,2026-06-08 21:45:00+08:00,open,5,1.4920186642494857,short_tsm_long_qff,127.84323199999999,127.84323199999999,127.0,127.0,True,-7947.233374074899,8000.0,4,3.937007874015748,1000000.0,1016000.0,2000.0,304.8,711.2,20,1036.0,163,2026-06-09 22:05:00+08:00,-0.0054353155788508,164,2026-06-09 22:10:00+08:00,open,0.0680407381175127,128.433916,128.433916,129.5,129.5,-4694.303598332252,20000.0,15305.696401667748,306.20829107949965,725.2,20,1051.4082910794996,611.0082910794997,1436.4,40,2087.4082910794996,13218.288110588248,13218.288110588248,zscore_exit,1465
234,2026-06-10 21:30:00+08:00,1.778575619175244,235,2026-06-10 21:35:00+08:00,open,5,1.4610803720322738,short_tsm_long_qff,121.496445,121.496445,121.0,121.0,True,-7967.3113069275405,8000.0,4,4.132231404958677,1000000.0,968000.0,2000.0,290.4,677.6,20,988.0,312,2026-06-11 21:30:00+08:00,-0.789011930994832,313,2026-06-11 21:35:00+08:00,open,-0.6419088575431114,126.07718,126.07718,128.0,128.0,-36496.14175953876,56000.0,19503.85824046124,301.3488425278616,716.8,20,1038.1488425278617,591.7488425278616,1394.4,40,2026.1488425278617,17477.709397933377,17477.709397933377,zscore_exit,1440
346,2026-06-12 00:20:00+08:00,-1.677221168828808,347,2026-06-12 00:25:00+08:00,open,5,-1.750895816600994,long_tsm_short_qff,127.21585999999999,127.21585999999999,129.5,129.5,True,8143.638694106223,-8000.0,-4,3.861003861003861,1000000.0,1036000.0,2000.0,310.8,725.2,20,1056.0,467,2026-06-13 03:55:00+08:00,-1.1821663406241774,467,2026-06-13 03:55:00+08:00,close,-1.1821663406241774,136.642724,,139.0,,76768.97443447693,-76000.0,768.9744344769279,333.830692330343,778.4,24,1136.2306923303431,644.630692330343,1503.6,44,2192.230692330343,-1423.2562578534153,-1423.2562578534153,friday_session_end,1650
468,2026-06-15 21:30:00+08:00,-1.7427155741763156,469,2026-06-15 21:35:00+08:00,open,5,-1.034628514646922,long_tsm_short_qff,143.249006,143.249006,146.5,146.5,False,6136.168232818313,-6000.0,-3,3.4129692832764507,1000000.0,879000.0,2000.0,263.7,615.3,18,897.0,556,2026-06-16 22:20:00+08:00,0.0611994400034061,557,2026-06-16 22:25:00+08:00,open,-0.2418464980194244,139.19022,139.19022,140.0,140.0,-24905.393717007697,39000.0,14094.606282992303,256.2283818848977,588.0,18,862.2283818848978,519.9283818848977,1203.3,36,1759.2283818848978,12335.377901107406,12335.377901107406,zscore_exit,1490
624,2026-06-17 21:30:00+08:00,-1.7306227959394225,625,2026-06-17 21:35:00+08:00,open,5,-1.7751188430625142,long_tsm_short_qff,139.853952,139.853952,143.0,143.0,False,6134.971430768006,-6000.0,-3,3.4965034965034967,1000000.0,858000.0,2000.0,257.4,600.6,18,876.0,779,2026-06-19 03:55:00+08:00,-1.071080744944281,779,2026-06-19 03:55:00+08:00,close,-1.071080744944281,152.224128,,156.5,,75890.67635357214,-81000.0,-5109.32364642786,280.1672029060717,657.3,18,955.4672029060716,537.5672029060717,1257.9,36,1831.4672029060716,-6940.790849333931,-6940.790849333931,friday_session_end,1820
854,2026-06-23 03:40:00+08:00,-1.512085007103634,855,2026-06-23 03:45:00+08:00,open,5,-1.7523537463765029,long_tsm_short_qff,172.88096000000002,172.88096000000002,178.5,178.5,False,6195.014187797198,-6000.0,-3,2.8011204481792715,1000000.0,1071000.0,2000.0,321.3,749.7,21,1092.0,858,2026-06-23 21:30:00+08:00,0.7636739197221633,859,2026-06-23 21:35:00+08:00,open,-0.1670372253023869,167.21203799999998,167.21203799999998,169.5,169.5,-35119.0522195159,54000.0,18880.9477804841,310.7642843341452,711.9,21,1043.6642843341451,632.0642843341452,1461.6,42,2135.664284334145,16745.283496149954,16745.283496149954,zscore_exit,1070
948,2026-06-24 22:30:00+08:00,1.702852619122381,949,2026-06-24 22:35:00+08:00,open,5,1.368482844274731,short_tsm_long_qff,176.49501800000002,176.49501800000002,178.0,178.0,False,-6051.162305329207,6000.0,3,2.808988764044944,1000000.0,1068000.0,2000.0,320.4,747.6,21,1089.0,991,2026-06-25 02:05:00+08:00,-0.0126822172867199,992,2026-06-25 02:10:00+08:00,open,-0.1268104716985156,176.091046,176.091046,180.0,180.0,2444.500138808512,12000.0,14444.500138808511,319.6666499583574,756.0,21,1096.6666499583575,640.0666499583574,1503.6,42,2185.6666499583575,12258.833488850154,12258.833488850154,zscore_exit,215
1014,2026-06-25 21:30:00+08:00,1.5763317168492446,1015,2026-06-25 21:35:00+08:00,open,5,1.265780626454177,short_tsm_long_qff,182.53283199999998,182.53283199999998,184.5,184.5,False,-6064.6623835869705,6000.0,3,2.710027100271003,1000000.0,1107000.0,2000.0,332.1,774.9,21,1128.0,1128,2026-06-27 00:30:00+08:00,-0.1759864804712875,1129,2026-06-27 00:35:00+08:00,open,0.1473807023004554,162.939484,162.939484,166.5,166.5,118827.04058412895,-108000.0,10827.040584128947,296.4518878247613,699.3,21,1016.7518878247613,628.5518878247613,1474.1999999999998,42,2144.751887824761,8682.288696304186,8682.288696304186,zscore_exit,1620
1228,2026-06-30 02:20:00+08:00,1.5694318170505068,1229,2026-06-30 02:25:00+08:00,open,5,1.4195870047235049,short_tsm_long_qff,170.402328,170.402328,171.5,171.5,True,-6038.649894501441,6000.0,3,2.9154518950437316,1000000.0,1029000.0,2000.0,308.7,720.3,21,1050.0,1326,2026-07-01 21:30:00+08:00,-0.5493064819118435,1327,2026-07-01 21:35:00+08:00,open,-0.3556996070201796,165.98769,165.98769,169.5,169.5,26658.453292962204,-12000.0,14658.453292962204,300.70246401211136,711.9,21,1033.6024640121113,609.4024640121113,1432.1999999999998,42,2083.6024640121113,12574.850828950093,12574.850828950093,zscore_exit,2590
1530,2026-07-07 01:30:00+08:00,-1.77432030119316,1531,2026-07-07 01:35:00+08:00,open,5,-2.0056976652180096,long_tsm_short_qff,166.13880799999998,166.13880799999998,170.5,170.5,False,6157.5017439633975,-6000.0,-3,2.932551319648094,1000000.0,1023000.0,2000.0,306.9,716.1,21,1044.0,1560,2026-07-07 21:30:00+08:00,0.8862445032989356,1561,2026-07-07 21:35:00+08:00,open,1.2020145313371728,154.16036000000003,154.16036000000003,155.5,155.5,-73757.31444997461,90000.0,16242.685550025388,284.7728056650076,653.1,18,955.8728056650076,591.6728056650076,1369.2,39,1999.8728056650075,14242.81274436038,14242.81274436038,zscore_exit,1200
