entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
58,2026-07-06 09:43:00+08:00,-1.8969063234027972,59,2026-07-06 09:44:00+08:00,open,1,-1.626341492862792,long_tsm_short_qff,2856.822816,2856.822816,2505.0,2505.0,False,350.73928785088503,-400.0,-4,3.992015968063872,1000000.0,1002000.0,100.0,500.9999999999999,352.0,20,756.5099999999999,1629.5099999999998,545,2026-07-06 21:29:00+08:00,0.8472693111535579,546,2026-07-06 21:30:00+08:00,open,0.2502010521724392,2877.12688,2877.12688,2490.0,2490.0,7121.432947838766,6000.0,13121.432947838766,504.56071647391934,352.0,20,761.8866818756183,1638.4473983495377,1005.5607164739192,704.0,40,1518.396681875618,3267.9573983495375,9853.475549489229,9853.475549489229,zscore_exit,706
550,2026-07-06 21:34:00+08:00,1.712105501116865,551,2026-07-06 21:35:00+08:00,open,1,2.016672170129238,short_tsm_long_qff,2903.2169920000006,2903.2169920000006,2500.0,2500.0,False,-344.44549021157,400.0,4,4.0,1000000.0,1000000.0,100.0,500.0,352.0,20,755.0,1627.0,1179,2026-07-07 11:47:00+08:00,-0.6304995269976305,1180,2026-07-07 11:48:00+08:00,open,-0.38901383102937,2842.584348,2842.584348,2480.0,2480.0,20884.640785403855,-8000.0,12884.640785403855,489.55767960729804,352.0,20,739.23209620702,1600.789775814318,989.557679607298,704.0,40,1494.23209620702,3227.789775814318,9656.851009589536,9656.851009589536,zscore_exit,853
1307,2026-07-07 17:34:00+08:00,1.649850145641124,1308,2026-07-07 17:35:00+08:00,open,1,1.7215810288920197,short_tsm_long_qff,2853.5949520000004,2853.5949520000004,2452.0,2452.0,False,-343.70680369776596,400.0,4,4.078303425774878,1000000.0,980800.0,100.0,490.4,352.0,20,740.5039999999999,1602.904,1548,2026-07-07 21:35:00+08:00,-0.9356454848960736,1549,2026-07-07 21:36:00+08:00,open,-0.5644712920054393,2798.22634,2798.22634,2437.0,2437.0,19030.56865570184,-6000.0,13030.568655701842,480.8847156721491,352.0,20,726.1359206649452,1579.0206363370944,971.2847156721491,704.0,40,1466.639920664945,3181.9246363370944,9848.644019364747,9848.644019364747,zscore_exit,241
2277,2026-07-08 13:28:00+08:00,-1.660091073034384,2278,2026-07-08 13:29:00+08:00,open,1,-1.736211819695066,long_tsm_short_qff,2812.93419,2812.93419,2467.0,2467.0,False,350.80806494090075,-400.0,-4,4.053506282934738,1000000.0,986800.0,100.0,493.4,352.0,20,745.034,1610.434,3251,2026-07-09 13:05:00+08:00,0.6074748664332726,3252,2026-07-09 13:06:00+08:00,open,0.4362309046535087,2815.054,2815.054,2441.0,2441.0,743.646444142421,10400.0,11143.646444142421,493.7718232220712,352.0,20,745.5954530653274,1611.3672762873985,987.1718232220712,704.0,40,1490.6294530653274,3221.8012762873987,7921.845167855023,7921.845167855023,zscore_exit,1417
4545,2026-07-13 21:41:00+08:00,-1.738737969951762,4546,2026-07-13 21:42:00+08:00,open,1,-1.527573995969636,long_tsm_short_qff,2763.3378600000005,2763.3378600000005,2444.0,2444.0,False,353.7750537677647,-400.0,-4,4.091653027823241,1000000.0,977600.0,100.0,488.8,352.0,20,738.0880000000001,1598.888,8234,2026-07-17 13:03:00+08:00,0.7211436592776285,8235,2026-07-17 13:04:00+08:00,open,0.7367333962468369,2592.5845440000003,2592.5845440000003,2327.0,2327.0,-60408.26354892421,46800.0,-13608.26354892421,458.5958682255379,352.0,20,692.4797610205621,1523.0756292461,947.3958682255379,704.0,40,1430.567761020562,3121.9636292461,-16730.22717817031,-16730.22717817031,zscore_exit,5242
8269,2026-07-17 13:38:00+08:00,1.5785855583387085,8270,2026-07-17 13:39:00+08:00,open,1,1.4639299875722531,short_tsm_long_qff,2565.9117479999995,2565.9117479999995,2287.0,2287.0,False,-356.52044569071444,400.0,4,4.3725404459991255,1000000.0,914800.0,100.0,457.4,352.0,20,690.674,1520.074,8972,2026-07-18 05:00:00+08:00,0.6387027659322888,8972,2026-07-18 05:00:00+08:00,close,0.6387027659322888,2582.3788360000003,,2326.0,,-5870.853552988496,15600.0,9729.146447011504,460.3354267764943,352.0,20,695.1064944325063,1527.4419212090006,917.7354267764943,704.0,40,1385.7804944325062,3047.5159212090007,6681.630525802504,6681.630525802504,friday_session_end,921
8981,2026-07-20 08:53:00+08:00,1.613574346585606,8982,2026-07-20 08:54:00+08:00,open,1,1.7413923662364703,short_tsm_long_qff,2581.8091400000003,2581.8091400000003,2309.0,2309.0,False,-357.7336471897376,400.0,4,4.3308791684712,1000000.0,923600.0,100.0,461.8,352.0,20,697.318,1531.118,9569,2026-07-20 22:20:00+08:00,-0.6992301157601076,9570,2026-07-20 22:21:00+08:00,open,-0.7603473835297287,2600.165898,2600.165898,2357.0,2357.0,-6566.829989919357,19200.0,12633.170010080643,465.08341499495964,352.0,20,702.275956642389,1539.3593716373487,926.8834149949596,704.0,40,1399.593956642389,3070.4773716373484,9562.692638443295,9562.692638443295,zscore_exit,807
9990,2026-07-21 09:05:00+08:00,-1.7287018617055985,9991,2026-07-21 09:06:00+08:00,open,1,-1.4739462153437028,long_tsm_short_qff,2616.8461799999995,2616.8461799999995,2380.0,2380.0,False,363.7966982071526,-400.0,-4,4.201680672268908,1000000.0,952000.0,100.0,475.9999999999999,352.0,20,718.7599999999999,1566.7599999999998,10502,2026-07-21 21:16:00+08:00,0.903373899359484,10503,2026-07-21 21:17:00+08:00,open,1.0008116594872898,2708.165824,2708.165824,2431.0,2431.0,33221.784968652835,-20400.0,12821.784968652835,492.61089248432637,352.0,20,743.8424476513328,1608.4533401356591,968.6108924843263,704.0,40,1462.6024476513326,3175.2133401356587,9646.571628517177,9646.571628517177,zscore_exit,731
10631,2026-07-21 23:25:00+08:00,1.6735636870809456,10632,2026-07-21 23:26:00+08:00,open,1,1.821056611756096,short_tsm_long_qff,2735.478936,2735.478936,2445.0,2445.0,False,-357.5242298996083,400.0,4,4.08997955010225,1000000.0,978000.0,100.0,488.9999999999999,352.0,20,738.3899999999999,1599.3899999999999,13216,2026-07-24 21:40:00+08:00,-0.720968082562821,13217,2026-07-24 21:41:00+08:00,open,-0.6758036200248675,2660.654,2660.654,2359.0,2359.0,26751.72762068747,-34400.0,-7648.27237931253,475.6241361896562,352.0,20,718.1924456463807,1565.816581836037,964.6241361896562,704.0,40,1456.5824456463806,3165.206581836037,-10813.478961148567,-10813.478961148567,zscore_exit,4215
13752,2026-07-27 19:00:00+08:00,-1.834881097790256,13753,2026-07-27 19:01:00+08:00,open,1,-1.84992886954413,long_tsm_short_qff,2652.581048,2652.581048,2370.0,2370.0,False,357.387760390875,-400.0,-4,4.219409282700422,1000000.0,948000.0,100.0,474.0,352.0,20,715.74,1561.74,15364,2026-07-29 08:59:00+08:00,0.700632637034514,15365,2026-07-29 09:00:00+08:00,open,0.1623310753889478,2549.069154,2549.069154,2272.0,2272.0,-36993.88397047773,39200.0,2206.1160295222726,455.5030580147611,352.0,20,687.8096176022892,1515.3126756170504,929.5030580147611,704.0,40,1403.5496176022893,3077.05267561705,-870.9366460947776,-870.9366460947776,zscore_exit,2279
