entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
166,2026-06-10 00:16:00+08:00,1.4419798814212532,167,2026-06-10 00:17:00+08:00,open,1,1.2607584656404351,short_tsm_long_qff,119.958692,119.958692,119.0,119.0,False,-7936.065191507757,8000.0,4,4.201680672268908,1000000.0,952000.0,2000.0,238.0,352.0,20,2047.7520000000002,2657.7520000000004,780,2026-06-11 21:30:00+08:00,-1.0179187339713447,781,2026-06-11 21:31:00+08:00,open,-1.1531398805773416,126.20369999999998,126.20369999999998,128.0,128.0,-49560.79060948735,72000.0,22439.209390512653,250.39019765237182,352.0,20,2154.3572606010075,2776.7474582533796,488.39019765237185,704.0,40,4202.109260601008,5434.49945825338,17004.709932259273,17004.709932259273,zscore_exit,2714
782,2026-06-11 21:32:00+08:00,-1.198675141421064,783,2026-06-11 21:33:00+08:00,open,1,-0.6923837007843852,long_tsm_short_qff,125.76088,125.76088,128.0,128.0,False,8142.436662338877,-8000.0,-4,3.90625,1000000.0,1024000.0,2000.0,256.0,352.0,20,2202.6240000000003,2830.6240000000003,1950,2026-06-16 21:30:00+08:00,0.940809302539104,1951,2026-06-16 21:31:00+08:00,open,0.4270978472168201,141.3671972,141.3671972,141.0,141.0,127073.44933336975,-104000.0,23073.449333369746,287.76836233334245,352.0,24,2475.9589895160784,3139.7273518494208,543.7683623333425,704.0,44,4678.582989516079,5970.351351849421,17103.097981520325,17103.097981520325,zscore_exit,7198
2003,2026-06-16 22:23:00+08:00,1.5009186021697567,2004,2026-06-16 22:24:00+08:00,open,1,1.5467419575728678,short_tsm_long_qff,138.654873,138.654873,137.5,137.5,False,-7933.36704437355,8000.0,4,3.6363636363636362,1000000.0,1100000.0,2000.0,275.0,352.0,24,2366.1000000000004,3017.1000000000004,2340,2026-06-17 21:30:00+08:00,-1.4835659882261725,2341,2026-06-17 21:31:00+08:00,open,-1.482339141827635,140.169792,140.169792,143.0,143.0,-12018.408469495269,44000.0,31981.59153050473,278.00460211737385,352.0,24,2391.9515966178847,3045.9561987352586,553.0046021173739,704.0,48,4758.051596617885,6063.056198735259,25918.53533176947,25918.53533176947,zscore_exit,1387
2342,2026-06-17 21:32:00+08:00,-1.3826971232358205,2343,2026-06-17 21:33:00+08:00,open,1,-1.455403385437182,long_tsm_short_qff,140.327712,140.327712,143.0,143.0,False,6114.259170704643,-6000.0,-3,3.4965034965034967,1000000.0,858000.0,2000.0,214.49999999999994,264.0,18,1845.558,2342.058,3212,2026-06-22 23:02:00+08:00,0.7072454772544415,3213,2026-06-22 23:03:00+08:00,open,0.6649529274914502,178.12798500000002,178.12798500000002,179.5,179.5,231120.6658453893,-219000.0,12120.665845389303,272.28016646134733,264.0,21,2342.6985522334326,2899.9787186947797,486.7801664613473,528.0,39,4188.256552233433,5242.03671869478,6878.629126694524,6878.629126694524,zscore_exit,7290
3442,2026-06-23 02:52:00+08:00,-1.234147373716613,3443,2026-06-23 02:53:00+08:00,open,1,-0.8823415242491064,long_tsm_short_qff,174.002131,174.002131,179.0,179.0,False,6172.338199697107,-6000.0,-3,2.793296089385475,1000000.0,1074000.0,2000.0,268.5,264.0,21,2310.1740000000004,2863.6740000000004,3510,2026-06-23 21:30:00+08:00,0.7054053349729772,3511,2026-06-23 21:31:00+08:00,open,0.5926852205182935,166.331376,166.331376,168.5,168.5,-47346.49410701749,63000.0,15653.50589298251,256.66337647324565,264.0,21,2208.3316911758056,2749.995067649051,525.1633764732456,528.0,42,4518.505691175806,5613.669067649052,10039.83682533346,10039.83682533346,zscore_exit,1118
3700,2026-06-24 00:40:00+08:00,-1.201565747298562,3701,2026-06-24 00:41:00+08:00,open,1,-1.0009422247885964,long_tsm_short_qff,167.52321,167.52321,173.0,173.0,False,6196.156341560074,-6000.0,-3,2.8901734104046244,1000000.0,1038000.0,2000.0,259.5,264.0,21,2232.7380000000003,2777.2380000000003,3957,2026-06-24 22:27:00+08:00,0.8284636478431775,3958,2026-06-24 22:28:00+08:00,open,0.5647023896839044,175.159246,175.159246,177.5,177.5,47314.07288578096,-27000.0,20314.07288578096,271.3285182214453,264.0,21,2334.5105707773155,2890.839088998761,530.8285182214453,528.0,42,4567.248570777316,5668.077088998762,14645.995796782197,14645.995796782197,zscore_exit,1307
4142,2026-06-25 01:32:00+08:00,1.1889310894970495,4143,2026-06-25 01:33:00+08:00,open,1,0.878405483425167,short_tsm_long_qff,175.941874,175.941874,177.0,177.0,False,-6036.084394554078,6000.0,3,2.824858757062147,1000000.0,1062000.0,2000.0,265.5,264.0,21,2284.362,2834.862,5089,2026-06-29 21:49:00+08:00,-0.9030786312031356,5090,2026-06-29 21:50:00+08:00,open,-0.5021771846107742,163.58056000000002,163.58056000000002,168.5,168.5,74613.93453158281,-51000.0,23613.93453158281,246.84651636710427,264.0,21,2123.8674268225654,2655.71394318967,512.3465163671043,528.0,42,4408.229426822565,5490.5759431896695,18123.35858839314,18123.35858839314,zscore_exit,6977
5198,2026-06-29 23:38:00+08:00,1.2999631345250775,5199,2026-06-29 23:39:00+08:00,open,1,1.0728537398668985,short_tsm_long_qff,165.94250399999999,165.94250399999999,167.5,167.5,False,-6056.314541330533,6000.0,3,2.985074626865672,1000000.0,1005000.0,2000.0,251.25,264.0,21,2161.755,2698.005,5856,2026-07-01 21:36:00+08:00,-0.785100697763966,5857,2026-07-01 21:37:00+08:00,open,-0.9419276848863136,165.22365,165.22365,169.0,169.0,4353.605933293577,9000.0,13353.605933293577,250.16159851667663,264.0,21,2152.390393637486,2687.5519921541627,501.41159851667663,528.0,42,4314.1453936374855,5385.556992154163,7968.048941139414,7968.048941139414,zscore_exit,2758
6003,2026-07-02 00:03:00+08:00,-1.4119797110171894,6004,2026-07-02 00:04:00+08:00,open,1,-1.399676547816972,long_tsm_short_qff,165.233327,165.233327,169.5,169.5,True,6154.932654718015,-6000.0,-3,2.949852507374631,1000000.0,1017000.0,2000.0,254.24999999999994,264.0,21,2187.567,2726.817,6240,2026-07-02 21:30:00+08:00,1.2504170423421543,6241,2026-07-02 21:31:00+08:00,open,1.3503973241004912,165.43417799999997,165.43417799999997,166.5,166.5,1236.224378632594,18000.0,19236.224378632593,254.55905609465813,264.0,21,2190.2261186384385,2729.7851747330965,508.8090560946581,528.0,42,4377.7931186384385,5456.602174733096,13779.622203899497,13779.622203899497,zscore_exit,1287
6298,2026-07-02 22:28:00+08:00,-1.688264947992934,6299,2026-07-02 22:29:00+08:00,open,1,-1.2470753999888735,long_tsm_short_qff,162.483456,162.483456,166.0,166.0,False,6129.85484503727,-6000.0,-3,3.0120481927710845,1000000.0,996000.0,2000.0,249.0,264.0,21,2142.396,2676.396,6659,2026-07-06 21:59:00+08:00,0.8570978166522407,6660,2026-07-06 22:00:00+08:00,open,0.1653223321984953,169.054696,169.054696,170.5,170.5,40280.74735190281,-27000.0,13280.747351902814,259.0701868379757,264.0,21,2229.039887553943,2773.1100743919187,508.0701868379757,528.0,42,4371.435887553944,5449.506074391918,7831.241277510895,7831.241277510895,zscore_exit,5731
