entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
390,2026-06-10 21:30:00+08:00,1.741440282614736,391,2026-06-10 21:31:00+08:00,open,1,1.7937041568316865,short_tsm_long_qff,123.01396499999998,123.01396499999998,121.0,121.0,False,-7869.025276926893,8000.0,4,4.132231404958677,1000000.0,968000.0,2000.0,242.0,352.0,20,614.0,780,2026-06-11 21:30:00+08:00,-1.0179187339713447,781,2026-06-11 21:31:00+08:00,open,-1.1531398805773416,126.20369999999998,126.20369999999998,128.0,128.0,-25100.105341698392,56000.0,30899.894658301608,248.2750263354246,352.0,20,620.2750263354246,490.2750263354246,704.0,40,1234.2750263354246,29665.619631966183,29665.619631966183,zscore_exit,1440
952,2026-06-12 00:22:00+08:00,-1.5216599457527094,953,2026-06-12 00:23:00+08:00,open,1,-1.4237217217705054,long_tsm_short_qff,127.21585999999999,127.21585999999999,129.5,129.5,True,8143.638694106223,-8000.0,-4,3.861003861003861,1000000.0,1036000.0,2000.0,259.0,352.0,20,631.0,1950,2026-06-16 21:30:00+08:00,0.940809302539104,1951,2026-06-16 21:31:00+08:00,open,0.4270978472168201,141.3671972,141.3671972,141.0,141.0,115243.37719526481,-92000.0,23243.37719526481,287.8108442988162,352.0,24,663.8108442988162,546.8108442988162,704.0,44,1294.8108442988162,21948.566350965993,21948.566350965993,zscore_exit,7028
2003,2026-06-16 22:23:00+08:00,1.5009186021697567,2004,2026-06-16 22:24:00+08:00,open,1,1.5467419575728678,short_tsm_long_qff,138.654873,138.654873,137.5,137.5,False,-7933.36704437355,8000.0,4,3.6363636363636362,1000000.0,1100000.0,2000.0,275.0,352.0,24,651.0,2340,2026-06-17 21:30:00+08:00,-1.4835659882261725,2341,2026-06-17 21:31:00+08:00,open,-1.482339141827635,140.169792,140.169792,143.0,143.0,-12018.408469495269,44000.0,31981.59153050473,278.00460211737385,352.0,24,654.0046021173739,553.0046021173739,704.0,48,1305.004602117374,30676.586928387358,30676.586928387358,zscore_exit,1387
2344,2026-06-17 21:34:00+08:00,-1.7991559392345613,2345,2026-06-17 21:35:00+08:00,open,1,-1.329609423942758,long_tsm_short_qff,139.853952,139.853952,143.0,143.0,False,6134.971430768006,-6000.0,-3,3.4965034965034967,1000000.0,858000.0,2000.0,214.5,264.0,18,496.5,3126,2026-06-22 21:36:00+08:00,0.0903865201883538,3127,2026-06-22 21:37:00+08:00,open,-0.0255707202999121,177.08121599999998,177.08121599999998,179.0,179.0,228388.20108565822,-216000.0,12388.20108565822,271.5970502714146,264.0,21,556.5970502714147,486.0970502714146,528.0,39,1053.0970502714147,11335.104035386805,11335.104035386805,zscore_exit,7202
3496,2026-06-23 03:46:00+08:00,-1.535891345663347,3497,2026-06-23 03:47:00+08:00,open,1,-1.436328876330642,long_tsm_short_qff,172.81768,172.81768,179.0,179.0,False,6214.641927839791,-6000.0,-3,2.793296089385475,1000000.0,1074000.0,2000.0,268.5,264.0,21,553.5,3510,2026-06-23 21:30:00+08:00,0.7054053349729772,3511,2026-06-23 21:31:00+08:00,open,0.5926852205182935,166.331376,166.331376,168.5,168.5,-40310.056795114884,63000.0,22689.943204885116,258.4224858012213,264.0,21,543.4224858012212,526.9224858012212,528.0,42,1096.9224858012212,21593.020719083896,21593.020719083896,zscore_exit,1064
4319,2026-06-25 21:59:00+08:00,1.5141293718409792,4320,2026-06-25 22:00:00+08:00,open,1,1.285813347971816,short_tsm_long_qff,175.59120000000001,175.59120000000001,176.0,176.0,False,-6013.968809370856,6000.0,3,2.840909090909091,1000000.0,1056000.0,2000.0,264.0,264.0,21,549.0,4476,2026-06-26 00:36:00+08:00,-0.0792797259081604,4477,2026-06-26 00:37:00+08:00,open,0.2626976102897774,175.81942800000002,175.81942800000002,179.5,179.5,-1372.5560734251005,21000.0,19627.4439265749,264.3431390183563,264.0,21,549.3431390183563,528.3431390183563,528.0,42,1098.3431390183564,18529.10078755654,18529.10078755654,zscore_exit,157
4680,2026-06-26 21:30:00+08:00,3.014223206492898,4681,2026-06-26 21:31:00+08:00,open,1,2.301654521102691,short_tsm_long_qff,165.90084,165.90084,165.0,165.0,False,-5967.420056462644,6000.0,3,3.0303030303030303,1000000.0,990000.0,2000.0,247.50000000000006,264.0,21,532.5,4860,2026-06-27 00:30:00+08:00,-0.1941845354592076,4861,2026-06-27 00:31:00+08:00,open,0.1666482212653644,162.82040093999998,162.82040093999998,166.5,166.5,18382.273829354956,9000.0,27382.273829354956,242.90443154266129,264.0,21,527.9044315426613,490.4044315426613,528.0,42,1060.4044315426613,26321.869397812294,26321.869397812294,zscore_exit,180
5265,2026-06-30 00:45:00+08:00,1.502948902847099,5266,2026-06-30 00:46:00+08:00,open,1,1.2882304700709788,short_tsm_long_qff,169.78701900000002,169.78701900000002,171.0,171.0,False,-6042.8647963953,6000.0,3,2.9239766081871346,1000000.0,1026000.0,2000.0,256.5,264.0,21,541.5,5852,2026-07-01 21:32:00+08:00,-0.0009295891736707,5853,2026-07-01 21:33:00+08:00,open,-0.1242827022636818,167.282106,167.282106,170.0,170.0,15136.850585733038,-6000.0,9136.850585733038,252.71578735356675,264.0,21,537.7157873535667,509.2157873535667,528.0,42,1079.2157873535666,8057.634798379471,8057.634798379471,zscore_exit,2687
6298,2026-07-02 22:28:00+08:00,-1.688264947992934,6299,2026-07-02 22:29:00+08:00,open,1,-1.2470753999888735,long_tsm_short_qff,162.483456,162.483456,166.0,166.0,False,6129.85484503727,-6000.0,-3,3.0120481927710845,1000000.0,996000.0,2000.0,249.0,264.0,21,534.0,6471,2026-07-03 01:21:00+08:00,0.0040252338519034,6472,2026-07-03 01:22:00+08:00,open,-0.2470840379085546,156.22421100000003,156.22421100000003,159.0,159.0,-38368.263289525086,42000.0,3631.7367104749137,239.40793417761876,264.0,18,521.4079341776187,488.40793417761876,528.0,39,1055.4079341776187,2576.328776297295,2576.328776297295,zscore_exit,173
6594,2026-07-03 03:24:00+08:00,-1.5525983520757904,6595,2026-07-03 03:25:00+08:00,open,1,-1.0342676715854675,long_tsm_short_qff,154.14947,154.14947,157.5,157.5,False,6130.413552508484,-6000.0,-3,3.1746031746031744,1000000.0,945000.0,2000.0,236.25,264.0,18,518.25,6630,2026-07-06 21:30:00+08:00,0.0481984806552618,6631,2026-07-06 21:31:00+08:00,open,-0.9598561620673934,165.487644,165.487644,168.0,168.0,69507.6955502992,-63000.0,6507.695550299206,253.6269238875748,264.0,21,538.6269238875748,489.8769238875748,528.0,39,1056.8769238875748,5450.818626411631,5450.818626411631,zscore_exit,5406
6860,2026-07-07 01:20:00+08:00,-1.615689724516031,6861,2026-07-07 01:21:00+08:00,open,1,-1.5322586369496891,long_tsm_short_qff,166.821213,166.821213,171.0,171.0,True,6150.2969649309525,-6000.0,-3,2.9239766081871346,1000000.0,1026000.0,2000.0,256.5,264.0,21,541.5,7020,2026-07-07 21:30:00+08:00,2.227988170695284,7021,2026-07-07 21:31:00+08:00,open,2.4718493117398945,156.5992,156.5992,156.5,156.5,-62868.415529384765,87000.0,24131.584470615235,240.7828961176538,264.0,18,522.7828961176538,497.28289611765376,528.0,39,1064.2828961176538,23067.301574497582,23067.301574497582,zscore_exit,1210
7023,2026-07-07 21:33:00+08:00,1.7767327631245675,7024,2026-07-07 21:34:00+08:00,open,1,0.9165715670551065,short_tsm_long_qff,154.35354180000002,154.35354180000002,155.5,155.5,False,-6044.564893813145,6000.0,3,3.215434083601286,1000000.0,933000.0,2000.0,233.25,264.0,18,515.25,7410,2026-07-08 21:30:00+08:00,-0.0722267920436689,7411,2026-07-08 21:31:00+08:00,open,0.4264572886899568,156.52111999999997,156.52111999999997,158.5,158.5,-13102.067092314395,18000.0,4897.932907685605,236.52551677307858,264.0,18,518.5255167730786,469.7755167730786,528.0,36,1033.7755167730786,3864.1573909125264,3864.1573909125264,zscore_exit,1437
7551,2026-07-08 23:51:00+08:00,-1.6332300461816307,7552,2026-07-08 23:52:00+08:00,open,1,-1.3864598373000678,long_tsm_short_qff,155.56747199999998,155.56747199999998,159.0,159.0,False,6132.387366942622,-6000.0,-3,3.1446540880503147,1000000.0,954000.0,2000.0,238.5,264.0,18,520.5,7616,2026-07-09 00:56:00+08:00,0.0342871029185418,7617,2026-07-09 00:57:00+08:00,open,0.1520336942868728,159.71856,159.71856,162.0,162.0,25456.07961026721,-18000.0,7456.07961026721,244.8640199025668,264.0,18,526.8640199025668,483.36401990256684,528.0,36,1047.3640199025667,6408.7155903646435,6408.7155903646435,zscore_exit,65
7803,2026-07-09 21:33:00+08:00,1.5469273136180903,7804,2026-07-09 21:34:00+08:00,open,1,1.5400588078224684,short_tsm_long_qff,160.84563599999998,160.84563599999998,161.5,161.5,False,-6024.409639562743,6000.0,3,3.0959752321981426,1000000.0,969000.0,2000.0,242.25000000000006,264.0,18,524.25,8192,2026-07-13 21:32:00+08:00,-0.0198385300901871,8193,2026-07-13 21:33:00+08:00,open,-1.0849586231053296,151.81035799999998,151.81035799999998,154.0,154.0,54432.21587932921,-45000.0,9432.215879329211,228.64194603016773,264.0,18,510.64194603016773,470.8919460301678,528.0,36,1034.8919460301677,8397.323933299043,8397.323933299043,zscore_exit,5759
8267,2026-07-13 22:47:00+08:00,1.532390515945872,8268,2026-07-13 22:48:00+08:00,open,1,1.3151297353171472,short_tsm_long_qff,151.55509999999998,151.55509999999998,152.5,152.5,False,-6037.408176960063,6000.0,3,3.278688524590164,1000000.0,915000.0,2000.0,228.75,264.0,18,510.75,8596,2026-07-14 21:46:00+08:00,-0.0332621682001441,8597,2026-07-14 21:47:00+08:00,open,0.4829164992476932,154.43467,154.43467,156.5,156.5,-17385.139464129068,24000.0,6614.860535870932,233.09628486603228,264.0,18,515.0962848660323,461.8462848660323,528.0,36,1025.8462848660324,5589.014251004899,5589.014251004899,zscore_exit,1379
8970,2026-07-15 21:30:00+08:00,-1.567846858478409,8971,2026-07-15 21:31:00+08:00,open,1,-1.8053228513711248,long_tsm_short_qff,165.44701006,165.44701006,169.0,169.0,False,6128.850558449312,-6000.0,-3,2.9585798816568047,1000000.0,1014000.0,2000.0,253.5,264.0,21,538.5,9360,2026-07-16 21:30:00+08:00,0.9738905210976292,9361,2026-07-16 21:31:00+08:00,open,0.472905102400022,148.419148,148.419148,149.0,149.0,-104361.2218956288,120000.0,15638.778104371202,227.4096945260928,264.0,18,509.40969452609284,480.90969452609284,528.0,39,1047.9096945260928,14590.868409845109,14590.868409845109,zscore_exit,1440
9750,2026-07-17 21:30:00+08:00,1.7933720334863608,9751,2026-07-17 21:31:00+08:00,open,1,1.7363434549754806,short_tsm_long_qff,132.45727599999998,132.45727599999998,133.0,133.0,False,-8032.778810882387,8000.0,4,3.7593984962406015,1000000.0,1064000.0,2000.0,266.0,352.0,20,638.0,10041,2026-07-18 02:21:00+08:00,-0.0626848457839496,10042,2026-07-18 02:22:00+08:00,open,0.4213471117421059,137.20101200000002,137.20101200000002,138.5,138.5,-38105.3820252203,44000.0,5894.6179747797,275.52634550630506,352.0,24,651.526345506305,541.526345506305,704.0,44,1289.526345506305,4605.091629273395,4605.091629273395,zscore_exit,291
10140,2026-07-20 21:30:00+08:00,2.6908668174700674,10141,2026-07-20 21:31:00+08:00,open,1,2.526015230753322,short_tsm_long_qff,135.268212,135.268212,133.5,133.5,False,-7895.424831962738,8000.0,4,3.745318352059925,1000000.0,1068000.0,2000.0,267.0,352.0,20,639.0,10530,2026-07-21 21:30:00+08:00,-1.1570843680239775,10531,2026-07-21 21:31:00+08:00,open,-1.2177386633585108,136.69969600000002,136.69969600000002,140.0,140.0,-11302.17432015744,52000.0,40697.82567984256,269.8255435800394,352.0,24,645.8255435800394,536.8255435800394,704.0,44,1284.8255435800393,39413.00013626252,39413.00013626252,zscore_exit,1440
10532,2026-07-21 21:32:00+08:00,-1.6235416101516795,10533,2026-07-21 21:33:00+08:00,open,1,-1.3282503928995093,long_tsm_short_qff,135.9172616,135.9172616,139.0,139.0,False,8181.447940531492,-8000.0,-4,3.597122302158273,1000000.0,1112000.0,2000.0,278.0,352.0,24,654.0,10572,2026-07-21 22:12:00+08:00,0.2527199564477727,10573,2026-07-21 22:13:00+08:00,open,0.1332772628765416,135.974176,135.974176,137.5,137.5,465.64220066667394,12000.0,12465.642200666674,278.1164105501667,352.0,24,654.1164105501666,556.1164105501666,704.0,48,1308.1164105501666,11157.525790116508,11157.525790116508,zscore_exit,40
11992,2026-07-25 02:37:00+08:00,1.5461334896330432,11993,2026-07-25 02:38:00+08:00,open,1,1.5446480143823973,short_tsm_long_qff,125.24775000000002,125.24775000000002,125.0,125.0,True,-7984.175364427702,8000.0,4,4.0,1000000.0,1000000.0,2000.0,250.0,352.0,20,622.0,12071,2026-07-27 21:30:00+08:00,-0.3378636839514086,12072,2026-07-27 21:31:00+08:00,open,-0.3943559014325881,128.57479800000002,128.57479800000002,129.5,129.5,-26563.734677868382,36000.0,9436.265322131618,256.6409336694671,352.0,20,628.6409336694671,506.6409336694671,704.0,40,1250.6409336694671,8185.624388462151,8185.624388462151,zscore_exit,4013
12121,2026-07-27 22:20:00+08:00,-1.5598958642861214,12122,2026-07-27 22:21:00+08:00,open,1,-1.386025918170027,long_tsm_short_qff,123.507552,123.507552,126.0,126.0,False,8161.444249174334,-8000.0,-4,3.9682539682539684,1000000.0,1008000.0,2000.0,252.0,352.0,20,624.0,12135,2026-07-27 22:34:00+08:00,0.065355670058221,12136,2026-07-27 22:35:00+08:00,open,0.2063631058161288,121.55552,121.55552,122.5,122.5,-15931.400340604296,28000.0,12068.599659395704,248.01714991484894,352.0,20,620.0171499148489,500.0171499148489,704.0,40,1244.017149914849,10824.582509480855,10824.582509480855,zscore_exit,14
12460,2026-07-28 21:30:00+08:00,4.399263548134921,12461,2026-07-28 21:31:00+08:00,open,1,6.64558141805407,short_tsm_long_qff,108.421632,108.421632,106.0,106.0,False,-9776.646785763194,10000.0,5,4.716981132075472,1000000.0,1060000.0,2000.0,265.0,440.0,20,725.0,13258,2026-07-30 21:48:00+08:00,-0.0142020945438819,13259,2026-07-30 21:49:00+08:00,open,0.0999281208347859,118.77717599999998,118.77717599999998,119.0,119.0,-101242.49596242914,130000.0,28757.504037570863,290.31062399060727,440.0,25,755.3106239906073,555.3106239906073,880.0,45,1480.3106239906074,27277.193413580255,27277.193413580255,zscore_exit,2898
14021,2026-08-03 21:32:00+08:00,1.6968804874362688,14022,2026-08-03 21:33:00+08:00,open,1,1.2484153840225376,short_tsm_long_qff,114.828098,114.828098,112.5,112.5,False,-7837.802904303092,8000.0,4,4.444444444444445,1000000.0,900000.0,2000.0,225.0,352.0,20,597.0,14406,2026-08-04 21:30:00+08:00,-1.1330696270245677,14407,2026-08-04 21:31:00+08:00,open,-0.9808334289659628,127.48881200000001,127.48881200000001,128.5,128.5,-99232.18095975091,128000.0,28767.819040249087,249.80804523993777,352.0,20,621.8080452399378,474.80804523993777,704.0,40,1218.8080452399377,27549.01099500915,27549.01099500915,zscore_exit,1438
