rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
11,11,390,2.0,0.5,1795,6.521927609224523,35,0.0015105994092164796,0.003676830477334703,4.439885719759364,False,8,7,1,0.875,117022.69185670972,108020.6511522,0.054010325576100034,-25260.953953428892,-0.012164800849655048,58.3007605007271,13502.581394025,11575,0.19017497740901995,9002.040704509727,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,9,15
12,12,1250,1.5,0.5,935,6.4646472192803515,35,0.0011951058923310213,0.002934687268377631,6.928862827491922,False,5,5,0,1.0,90526.64338189148,85076.342372709,0.04253817118635448,-12485.714285714319,-0.00613927165906274,,17015.2684745418,5790,0.0951285632136696,5450.301009182487,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,16,1
13,13,500,2.0,0.5,1685,6.437284187268463,35,0.001392413112649885,0.00343372643913071,4.095762907269126,False,7,6,1,0.8571428571428571,106967.72140693216,99392.54559410279,0.04969627279705135,-25240.73008499411,-0.012133581440676368,29.70786261130228,14198.935084871828,10655,0.17505955803828144,7575.175812829379,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,13,19
14,14,390,2.0,1.0,1795,6.316282072025753,35,0.0014635517294555747,0.003678297323833148,4.297522640393742,False,8,7,1,0.875,113544.81792809824,104557.01413454715,0.052278507067273605,-25260.953953428892,-0.012164800849655048,56.463435571715735,13069.626766818394,12180,0.20011500862564693,8987.803793551075,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,12,17
15,15,1250,1.5,0.0,935,6.296655811584197,35,0.00104297067159501,0.0026294348343110312,6.032893424627404,False,5,5,0,1.0,79528.94368202932,74075.14324792186,0.03703757162396098,-12485.714285714319,-0.00613927165906274,,14815.028649584372,5725,0.09406062597551959,5453.800434107454,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,21,5
16,16,1000,2.0,0.0,1185,6.142561636718277,35,0.0008709466321771371,0.0022508279088406993,5.0190545574299605,False,4,4,0,1.0,66100.28624166359,61701.08210208321,0.03085054105104157,-12496.629480256932,-0.006146683742533133,,15425.270525520802,3310,0.05438265012733098,4399.204139580377,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,25,9
17,17,1000,1.5,0.0,1185,5.923733338641304,35,0.001045799888920199,0.0028025499485327494,4.942550246716167,False,6,6,0,1.0,80734.2960141098,74247.27058332537,0.03712363529166265,-15416.245927829295,-0.007511028404076946,,12374.545097220895,7205,0.118376735398012,6487.025430784445,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,20,10
18,18,500,1.5,0.5,1685,5.754285361218844,35,0.0014747180187423905,0.004068345818753566,3.8452035631991204,False,9,8,1,0.8888888888888888,114973.99764936508,105271.01648673927,0.052635508243369634,-27768.77661215351,-0.013688614238040004,18.19750377381642,11696.779609637697,15800,0.2595908978887702,9702.981162625792,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,11,20
19,19,1250,2.0,0.5,935,5.5678312293881875,35,0.0008013501828572966,0.002284738753278821,4.6109460209211885,False,3,3,0,1.0,60041.387334717576,56684.053888988245,0.028342026944494107,-12496.629480256932,-0.006146683742533133,,18894.68462966275,3255,0.053479010925819435,3357.3334457293236,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,26,14
20,20,1250,2.0,0.0,935,5.561133472484768,35,0.0007143238208670878,0.0020390697633149916,4.1055115872118,False,3,3,0,1.0,53829.44908608375,50470.56265579226,0.02523528132789617,-12496.629480256932,-0.006146683742533133,,16823.520885264086,3210,0.05273966976094636,3358.886430291482,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,27,18
21,21,750,2.0,1.0,1435,5.283918513944841,35,0.0010592462757359573,0.0031822998958510617,3.066829650905162,False,4,4,0,1.0,79550.83310163379,75142.00330271311,0.03757100165135658,-25260.953953428892,-0.012250762490269929,,18785.50082567828,7600,0.12486650784523125,4408.829798920684,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,19,22
22,22,390,3.0,1.0,1795,5.254905649750046,35,0.0006413686763132238,0.0019375061658572547,1.9349484261615515,False,2,2,0,1.0,47382.765330467664,45259.01722923727,0.022629508614618682,-23612.080000223126,-0.011695148205841282,,22629.508614618637,3180,0.05224677565103097,2123.748101230386,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,29,47
23,23,390,1.5,0.5,1795,5.233127385820843,35,0.0012826206134925197,0.003890784518956268,3.024940471783019,False,9,8,1,0.8888888888888888,100921.17991350629,91232.40161673601,0.04561620080836804,-30365.045836541336,-0.015080032560601121,16.347596486160768,10136.933512970667,17775,0.2920397601248665,9688.7782967703,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,15,24
24,24,390,3.0,0.5,1795,5.1830714109444225,35,0.0006205449352491486,0.0019005806933816891,1.871492042342932,False,2,2,0,1.0,45899.62248944705,43774.753602506404,0.02188737680125318,-23612.080000223126,-0.011695148205841282,,21887.376801253202,3010,0.04945370902817711,2124.8688869406415,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,30,48
25,25,390,1.5,1.0,1795,5.164438206539482,35,0.0013072994565554077,0.004018391677246672,3.0836030562377883,False,9,8,1,0.8888888888888888,102670.43053078355,93001.66898407,0.04650083449203498,-30365.045836541336,-0.015080032560601121,16.64523198789892,10333.518776007777,18350,0.30148689723157807,9668.761546713544,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,14,21
26,26,390,2.5,1.0,1795,5.039689952414526,35,0.0006149878703865535,0.0019371488878015147,1.8543026406179057,False,2,2,0,1.0,45498.21536475753,43372.688401018575,0.02168634420050925,-23612.080000223126,-0.011695148205841282,,21686.344200509287,3225,0.05298611681590405,2125.5269637389583,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,31,49
27,27,1250,1.5,1.0,935,4.975254082086106,35,0.0010680557084315938,0.0034078377637606692,3.064043769168745,False,5,5,0,1.0,81183.6194805635,75729.48271540567,0.03786474135770288,-25158.229698067065,-0.012357767776918976,,15145.896543081133,7495,0.12314137846052739,5454.13676515782,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,18,23
28,28,390,2.5,0.5,1795,4.964312498140124,35,0.0005941449506777552,0.001899912363865503,1.7908462567992962,False,2,2,0,1.0,44015.07252373692,41888.424774287705,0.020944212387143866,-23612.080000223126,-0.011695148205841282,,20944.212387143853,3055,0.05019305019305019,2126.6477494492137,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,33,50
29,29,390,3.0,0.0,1795,4.9530404892971855,35,0.0005766082150682766,0.0018480308541196399,1.7375996624106254,False,2,2,0,1.0,42764.87372275628,40642.97114862397,0.020321485574312043,-23612.080000223126,-0.011695148205841282,,20321.485574311984,2950,0.04846792080834634,2121.902574132314,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,34,52
30,30,750,2.0,0.5,1435,4.792702940135509,35,0.0009111114901186879,0.003017805755479651,2.617096356147406,False,4,4,0,1.0,68875.11297937747,64456.86425042622,0.03222843212521309,-25260.953953428892,-0.012314576056594322,,16114.216062606554,6115,0.10046824940441962,4418.248728951247,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,24,32
31,31,1000,1.5,0.5,1185,4.759643667272345,35,0.001039135129259613,0.0034657549885713924,3.0047290146255703,False,5,5,0,1.0,79067.5502232422,73617.8496036019,0.03680892480180098,-25260.953953428892,-0.012250330935879045,,14723.569920720382,7545,0.1239628686437197,5449.700619640282,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,22,25
32,32,390,2.5,0.0,1795,4.729369456152224,35,0.0005501676721090032,0.0018466819138786659,1.6569538768669796,False,2,2,0,1.0,40880.32375704615,38756.64232040526,0.019378321160202612,-23612.080000223126,-0.011695148205841282,,19378.32116020263,2995,0.04920726197321942,2123.681436640886,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,35,53
33,33,500,3.0,1.0,1685,4.657242729054232,35,0.0004012864337777319,0.001367810316163796,2.369348554975174,False,1,1,0,1.0,29233.564352379035,28218.25596129094,0.014109127980645514,-12071.420258517144,-0.0059548553761830745,,28218.25596129094,2815,0.0462498973137271,1015.3083910880947,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,37,36
34,34,500,2.5,1.0,1685,4.1090952674659516,35,0.000340296175793212,0.0013146529753889926,2.0029628431470674,False,1,1,0,1.0,24919.306647860183,23899.826821198218,0.011949913410599112,-12065.415769239655,-0.005966118368837704,,23899.826821198218,2870,0.047153536515238646,1019.479826661965,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,43,46
35,35,1000,1.5,1.0,1185,3.9767019735074993,35,0.0010257540716316063,0.004094684788443647,2.939371050047297,False,5,5,0,1.0,77926.6409916128,72481.15514466459,0.036240577572332344,-25260.953953428892,-0.01232936466859099,,14496.231028932918,10715,0.17604534625811222,5445.485846948189,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,23,26
36,36,1000,2.0,0.5,1185,3.8211534854385305,35,0.0007157331045828163,0.0029734243448297287,2.034362285569606,False,3,3,0,1.0,53748.68615478398,50408.44095759526,0.02520422047879768,-25240.73008499411,-0.012389248786993065,,16802.813652531753,4725,0.07763082231167337,3340.2451971887212,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,28,45
37,37,1250,2.5,0.0,935,3.773576175913998,35,0.00023690625018904906,0.0009966063905710182,1.337197692805977,False,1,1,0,1.0,17910.978382455472,16616.456127051086,0.008308228063525516,-12537.962928760797,-0.006213163624363965,,16616.456127051086,330,0.005421835209069251,1294.5222554043862,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,55,55
38,38,1250,2.5,0.5,935,3.773576175913998,35,0.00023690625018904906,0.0009966063905710182,1.337197692805977,False,1,1,0,1.0,17910.978382455472,16616.456127051086,0.008308228063525516,-12537.962928760797,-0.006213163624363965,,16616.456127051086,330,0.005421835209069251,1294.5222554043862,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,55,55
39,39,1250,2.5,1.0,935,3.773576175913998,35,0.00023690625018904906,0.0009966063905710182,1.337197692805977,False,1,1,0,1.0,17910.978382455472,16616.456127051086,0.008308228063525516,-12537.962928760797,-0.006213163624363965,,16616.456127051086,330,0.005421835209069251,1294.5222554043862,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,55,55
40,40,1250,2.0,1.0,935,3.6688654346138443,35,0.0006098185686761142,0.0026385731060580768,1.7381867257828556,False,3,3,0,1.0,46255.38186601854,42891.60191892204,0.02144580095946102,-24949.469739737688,-0.012338030570220884,,14297.20063964068,4940,0.08116323009940031,3363.7799470964983,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,32,51
41,41,500,3.0,0.0,1685,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,38,27
42,42,500,3.0,0.5,1685,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,38,27
43,43,750,3.0,0.0,1435,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,38,27
44,44,750,3.0,0.5,1435,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,38,27
45,45,750,3.0,1.0,1435,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,38,27
46,46,1000,3.0,0.0,1185,3.162476625468795,35,0.0003372108914848785,0.001692678739946336,2.4077328382100887,False,1,1,0,1.0,24687.585126005928,23642.663229724425,0.011821331614862197,-9859.471512709511,-0.004909735593277113,,23642.663229724425,1385,0.02275527807442701,1044.9218962815014,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,44,33
47,47,1000,3.0,0.5,1185,3.162476625468795,35,0.0003372108914848785,0.001692678739946336,2.4077328382100887,False,1,1,0,1.0,24687.585126005928,23642.663229724425,0.011821331614862197,-9859.471512709511,-0.004909735593277113,,23642.663229724425,1385,0.02275527807442701,1044.9218962815014,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,44,33
48,48,1000,3.0,1.0,1185,3.162476625468795,35,0.0003372108914848785,0.001692678739946336,2.4077328382100887,False,1,1,0,1.0,24687.585126005928,23642.663229724425,0.011821331614862197,-9859.471512709511,-0.004909735593277113,,23642.663229724425,1385,0.02275527807442701,1044.9218962815014,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,44,33
