rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
12,12,20,3.0,0.0,1900,-5.248387592612261,52,-6.865905871661146e-05,0.00020766926002755955,-0.9719199495353988,False,10,1,9,0.1,5950.589288170859,-9982.346592425552,-0.0035651237830090603,-10270.749764110893,-0.0036681249157538903,0.03496765386613467,-998.2346592425553,415,0.00342262395671824,15932.93588059641,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,10,32
13,13,296,2.5,0.0,1624,-5.705487887635335,52,-5.731911075893206e-05,0.0001594802570011455,-0.934980960727381,False,11,2,9,0.18181818181818182,8955.591354303016,-8335.287055683448,-0.002976888234172615,-8916.012841348536,-0.003183902516963238,0.07345219495901721,-757.7533686984953,719,0.005929799096097384,17290.878409986468,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,9,26
14,14,74,3.0,0.0,1846,-5.74792064394826,52,-0.00010821921317637953,0.0002988779520941089,-1.0,False,11,1,10,0.09090909090909091,1672.8740962209222,-15719.661493161768,-0.005614164818986319,-15719.661493161693,-0.005614164818986319,0.022492320192678543,-1429.060135741979,917,0.007562761851350906,17392.535589382685,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,14,38
15,15,37,3.0,0.0,1883,-5.770295879949165,52,-0.00011768146207778825,0.0003237503473562425,-1.0,False,12,1,11,0.08333333333333333,1930.9972717151002,-17090.547961575343,-0.0061037671291340875,-17090.547961575445,-0.0061037671291340875,0.020725533210687284,-1424.2123301312786,753,0.006210206841948999,19021.545233290446,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,15,38
16,16,37,3.0,0.5,1883,-5.82344696015192,52,-9.848087461491803e-05,0.0002684553374420118,-0.8982228497691988,False,12,2,10,0.16666666666666666,4703.608309443013,-14307.98846629452,-0.005109995880819458,-15929.426221791655,-0.005689006778365178,0.038564574392278235,-1192.33237219121,2210,0.018226503480354962,19011.596775737533,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,13,21
17,17,148,2.0,0.5,1772,-5.8284699852711945,52,-0.00016078871977803777,0.00043792655763742077,-0.7187098989111184,False,25,3,22,0.12,15598.040148305217,-23328.699259251902,-0.00833167830687565,-32505.5478898976,-0.011592547033926431,0.09776644679123143,-933.1479703700761,2543,0.02097284993237225,38926.739407557114,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,17,7
18,18,148,2.0,0.0,1772,-6.528862715530555,52,-0.00017596511515348518,0.0004278478084811121,-0.7740855101349137,False,26,2,24,0.07692307692307693,14999.792781751226,-25518.857271071698,-0.009113877596811258,-33007.57375738677,-0.01177373491363095,0.07987223430639617,-981.4945104258345,2330,0.01921617787747831,40518.65005282293,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,21,10
19,19,74,2.5,0.0,1846,-6.731291602887157,52,-0.0001626821415383809,0.00038365578078122857,-0.794180615193956,False,23,2,21,0.08695652173913043,12672.931065774155,-23598.95602479498,-0.008428198580283871,-29726.048096457962,-0.010612445606249812,0.0629826097852776,-1026.041566295434,1152,0.009500874212384125,36271.88709056914,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,19,11
20,20,296,2.0,0.0,1624,-6.909914998124859,52,-0.00016253809781311286,0.00037340724350764365,-0.8249525280221867,False,23,2,21,0.08695652173913043,12361.780468688958,-23577.60647486756,-0.008420573741024126,-28590.940313627012,-0.010207343398549668,0.02053346157248485,-1025.1133249942418,1043,0.008601919968330419,35939.386943556514,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,18,13
21,21,148,1.5,0.5,1772,-6.972086416273993,52,-0.00028621584256242145,0.0006516751762623798,-0.8280339309645663,False,49,11,38,0.22448979591836735,35417.43232603896,-41400.237182708064,-0.014785798993824283,-50074.67718210863,-0.017856513411957032,0.11923715812925786,-844.9027996471034,8500,0.0701019364629037,76817.66950874703,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,28,14
22,22,20,2.5,0.5,1900,-7.046889170462723,52,-0.00020544466555430732,0.00046280463344296636,-0.9584096047997734,False,24,5,19,0.20833333333333334,8246.570582007624,-29771.714317614358,-0.010632755113433647,-31066.529368877877,-0.011094165855792934,0.09038587947797024,-1240.4880965672648,2415,0.019917197242107346,38018.284899621984,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,23,29
23,23,296,1.5,0.5,1624,-7.0624231700355375,52,-0.00026203793364733383,0.0005889937686862803,-0.8587062529028705,False,34,3,31,0.08823529411764706,15358.501439960693,-37923.37179019365,-0.013544061353640531,-44192.960097990464,-0.01577263622787724,0.015035411807584245,-1115.393287946872,6658,0.054910434467060336,53281.87323015434,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,26,15
24,24,20,2.5,0.0,1900,-7.54960685372134,52,-0.0002212917990091383,0.00046530878656364006,-0.9825884453046982,False,25,2,23,0.08,7440.550690128091,-32054.234474066707,-0.01144794088359523,-32625.247080056462,-0.011650799414850897,0.0621910283599939,-1282.1693789626684,2040,0.01682446475109689,39494.7851641948,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,25,35
25,25,148,1.5,0.0,1772,-7.774000836266245,52,-0.00032674080566139714,0.00066720464777218,-0.8819811301320374,False,54,10,44,0.18518518518518517,37295.643976558174,-47210.529027994766,-0.016860903224283828,-53594.582376773935,-0.019117079320914335,0.0921499190152441,-874.2690560739771,8067,0.06653086134661697,84506.17300455291,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,31,17
26,26,37,2.5,0.5,1883,-7.901934128016587,52,-0.00017465997880740486,0.0003508813364680848,-0.9007580291748447,False,24,5,19,0.20833333333333334,12676.605387643922,-25326.276748342767,-0.009045098838693895,-28128.85251952056,-0.010041652192631374,0.04723485388780408,-1055.2615311809486,1275,0.010515290469435556,38002.8821359867,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,20,23
27,27,20,2.0,0.5,1900,-8.044618537268883,52,-0.0003482951484252962,0.0006872935053274832,-0.9565404816489037,False,46,7,39,0.15217391304347827,22241.92055086582,-50297.14394516752,-0.01796326569470261,-52606.24474701332,-0.018779409799507044,0.07801416775872412,-1093.416172721033,5057,0.04170652855210636,72539.06449603333,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,33,28
28,28,37,2.5,0.0,1883,-8.089810636886035,52,-0.00019280866893678575,0.00037834541117551685,-1.0,False,24,2,22,0.08333333333333333,10051.89005553447,-27945.489003748524,-0.009980531787053083,-27945.489003748633,-0.009980531787053083,0.019949475445752395,-1164.3953751561885,1005,0.008288523075908025,37997.37905928299,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,22,38
29,29,296,1.5,0.0,1624,-8.385639410528917,52,-0.0003306602318664552,0.0006259592375597381,-0.9165468590902295,False,40,4,36,0.1,14620.202061978722,-47767.95477261825,-0.017059983847363618,-52152.21364916116,-0.01861332421595713,0.012723264521988917,-1194.1988693154562,3732,0.030778873750536073,62388.156834596964,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,32,25
30,30,74,2.0,0.5,1846,-8.483580950132348,52,-0.00020570087034541424,0.0003849082249129833,-0.8115513172000398,False,31,5,26,0.16129032258064516,18948.069107334075,-29803.95750400736,-0.010644270537145535,-36743.10196322622,-0.013115954976044753,0.01338955416571064,-961.4179840002374,6965,0.057442351466367565,48752.02661134143,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,24,12
31,31,74,1.5,0.5,1846,-8.924256899635772,52,-0.00039156484575710346,0.0006965172892351021,-0.9073469082494038,False,50,8,42,0.16,22131.44027434411,-56480.27278291999,-0.020171525993899975,-62278.95134465629,-0.022231327191953573,0.03503446160653115,-1129.6054556583997,12364,0.10196945205027545,78611.71305726409,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,34,24
32,32,20,2.0,0.0,1900,-9.490022250245934,52,-0.00044440178871236704,0.0007433765174331751,-0.978773677667504,False,49,2,47,0.04081632653061224,13251.348440749354,-64015.665063774475,-0.02286273752277667,-65409.98254176928,-0.023358553713112108,0.03213850818281995,-1306.4421441586628,2466,0.02033780886088477,77267.01350452383,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,35,33
33,33,37,1.5,0.5,1883,-9.510054784802517,52,-0.0005855057029016312,0.0009773460928300763,-0.9790966668331685,False,72,10,62,0.1388888888888889,28876.619038150253,-84055.46513264588,-0.030019808975944928,-85850.01663269708,-0.030660720225963244,0.029784439501794557,-1167.4370157311928,13687,0.11288061227856036,112932.08417079615,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,37,34
34,34,74,2.0,0.0,1846,-9.616987575645009,52,-0.00029067285098653163,0.00047980601235429087,-0.8923155127775297,False,34,3,31,0.08823529411764706,11347.789205833831,-42025.99298778207,-0.015009283209922224,-47097.68281060923,-0.016820601003789012,0.010001178485086592,-1236.0586172877079,4223,0.0348282914920991,53373.7821936159,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,29,19
35,35,20,1.5,0.5,1900,-9.667350930586682,52,-0.0007009792669010644,0.0011510599921834238,-0.9544297735200268,False,85,8,77,0.09411764705882353,33325.528307501285,-100350.78891556522,-0.03583956746984473,-105201.1160318791,-0.03755076430365854,0.047902692789464886,-1180.5975166537085,22238,0.18340316036024149,133676.31722306652,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,38,27
36,36,37,2.0,0.5,1883,-10.02642522667032,52,-0.00028499520854274873,0.00045122349966370353,-0.8816066609346699,False,39,7,32,0.1794871794871795,20343.46184110601,-41209.50573131282,-0.01471768061832608,-46743.64153240761,-0.016694157690145574,0.03210245705767601,-1056.6539931105851,6845,0.05645267706924422,61552.96757241883,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,27,16
37,37,37,2.0,0.0,1883,-10.392352223970061,52,-0.00029951062582833854,0.0004575079523201805,-0.8951345017976143,False,40,4,36,0.1,19887.80273177792,-43292.07051557221,-0.015461453755561462,-48363.76033839909,-0.01727277154942825,0.01546569529334381,-1082.3017628893053,3844,0.031702569854517866,63179.87324735014,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,30,20
38,38,20,1.5,0.0,1900,-10.673480158856997,52,-0.0008534043900421972,0.0012692556224684348,-0.9838413416611169,False,94,4,90,0.0425531914893617,26151.861440090626,-121700.04363660568,-0.04346430129878772,-123768.2358592418,-0.0441781611102077,0.022322226502932457,-1294.681315283039,15419,0.1271649127437073,147851.90507669633,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,40,36
39,39,74,1.5,0.0,1846,-10.805842351371142,52,-0.0005684545638622563,0.000835097917615858,-0.9701781856596048,False,61,5,56,0.08196721311475409,14034.645242153465,-81626.95097770389,-0.02915248249203715,-84136.0403524302,-0.03004858584015364,0.015593535820942164,-1338.146737339408,9500,0.07834922310559826,95661.59621985737,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,36,31
40,40,37,1.5,0.0,1883,-10.81236239840104,52,-0.0007090088837288468,0.0010409535573610328,-0.9870338285440919,False,81,8,73,0.09876543209876543,25900.071746995854,-101461.90104271926,-0.036236393229542634,-102794.75546687096,-0.03671241266673963,0.01373704696949234,-1252.6160622557932,9418,0.07767294560089731,127361.97278971512,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,39,37
