rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
11,11,37,1.5,0.0,1883,5.738812672305178,52,0.0001772008503805536,0.0004901669480991681,4.884042818536755,True,81,50,31,0.6172839506172839,25900.071746995854,25900.071746995854,0.009250025623927027,-5349.431117016356,-0.0018939280361793198,2.5240989682875408,319.753972185134,9418,0.07767294560089731,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,6,6
12,12,74,2.0,0.5,1846,5.613039127051224,52,0.00012977390300478604,0.0003670198616954144,2.9962758426499874,True,31,23,8,0.7419354838709677,18948.069107334075,18948.069107334075,0.006767167538333617,-6366.877026897389,-0.0022585262151126086,5.528600817105711,611.228035720454,6965,0.057442351466367565,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,11,17
13,13,148,2.0,0.0,1772,5.453699888690366,52,0.00010279476783635653,0.0002992127150277758,2.436820447484924,True,26,20,6,0.7692307692307693,14999.792781751226,14999.792781751226,0.0053570688506254065,-6188.402621417306,-0.002198384725536307,3.849585124856531,576.9151069904318,2330,0.01921617787747831,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,16,25
14,14,20,2.0,0.5,1900,5.425701321954921,52,0.00015226575157395664,0.00044549888165817264,6.031629271487736,True,46,32,14,0.6956521739130435,22241.92055086582,22241.92055086582,0.007943543053880732,-3710.9534667474218,-0.001316981315716941,3.399810285891984,483.5200119753439,5057,0.04170652855210636,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,7,3
15,15,74,2.5,0.5,1846,5.344617511176418,52,0.00012506572380419507,0.00037146845629148573,2.8941548227221645,True,20,16,4,0.8,18257.859230239523,18257.859230239523,0.00652066401079979,-6349.834668753669,-0.0022530460221428746,9.861328347980974,912.8929615119762,3844,0.031702569854517866,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,12,18
16,16,148,2.0,0.5,1772,5.19207144231066,52,0.00010689017340316413,0.0003268115466787389,2.5334912775425518,True,25,19,6,0.76,15598.040148305217,15598.040148305217,0.005570728624394729,-6188.402621417306,-0.0021988347359925596,3.706772209326066,623.9216059322086,2543,0.02097284993237225,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,14,23
17,17,296,2.0,0.5,1624,5.138567896546865,52,0.00011085245552923929,0.0003424549821536517,2.628135099682383,True,22,17,5,0.7727272727272727,16177.407046247681,16177.407046247681,0.0057776453736599065,-6188.402621417306,-0.002198382181478475,4.501990548110032,735.3366839203492,3932,0.03242833107907499,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,13,22
18,18,74,1.5,0.5,1846,5.131618356415365,52,0.0001515232103790727,0.0004687325182894386,3.958348000118596,True,50,36,14,0.72,22131.44027434411,22131.44027434411,0.007904085812265819,-5613.075087795034,-0.001996814280105995,3.407470097329815,442.6288054868822,12364,0.10196945205027545,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,8,8
19,19,296,1.5,0.0,1624,4.942160034571581,52,0.00010020804555459121,0.00032187411907020063,2.3748440953763437,True,40,28,12,0.7,14620.202061978722,14620.202061978722,0.005221500736420941,-6188.402621417306,-0.0021986709555321293,2.7515002761679725,365.505051549468,3732,0.030778873750536073,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,17,26
20,20,296,2.0,0.0,1624,4.9401505974047915,52,8.475543085614823e-05,0.0002723501495180726,2.006375030317742,True,23,18,5,0.782608695652174,12361.780468688958,12361.780468688958,0.00441492159596029,-6188.402621417306,-0.002200446840320334,3.9859778964422654,537.4687160299546,1043,0.008601919968330419,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,23,30
