rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
1,1,26,1.5,0.0,2159,18.313027681379925,35,0.003792195141421614,0.003287235330539177,15.894716309770503,True,110,83,27,0.7545454545454545,404505.51681961445,282886.69173284934,0.14144334586642449,-18524.99306868296,-0.008898765043040062,5.025744424410675,2571.6971975713577,12675,0.2082477614392508,121618.82508676512,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,1,1
2,2,26,2.0,0.0,2159,15.890543091227089,35,0.003357493945417429,0.0033541058818375314,14.733376140017743,True,65,56,9,0.8615384615384616,320093.089011715,248522.37642549054,0.12426118821274536,-17848.074794774875,-0.008433992795122905,13.608389591098664,3823.4211757767775,8970,0.14737533886470056,71570.71258622447,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,2,2
3,3,52,1.5,0.0,2133,13.280711862927298,35,0.0033525203455582724,0.0040072859909226705,10.701293186772057,True,64,52,12,0.8125,318949.47456672264,247949.25758652738,0.12397462879326357,-25956.486916009337,-0.011585013757637205,7.9022177963472995,3874.2071497894904,12875,0.21153372217202004,71000.21698019528,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,3,4
4,4,52,2.0,0.0,2133,12.376905418587171,35,0.002842197048794905,0.0036453764396681054,11.599650637659376,True,46,38,8,0.8260869565217391,259578.2243955559,208379.48622955015,0.10418974311477505,-18738.30078993435,-0.008982144925685354,10.93928169691237,4529.988831077178,10010,0.16446233467510063,51198.73816600572,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,8,3
5,5,78,2.0,0.0,2107,11.686214502805436,35,0.002304190250613883,0.0031300029834505053,7.334991646656556,True,29,24,5,0.8275862068965517,200282.06726031474,167415.58158679702,0.08370779079339839,-23009.47844197671,-0.011412118080809835,62.883461304803326,5772.951089199897,7575,0.1244557627536351,32866.48567351776,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,19,15
6,6,52,1.5,1.0,2133,11.249581981150522,35,0.0024342519604846186,0.0034350211376947817,6.440726433878789,True,43,33,10,0.7674418604651163,224375.2171887318,177206.71604622874,0.08860335802311427,-30031.594899909105,-0.013756733643747512,5.361944735847051,4121.086419679738,19515,0.3206276184999589,47168.50114250308,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,14,26
7,7,156,1.5,0.0,2029,11.151590959868551,35,0.003089454664939395,0.0043978991480159366,9.739709650974538,True,31,28,3,0.9032258064516129,261920.52118965943,227287.23699862522,0.11364361849931255,-25510.584957840387,-0.011668070463264948,28.09486044074355,7331.846354794362,17375,0.285467838659328,34633.284191034254,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,5,6
8,8,156,1.5,0.5,2029,10.685302754177513,35,0.003239625587751384,0.004812915746051622,10.285908271739839,True,27,25,2,0.9259259259259259,268734.18650459626,238843.99390229397,0.11942199695114698,-25510.584957840387,-0.011610252959308863,54.486674520928176,8846.073848233109,18370,0.301815493304855,29890.192602302304,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,4,5
9,9,52,2.5,0.0,2133,10.679208853738748,35,0.0022341173493292976,0.003320986968425521,8.88483630045381,True,25,23,2,0.92,189777.46867048807,162073.06928590892,0.08103653464295436,-18738.30078993435,-0.009120768453417118,18.00808296568225,6482.922771436357,6995,0.1149264766286043,27704.399384579152,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,20,9
10,10,26,2.5,0.0,2159,10.463452275563938,35,0.002064639935945443,0.0031323450464782058,8.98596097605319,True,30,26,4,0.8666666666666667,182516.8409885578,149358.25145236874,0.07467912572618435,-17848.07479477441,-0.008310644340120969,14.922747297507414,4978.608381745625,3485,0.057257865768504064,33158.58953618904,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,28,7
11,11,52,2.0,1.0,2133,10.258778225876457,35,0.0024108172334685526,0.00373051608042239,7.975729403496107,True,35,27,8,0.7714285714285715,213957.85025507413,175348.17774881268,0.08767408887440642,-22763.402738112956,-0.010992610761841428,6.536024528037215,5009.947935680362,17455,0.2867822229524357,38609.672506261435,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,17,12
12,12,78,2.5,0.0,2107,10.130702145704882,35,0.0018275546402489041,0.0028637235697610867,7.156319539906371,True,21,19,2,0.9047619047619048,155230.95461903268,131688.81541927077,0.06584440770963533,-18738.30078993435,-0.0092008758611828,238.1926988606887,6270.895972346228,5375,0.08831019469317342,23542.139199761907,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,33,19
13,13,78,2.0,0.5,2107,10.114745554233055,35,0.002332090027311438,0.0036600803534979727,7.203678308308454,True,25,22,3,0.88,197788.21136632032,169395.56623975383,0.08469778311987687,-25463.238788858056,-0.011757574324521071,17.642864078583457,6775.822649590153,11870,0.19502176948985459,28392.645126566476,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,18,18
14,14,78,2.0,1.0,2107,10.062016056441829,35,0.0025917928556407955,0.0040889853329717455,8.165910916556529,True,22,21,1,0.9545454545454546,213759.12804175957,189032.12801340315,0.09451606400670158,-25463.238788858056,-0.01157446670341071,22.93270830392605,8592.369455154689,20265,0.3329499712478436,24727.000028356455,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,12,11
15,15,26,1.5,1.0,2159,9.853159653222276,35,0.0029714541898584277,0.0047873346796011495,6.756348771757881,True,71,57,14,0.8028169014084507,296473.04688757955,218001.80791950607,0.109000903959753,-32843.75161913759,-0.016133107931814616,3.431623825195001,3070.447998866283,18905,0.31060543826501275,78471.23896807346,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,6,21
16,16,78,1.5,1.0,2107,9.755874536698038,35,0.002651935831460385,0.004315161706858254,7.283165258233122,True,29,28,1,0.9655172413793104,225308.09960194287,193562.39559836607,0.09678119779918297,-26702.462045104243,-0.013288342961843192,22.83937846796451,6674.565365460899,24155,0.3968619075002054,31745.704003576815,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,10,17
17,17,78,1.5,0.0,2107,9.479804078528153,35,0.0022109602555764676,0.003702387272846276,5.845092591845491,True,41,31,10,0.7560975609756098,205918.20685678333,160227.99817396924,0.08011399908698466,-27542.128107280703,-0.013706198461039262,8.159710810132934,3907.9999554626647,12370,0.2032366713217777,45690.20868281411,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,22,32
18,18,26,1.5,0.5,2159,9.287198543130229,35,0.002622048044601853,0.004481838319357068,6.231401781309443,True,88,67,21,0.7613636363636364,288417.7092784803,191221.5991933771,0.09561079959668847,-31301.691551683238,-0.015343385477640826,2.8339243969799752,2172.9727181065577,15955,0.2621375174566664,97196.11008510321,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,11,28
