rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,total_crossing_cost_twd,start,end,rank_net_pnl,rank_return_over_max_dd
16,16,2500,1.5,0.5,14790,8.782882633294564,47,0.0026946642976071094,0.0048704362082078465,6.648356917014608,True,16,16,0,1.0,356403.7953908936,268421.570632944,0.13421078531647193,-45263.77429920994,-0.020187060801894828,,16776.348164559,55459,0.6844339680855003,87982.22475794957,69407.35420839212,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,21,26
17,17,2500,1.0,-0.25,14790,8.770542556549275,47,0.003106432261994507,0.005622580708260521,7.877878218683176,True,36,35,1,0.9722222222222222,510429.05393517215,312206.17935115483,0.15610308967557734,-45263.77429920994,-0.01981537227947536,5761.150291654701,8672.393870865411,55174,0.6809167088326402,198222.8745840174,156564.19876310762,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,7,8
18,18,780,1.5,0.25,14790,8.717452670407956,47,0.0027842756875084904,0.005070174507924998,6.913166333048005,True,33,30,3,0.9090909090909091,459483.8956761406,277866.3186718159,0.13893315933590802,-45263.77429920994,-0.020096892312824275,18.709206062315403,8420.191474903513,57401,0.7084006960470942,181617.5770043247,143538.78056489062,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,16,20
19,19,780,1.5,-0.5,14790,8.714896679964065,47,0.002189753354530769,0.003988717035724001,7.198368744887063,True,48,40,8,0.8333333333333334,479941.05334038875,215746.21464047348,0.10787310732023674,-32464.934895174578,-0.014985771241138215,10.24149807784991,4494.7128050098645,24484,0.30216342297202237,264194.83869991533,208460.5131376584,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,34,14
20,20,1560,1.0,0.25,14790,8.704077956970286,47,0.003180891320419985,0.005801313423174721,7.286770883336253,True,34,32,2,0.9411764705882353,505219.0629731687,320179.81595260766,0.1600899079763037,-50179.67810132308,-0.0219699384733511,41.56415930397191,9417.053410370814,67388,0.8316528650236336,185039.2470205611,145638.41996719156,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,4,13
21,21,780,1.0,0.25,14790,8.702812895783403,47,0.003006416401557502,0.005483902892969756,7.531772544550042,True,50,44,6,0.88,576431.9361970099,301475.4451404304,0.15073772257021512,-45263.77429920994,-0.020013578699915505,11.807020990902755,6029.508902808609,65010,0.8023053474681904,274956.4910565795,216472.02718146716,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,10,10
22,22,1560,1.5,-0.25,14790,8.643776805721817,47,0.002504933576768535,0.004600371881752882,6.118773753273853,True,29,29,0,1.0,407894.3115069913,248466.10958712417,0.12423305479356204,-45263.77429920994,-0.02030358692819637,,8567.796882314626,42488,0.5243554776684891,159428.20191986716,125853.83812146366,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,24,29
23,23,1560,1.5,0.25,14790,8.635562035031883,47,0.002877364586427863,0.005289377411269494,7.104095341829292,True,23,23,0,1.0,414087.2349777442,287709.80839982623,0.14385490419991315,-45263.77429920994,-0.02024957398205058,,12509.122104340271,54514,0.6727714768786484,126377.42657791807,99614.70619287872,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,11,16
24,24,2500,1.5,-0.25,14790,8.610757534445803,47,0.002708578919426781,0.004993446533730468,6.690086890733786,True,18,17,1,0.9444444444444444,368952.65210096363,269840.3725380065,0.1349201862690032,-45263.77429920994,-0.020167179959333054,4979.508445301411,14991.131807667029,38438,0.47437337249626677,99112.27956295712,78200.43329442762,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,19,25
25,25,1560,1.5,-0.75,14790,8.415964455792308,47,0.0018807651519986684,0.0035475697832447247,4.4156354968192275,True,40,37,3,0.925,403251.8857338076,184030.8887703705,0.09201544438518514,-45263.77429920994,-0.02083855074801075,53.570356012657435,4600.772219259263,19723,0.24340668155845438,219220.99696343712,173038.58536791056,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,48,52
26,26,1560,2.0,-0.5,14790,8.36552094342879,47,0.002013873589062297,0.003821549470459668,4.816908536328654,True,17,17,0,1.0,293123.2559267092,197610.611588183,0.09880530579409143,-45263.77429920994,-0.02051218225318406,,11624.153622834294,22611,0.2790482419874366,95512.64433852622,75789.05996341938,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,44,47
27,27,1560,1.0,0.0,14790,8.344127633591564,47,0.0030535003577832425,0.005809213087118504,7.303366860394507,True,41,38,3,0.926829268292683,530924.411017818,306366.7899910616,0.15318339499553082,-47834.28837250313,-0.020974353051635735,17.584308788554857,7472.360731489308,64455,0.7954559478705155,224557.62102675642,176842.14111976387,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,8,12
28,28,780,2.0,0.5,14790,8.303650145640269,47,0.0027288650370103037,0.0052169092792371955,6.751698260898842,True,25,23,2,0.92,410657.613887387,271877.72518408316,0.1359388625920415,-45263.77429920994,-0.020134025150280364,903.541417370484,10875.109007363326,54426,0.6716854459514495,138779.88870330385,109539.642482635,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,17,23
29,29,1560,1.5,0.0,14790,8.262228535389381,47,0.0027052552144370473,0.0051977012011013,6.642056643617796,True,25,25,0,1.0,407084.11117045523,269379.0438435272,0.13468952192176367,-45263.77429920994,-0.02027828564984971,,10775.161753741088,52854,0.6522849843883054,137705.0673269281,108585.69380267485,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,20,27
30,30,780,2.0,-0.5,14790,8.24210819043573,47,0.0016145510656867818,0.003109665998156988,5.388995430382608,True,33,29,4,0.8787878787878788,339758.4214552517,157064.0355056073,0.07853201775280363,-31288.180757138412,-0.01457266363783649,9.427146179758854,4759.516227442645,12011,0.14823088030211407,182694.38594964435,144023.27870790713,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,56,38
31,31,2500,1.5,0.25,14790,8.20730594281989,47,0.0024899451928602602,0.004816032791553689,6.04983296942047,True,16,16,0,1.0,334626.96190546086,246782.95094776183,0.123391475473881,-45263.77429920994,-0.02039584829822186,,15423.934434235114,45413,0.5604536647373163,87844.01095769908,69286.21931279078,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,25,31
32,32,1560,2.0,-1.25,14790,8.170388699155772,47,0.0011324553319903186,0.0022002834550417867,3.85486969691182,True,24,23,1,0.9583333333333334,242797.2018946018,109037.30608585298,0.054518653042926454,-29594.929505440174,-0.014142800491181834,580.23592859159,4543.221086910541,5780,0.07133248590010983,133759.8958087488,105868.34605773372,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,77,62
33,33,780,1.0,0.0,14790,8.164652793286796,47,0.0027978446574040057,0.005439840266007271,6.898766884222074,True,60,46,14,0.7666666666666667,609097.7000658158,279114.08431769686,0.13955704215884837,-45263.77429920994,-0.02022927350654859,8.051666958310578,4651.901405294948,52152,0.6436214194917869,329983.6157481189,259736.71323373745,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,13,22
34,34,1560,2.0,0.5,14790,8.113413105734427,47,0.0021368039618207936,0.004180818954833899,5.134916679332215,True,12,12,0,1.0,277298.976456461,210171.73612263612,0.10508586806131806,-45263.77429920994,-0.020464960704091553,,17514.31134355301,44395,0.5478902615113108,67127.24033382487,53067.47270223127,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,36,41
35,35,780,1.0,0.5,14790,8.089007537900489,47,0.0030281007883476182,0.0059425843726330745,7.60822558687276,True,42,36,6,0.8571428571428571,534022.4301960316,303537.9140583507,0.15176895702917526,-45263.77429920994,-0.0199480095978013,20.748083206062056,7227.093191865493,67762,0.8362684964642288,230484.51613768077,181335.76476974235,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,9,9
36,36,2500,1.5,0.0,14790,8.079462182926076,47,0.0025562616249479287,0.005022536693040648,6.245928656348142,True,17,17,0,1.0,347109.3640369916,253675.39709004108,0.12683769854502053,-45263.77429920994,-0.02030726022080114,,14922.082181767122,43967,0.5426082020017524,93433.9669469505,73783.48100911725,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,22,28
37,37,1560,2.0,-1.0,14790,8.048690340147473,47,0.0012500074438413558,0.0024654014705129046,3.896978795126484,True,20,20,0,1.0,231561.2103963575,120648.16488952542,0.06032408244476281,-32941.5155101805,-0.015479705078252774,,6032.408244476271,7813,0.0964222685705118,110913.04550683209,87760.12406713693,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,73,60
38,38,780,1.5,0.5,14790,7.982015232021037,47,0.002794186453556321,0.005557034601887419,6.940830138520202,True,29,26,3,0.896551724137931,438336.4222464181,278653.80532099906,0.13932690266049955,-45263.77429920994,-0.02007352144915108,84.49776121736495,9608.751907620657,62415,0.770279776376359,159682.61692541893,126080.86672493801,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,14,18
39,39,390,2.0,0.0,14790,7.835177841194979,47,0.0020300530925887344,0.0041130009350967426,6.921284997139068,True,47,35,12,0.7446808510638298,456981.08822625846,199159.70853911404,0.09957985426955716,-31288.180757138412,-0.014387480693356618,7.002269047587112,4237.440607215192,20855,0.2573769884856039,257821.37968714436,203266.70458435963,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,41,19
40,40,1560,2.0,-0.75,14790,7.7969581951025155,47,0.0016624777357028772,0.0033847835569628167,3.886147371751085,True,18,18,0,1.0,261630.09953376825,161834.17362823128,0.08091708681411552,-45263.77429920994,-0.0208219295547854,,8990.787423790627,11717,0.14460254970442682,99795.925905537,79127.34886414414,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,54,61
41,41,1560,1.5,-1.0,14790,7.784197374135086,47,0.0015599011631624215,0.003181145350667622,4.24312328393412,True,49,38,11,0.7755102040816326,419960.45721102966,151518.57956301025,0.07575928978150524,-38199.3834093716,-0.017854604901147975,9.669663200296126,3092.215909449189,14470,0.1785780399610016,268441.87764801935,211770.81250349426,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,59,56
42,42,2500,2.0,-0.25,14790,7.737037794034669,47,0.0016568656652119248,0.0033994828170844883,3.846453467348543,True,10,10,0,1.0,216022.6356737336,161259.7936134281,0.08062989680671412,-45263.77429920994,-0.020962140187359223,,16125.97936134281,22120,0.2729886830640882,54762.842060305535,43333.415356816826,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,55,63
43,43,390,2.5,0.0,14790,7.647689195352063,47,0.0018096559286312108,0.003756349995495409,6.08847444422021,True,37,29,8,0.7837837837837838,379298.995259974,176680.27137878863,0.08834013568939432,-31288.180757138412,-0.014509404038519967,10.655584273648408,4775.14246969699,8268,0.10203754211455159,202618.72388118526,159540.16620925843,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,51,30
44,44,1560,2.0,0.25,14790,7.622020209528395,47,0.002019452971726627,0.004205948187515707,4.803942452136315,True,12,12,0,1.0,264904.55375943554,198029.67642114556,0.09901483821057272,-45263.77429920994,-0.020611162435249568,,16502.473035095463,38752,0.47824852830468106,66874.87733828995,52844.07420019229,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,43,48
45,45,2500,1.0,-0.5,14790,7.604459492982901,47,0.0022593557346399407,0.00471646412418995,5.4768283118039855,True,46,38,8,0.8260869565217391,475740.01570709073,222668.60146758307,0.11133430073379143,-45263.77429920994,-0.0203282437197889,6.819367282560743,4840.621771034414,41196,0.5084105690555233,253071.41423950763,199664.4152558022,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,31,37
46,46,780,1.0,-0.5,14790,7.567191961496231,47,0.0020771254431015945,0.00435740818440534,5.859231838135447,True,90,59,31,0.6555555555555556,698541.080718712,203919.35451543023,0.10195967725771503,-37841.32756848773,-0.017401543423166736,3.6094929760168104,2265.7706057270025,32286,0.3984499376766343,494621.7262032817,389269.8350950684,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,37,33
47,47,2500,2.0,-0.75,14790,7.545164323059699,47,0.0012604805539261237,0.0026519645712122235,2.8636631160741834,True,12,12,0,1.0,186225.26513012225,121644.32341934096,0.06082216170967044,-45263.77429920994,-0.0212392866214836,,10137.026951611746,12964,0.15999210159325675,64580.9417107813,51122.25681794692,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,72,81
48,48,2500,1.5,-0.5,14790,7.525407141753757,47,0.001909502732217397,0.004028010122573837,4.527977849728943,True,20,17,3,0.85,295831.9207424135,186795.93370864657,0.0933979668543234,-45263.77429920994,-0.020626860367683658,115.16095879666877,9339.796685432328,24106,0.2974984264892816,109035.98703376691,85919.04502691905,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,46,51
49,49,1560,2.0,0.0,14790,7.50676749197024,47,0.0019535059168646345,0.004131065079273298,4.644038541867105,True,13,13,0,1.0,263782.14530187973,191271.94035297385,0.09563597017648699,-45263.77429920994,-0.02059327658767388,,14713.226180997988,38550,0.47575559367633813,72510.20494890584,57381.98327575863,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,45,50
50,50,2500,2.0,-1.25,14790,7.474381028991985,47,0.0008625315323003926,0.001831892639858696,2.5749401670989895,True,17,15,2,0.8823529411764706,174372.72515859894,82547.28606970348,0.04127364303485176,-33285.20487324614,-0.01602897168727302,65.02973476620487,4855.722709982558,1898,0.023423712497994544,91825.43908889547,72204.47333619914,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,99,85
51,51,1560,2.0,-0.25,14790,7.457517039024044,47,0.0020234660552573103,0.004307268443835034,4.832758395298795,True,15,15,0,1.0,282271.6472750762,198401.14385785526,0.09920057192892767,-45263.77429920994,-0.020526697967237075,,13226.742923857017,30614,0.3778153500598551,83870.50341722091,66538.11072488222,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,42,46
52,52,780,2.5,0.0,14790,7.278808172372139,47,0.0018884579696434335,0.004118578232111466,4.404770082716567,True,18,18,0,1.0,284838.404894957,184601.91052081608,0.09230095526040812,-45263.77429920994,-0.020954772559543693,,10255.661695600893,11961,0.1476138172752965,100236.49437414092,78739.94352302254,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,47,53
53,53,780,1.5,-0.75,14790,7.269589273012004,47,0.0018186391554682567,0.003971338750427031,5.575359737511811,True,55,43,12,0.7818181818181819,480620.5709705604,177515.30747889314,0.08875765373944654,-33779.22492979909,-0.01591962813489369,5.018924259008769,3227.5510450707843,18167,0.22420368016389194,303105.2634916674,238965.49594776196,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,50,36
54,54,780,1.0,-0.25,14790,7.25205005284344,47,0.0023153632090035336,0.005068256728379807,5.576911790378785,True,70,57,13,0.8142857142857143,613185.3339599962,228338.31649683928,0.11416915824841964,-45263.77429920994,-0.020471752564812443,4.776163834937624,3261.975949954847,41642,0.513914771254736,384847.01746315695,303160.21764400287,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,30,35
55,55,390,1.5,0.5,14790,7.218954302586142,47,0.0024678253387903012,0.005426757271404638,5.724690056653395,True,60,44,16,0.7333333333333333,578123.4301122904,244126.4499491127,0.12206322497455636,-43618.13074301579,-0.02132224168759863,4.209945260163289,4068.774165818545,42986,0.530501425415592,333996.98016317765,262978.32167055196,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,26,34
56,56,1560,1.0,-0.25,14790,7.073575842186137,47,0.0023490474169425525,0.005271728547303901,5.377703892550427,True,49,36,13,0.7346938775510204,500129.4722940946,231754.3329871926,0.11587716649359628,-47834.28837250313,-0.021547703036256322,8.743213087663834,4729.680265044747,56164,0.6931345567636278,268375.139306902,211393.88281930287,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,28,39
57,57,780,2.5,-0.25,14790,7.031229129584256,47,0.0013687947346562312,0.0030903477019891953,3.1345899494949565,True,18,17,1,0.9444444444444444,232446.3763343699,132335.2674725562,0.06616763373627817,-45263.77429920994,-0.021108864254139225,29.892680829353207,7351.959304030901,9468,0.116847054758173,100111.10886181371,78627.6135617498,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,69,74
58,58,780,2.0,-0.75,14790,6.795976690789736,47,0.0014629105218692882,0.003417166603691877,5.064726270883939,True,34,26,8,0.7647058823529411,330119.4460286291,141670.03373832864,0.07083501686916431,-29599.18433768116,-0.01398595167450216,6.990317346903488,4166.765698186136,9169,0.113157017857804,188449.41229030045,148508.95703308465,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,65,42
59,59,780,2.5,0.25,14790,6.637713472607052,47,0.0018670806869285233,0.004465240503999338,4.361195397635382,True,17,17,0,1.0,276622.28060382727,182263.3409331898,0.09113167046659486,-45263.77429920994,-0.020896030137976845,,10721.372996069987,17676,0.2181441212405435,94358.93967063747,74144.4948902712,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,49,54
60,60,2500,2.0,-0.5,14790,6.621252322335693,47,0.0013053501741451565,0.0031295879690245486,2.967998578613325,True,10,10,0,1.0,180825.42665259622,125983.8027343711,0.06299190136718563,-45263.77429920994,-0.021223696608579916,,12598.38027343711,16660,0.20560540053561072,54841.623918225094,43403.99418913044,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,71,79
61,61,1560,2.0,-1.5,14790,6.613458837684189,47,0.000909118909818251,0.0021821887214535127,3.050524872875541,True,26,22,4,0.8461538461538461,232110.0347143384,87040.93368856615,0.04352046684428305,-29600.706929622218,-0.014266550399655976,8.712747081129528,3347.7282187910055,5295,0.06534697453997951,145069.10102577222,114823.71358035656,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,93,76
62,62,390,1.5,0.25,14790,6.4652991125544625,47,0.002180639838564486,0.005354212337033369,4.997590369678724,True,62,43,19,0.6935483870967742,559319.7831430302,214146.82056129831,0.10707341028064932,-43940.46320688911,-0.021425007325586925,3.7290836893507846,3453.980976795134,42317,0.522245122116773,345172.962581732,271657.55956405896,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,35,43
63,63,2500,1.5,-0.75,14790,6.425760795112252,47,0.0014692371944536567,0.0036296740797890693,3.3804486018987077,True,24,23,1,0.9583333333333334,273101.5256473856,142234.43569028523,0.07111721784514259,-45263.77429920994,-0.02103780480649756,187.08041890425588,5926.434820428552,20054,0.24749163879598662,130867.08995710043,103126.24135681926,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,64,70
64,64,390,1.5,0.0,14790,6.31526070289089,47,0.0020418704525254463,0.005132597066962211,4.663747641219597,True,66,48,18,0.7272727272727273,568072.0677587107,199900.21757037615,0.09995010878518806,-43940.463206888875,-0.02143128584012546,3.425139727761153,3028.7911753087296,39611,0.4888496711054067,368171.8501883346,289593.80664519273,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,40,49
65,65,390,2.5,-0.25,14790,6.2427480727773,47,0.0014714400735545005,0.0037416834301575467,4.849402431998543,True,37,27,10,0.7297297297297297,345052.5976780554,142413.48734334967,0.07120674367167475,-31288.180757138412,-0.014683611985225345,5.8192679142690995,3849.013171441883,6005,0.07410926952078885,202639.1103347057,159558.42995833067,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,63,45
66,66,390,2.5,-0.5,14790,6.191682813291863,47,0.0013964352553727415,0.0035802419333767223,4.083598426288809,True,37,25,12,0.6756756756756757,337592.4080006437,134943.11763569966,0.06747155881784996,-33407.585463749245,-0.016522574399943726,4.497642368435518,3647.111287451342,4794,0.05916400301126757,202649.29036494409,159567.55001041014,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,67,58
67,67,780,2.5,-0.5,14790,6.080497965004491,47,0.0009983647101375844,0.002606455677777881,3.2103306278230943,True,18,15,3,0.8333333333333334,195970.69075918186,95707.14513402601,0.047853572567012975,-31288.180757138645,-0.01490611968508122,8.0989000020699,5317.063618557,4672,0.05765836922583273,100263.54562515585,78761.49047884642,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,85,72
68,68,390,2.5,-1.0,14790,6.079663727976726,47,0.0011392295014356062,0.0029746230205035975,3.8031582532164463,True,39,29,10,0.7435897435897436,323177.9345403386,109513.8394602346,0.054756919730117315,-30003.137440739432,-0.014397749471457761,3.6702385689307135,2808.047165647041,2817,0.034765330930901284,213664.09508010396,168260.06685435385,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,76,64
69,69,1560,1.0,-0.5,14790,6.0517694302979566,47,0.0017669236948538772,0.004634850090758239,3.3673027706088776,True,69,47,22,0.6811594202898551,548400.6364913101,171955.12490681646,0.08597756245340826,-55354.534840871114,-0.02553306557517005,4.429646171481138,2492.103259519079,47765,0.5894803095188142,376445.5115844936,296613.59326041053,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,52,71
