rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,total_crossing_cost_twd,start,end,rank_net_pnl,rank_return_over_max_dd
11,11,2500,0.75,0.5,9510,11.785541048785444,30,0.0033877827824562983,0.004563166358430105,5.756964850692162,True,22,22,0,1.0,331018.6351474749,212910.76333845736,0.10645538166922866,-37824.33153242618,-0.018491580968473257,,9677.76196992988,51651,0.966722192067978,118107.87180901754,94143.09007130227,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,15,25
12,12,2500,0.75,0.25,9510,11.697551025583936,30,0.0032001329165529334,0.004342835098235387,5.423856172520847,True,25,25,0,1.0,334931.61103624495,200591.35115104518,0.1002956755755227,-37287.35961941397,-0.018491580968473257,,8023.654046041807,45859,0.8583166445188942,134340.25988519975,107164.1099596271,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,25,35
13,13,1560,0.75,0.0,9510,11.578221858330775,30,0.003442046915799246,0.004719273953281083,5.935913367267479,True,33,31,2,0.9393939393939394,394472.3891981041,216457.79244742432,0.10822889622371225,-38743.20986808534,-0.018232896864789322,26.43105340730826,6559.327043861343,46336,0.8672443803926706,178014.5967506798,141273.12603528207,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,9,21
14,14,780,1.0,0.25,9510,11.38800858885499,30,0.0034103037054619627,0.004753850734895672,6.86592091765182,True,31,28,3,0.9032258064516129,380799.86540818884,214344.88312942034,0.10717244156471012,-32148.690533093642,-0.015609332360525299,16.01454951251764,6914.3510686909785,41058,0.7684590765314717,166454.98227876847,132094.31856794294,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,11,12
15,15,2500,0.75,-0.25,9510,11.263843485171433,30,0.003299400922138059,0.004649955049694991,7.9587788428048905,True,41,37,4,0.9024390243902439,429735.4660503753,207047.0608533083,0.10352353042665427,-27274.742760560475,-0.013007464143854732,29.627414693181073,5049.928313495325,42891,0.8027662879709521,222688.40519706692,177535.35634272845,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,18,6
16,16,1560,0.75,0.5,9510,11.213696610434386,30,0.003444224166532295,0.004875766263762065,5.687664811110895,True,22,21,1,0.9545454545454546,334879.58489710104,216553.86205220362,0.10827693102610181,-40270.030771293445,-0.019037150504119377,183.4524894649812,9843.357366009255,52395,0.9806472140597803,118325.7228448975,93867.92246537881,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,8,27
17,17,3900,1.0,0.0,9510,11.211418679680163,30,0.0034420693600945907,0.004873705879212774,5.557801435446572,True,21,21,0,1.0,328840.8292725618,216413.3324868631,0.10820666624343163,-39143.21971901087,-0.019469329284294082,,10305.396785088718,29011,0.5429822755432443,112427.49678569868,89726.97775345184,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,10,31
18,18,1560,1.0,0.25,9510,11.160426364316189,30,0.003474934240910125,0.004942720747558743,5.7527519867479295,True,22,22,0,1.0,336433.38790407137,218570.63588919284,0.10928531794459652,-40467.105357711436,-0.018997050141627305,,9935.02890405422,42978,0.8043946171554773,117862.75201487853,93458.53293794407,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,6,26
19,19,780,1.5,0.25,9510,11.150537728551539,30,0.0033222864595622626,0.004729786474931275,8.015293967115213,True,22,20,2,0.9090909090909091,327622.89742968965,208533.0869158493,0.10426654345792462,-27253.511606479296,-0.01300844908317832,33.18233849343274,9478.77667799315,36528,0.6836736603717083,119089.81051384033,95014.7232050273,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,17,4
20,20,1560,1.5,0.5,9510,11.11729626991514,30,0.003255110380318016,0.0046480074006980225,5.287493789648705,True,15,15,0,1.0,284852.4396629227,204125.56914505624,0.10206278457252821,-40467.10535771167,-0.019302676964337226,,13608.371276337082,38997,0.7298845196428906,80726.87051786642,64212.74364178704,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,21,41
21,21,3900,1.0,0.25,9510,11.090843965737223,30,0.003225712717687183,0.004617015807798154,5.192743738901901,True,19,19,0,1.0,303210.54361891485,202198.47548327502,0.10109923774163751,-39143.21971901087,-0.019469329284294082,,10642.025025435527,30642,0.5735087686462408,101012.06813563975,80521.46045804296,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,23,46
22,22,2500,1.0,-0.25,9510,10.945300436884354,30,0.0035400139638276967,0.005134256463763278,8.619636028196789,True,25,25,0,1.0,358044.4183068745,222830.86015366233,0.11141543007683126,-26908.79851301224,-0.012925769685908554,,8913.234406146494,40785,0.7633494918489958,135213.55815321213,107623.96192734665,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,5,3
23,23,3900,0.75,0.5,9510,10.900184491774644,30,0.0031234107937945493,0.004548786238752814,5.0217863519939865,True,19,19,0,1.0,296022.4685677575,195491.00271700197,0.09774550135850091,-39123.38633052516,-0.019464289100966904,,10289.000143000105,42603,0.7973759568773513,100531.46585075554,80092.69181381722,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,28,48
24,24,1560,1.0,0.0,9510,10.86423077218444,30,0.0034097274836805062,0.0049821977180848015,5.905990280325045,True,26,25,1,0.9615384615384616,353835.0766427714,214236.91372500418,0.10711845686250203,-38719.61235579499,-0.01813725586703922,50.48477605230434,8239.881297115546,41581,0.7782477680660316,139598.16291776724,110737.67531700013,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,12,23
25,25,3900,0.75,0.0,9510,10.797222290583022,30,0.0033994387925507684,0.004997990816648845,5.485720352023257,True,26,26,0,1.0,351428.6281599573,213551.2937176774,0.10677564685883861,-39123.38633052516,-0.019464289100966904,,8213.511296833747,30751,0.5755488592337494,137877.33444227988,109995.14718256728,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,13,34
26,26,2500,1.5,0.25,9510,10.700861409559987,30,0.0027579369348085395,0.004091342733165923,5.256318326782969,True,12,12,0,1.0,236381.62648878808,171743.97548075355,0.08587198774037673,-34290.37039301731,-0.016336907774939322,,14311.997956729463,29882,0.5592842838159052,64637.6510080345,51328.04802927206,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,40,43
27,27,780,1.5,0.0,9510,10.678316986654306,30,0.003090499742442765,0.004594372178105542,7.622572058713941,True,24,22,2,0.9166666666666666,323221.3012553789,193317.92417592325,0.09665896208796161,-27091.854975168128,-0.012680622937170323,24.91236940714841,8054.913507330136,25342,0.4743117033820584,129903.37707945559,103527.85135273178,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,32,8
28,28,2500,1.5,0.0,9510,10.540552476421238,30,0.003026737689009129,0.00455839211095892,7.462866031583927,True,13,13,0,1.0,259245.02825133366,189150.3910341618,0.09457519551708084,-26308.896068950882,-0.012672771441538003,,14550.030079550907,28488,0.5331935840086844,70094.63721717188,55706.1851953922,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,34,9
29,29,1560,0.75,0.25,9510,10.501835560327674,30,0.0032064770620860734,0.004846890341509822,5.27789484862151,True,25,23,2,0.92,334979.0704050797,200861.9757184615,0.10043098785923073,-40270.030771293445,-0.019028607188993445,69.8328931752258,8034.47902873846,51805,0.9696045218888618,134117.0946866182,106337.96362803654,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,24,42
30,30,780,2.0,0.5,9510,10.477638427842534,30,0.0031200866050211623,0.004727194939615568,5.509021717103657,True,16,14,2,0.875,282627.6587477728,195218.09062047667,0.09760904531023838,-37534.47061101021,-0.01771803603663336,649.0575489796678,12201.130663779792,31348,0.5867225663965262,87409.56812729614,69678.21659384173,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,29,33
31,31,1560,1.5,-0.25,9510,10.414085491338994,30,0.0028305204720428783,0.004314648610939948,6.30531247032217,True,20,20,0,1.0,284341.0321114717,176406.1352645605,0.0882030676322803,-29599.925607499667,-0.01398869097248301,,8820.306763228025,23913,0.44756592861554584,107934.89684691116,85886.71266876548,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,38,17
32,32,3900,0.75,0.25,9510,10.384308981667706,30,0.0032500129894809807,0.004968299465901665,5.232477506195661,True,22,22,0,1.0,319532.89040311065,203692.90978979753,0.10184645489489869,-39123.38633052516,-0.019464289100966904,,9258.768626808978,37743,0.7064141196728368,115839.98061331314,92289.61861692482,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,22,44
33,33,780,1.5,-0.25,9510,10.36785354273871,30,0.002659237524067178,0.004071632264130762,6.558943230070399,True,27,25,2,0.9259259259259259,311180.01884078985,165344.82884424957,0.08267241442212463,-25735.879869880388,-0.0126045327001919,12.588813910426419,6123.882549787021,18597,0.3480694005128301,145835.18999654034,116271.53006353948,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,44,15
34,34,780,1.0,0.0,9510,10.355858685036738,30,0.0032720214269333727,0.005015685464682271,6.579747170241174,True,38,32,6,0.8421052631578947,410123.6953116827,205127.78701828347,0.10256389350914163,-32148.690533093642,-0.015587816804423239,11.787263346522998,5398.099658375881,28551,0.5343727189354096,204995.90829339932,162588.1040146197,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,20,14
35,35,2500,1.5,-0.25,9510,10.192411913522488,30,0.002977022279941529,0.004636661469562821,7.333637141015374,True,13,13,0,1.0,255951.83118051116,185875.01464652407,0.09293750732326204,-26308.896068950882,-0.012672771441538003,,14298.078049732621,28411,0.5317524190982426,70076.81653398712,55690.22006022752,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,35,10
36,36,780,0.75,0.25,9510,10.142440482952802,30,0.0030939829161917695,0.004842567843913615,6.446661293969257,True,37,32,5,0.8648648648648649,390248.058821381,193470.65190813973,0.09673532595406985,-31681.442224913742,-0.015005492229685483,11.878430519006034,5228.93653805783,44856,0.8395440678283329,196777.40691324126,156222.45075817662,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,31,16
37,37,1560,1.5,0.25,9510,10.023635880868273,30,0.002853980565921044,0.004519870582161081,4.600162161415325,True,15,15,0,1.0,258336.97045529564,177876.97548559846,0.08893848774279933,-40467.10535771167,-0.019333772293678397,,11858.465032373231,33273,0.6227516891575736,80459.99496969713,63976.343681723665,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,37,55
38,38,780,1.0,0.5,9510,10.008226645541981,30,0.0032734054251765863,0.005192098661653296,5.6065351634404905,True,25,21,4,0.84,338882.9683124637,205159.68822409378,0.10257984411204676,-38719.61235579499,-0.01829647743600308,16.48168054949565,8206.38752896375,42609,0.7974882554418012,133723.2800883699,106138.34921702778,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,19,28
39,39,1560,2.0,0.5,9510,9.927904268012302,30,0.0024568455998001653,0.003928443883790179,3.934712828016288,True,9,9,0,1.0,201630.14038708512,152306.30317785768,0.07615315158892888,-40467.10535771167,-0.019354182863536195,,16922.92257531752,31687,0.5930674352879522,49323.83720922744,39283.1523686165,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,49,64
40,40,1560,0.75,-0.25,9510,9.806856368238622,30,0.002662267736374739,0.004309453359629568,5.093694639698572,True,44,32,12,0.7272727272727273,403359.41101931036,165478.72150743025,0.08273936075371503,-34108.98756355955,-0.01624348662538029,8.653777307200025,3760.8800342597783,40498,0.7579778771828033,237880.68951188002,188681.213302813,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,43,47
41,41,1560,1.5,0.0,9510,9.801625866595941,30,0.002805699371578818,0.0045440519104729665,4.8978472820721946,True,16,16,0,1.0,260806.1537076418,174726.7702330129,0.08736338511650636,-37416.981512833154,-0.01783709864459972,,10920.423139563307,33136,0.6201875386026315,86079.38347462885,68499.97328360128,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,39,50
42,42,2500,2.0,0.5,9510,9.792276648684014,30,0.0019278020826345665,0.003125208817474887,4.665550741965038,True,7,7,0,1.0,155474.32740700123,118662.14903774613,0.05933107451887312,-25577.619544072077,-0.01271684261950263,,16951.735576820876,27431,0.513410320238073,36812.178369255125,29418.063586950346,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,60,53
43,43,780,1.5,0.5,9510,9.537976979465148,30,0.0030333394628995164,0.005048530864447773,5.294450850503414,True,19,16,3,0.8421052631578947,292227.7928238207,189431.06841483116,0.09471553420741553,-37416.98151283292,-0.017889586074523605,57.76244076204595,9970.056232359535,39312,0.7357801942765165,102796.7244089896,81944.70062629599,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,33,40
44,44,780,0.75,0.5,9510,9.504655202117318,30,0.003142394596675328,0.005248372159055673,5.362857519536308,True,30,26,4,0.8666666666666667,355520.3741714809,196518.22948622442,0.09825911474311212,-38743.20986808534,-0.018322156496823724,15.82958215326875,6550.607649540814,45329,0.848396937992476,159002.14468525647,126253.34786255169,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,27,38
45,45,3900,1.5,0.5,9510,9.387725006766987,30,0.002222952650282443,0.003758980936071168,3.7291611154745836,True,8,8,0,1.0,179312.77777385237,137332.07397176282,0.06866603698588139,-37251.57209950243,-0.01841326637804512,,17166.509246470352,30574,0.5722360515824739,41980.70380208957,33386.372294166875,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,54,68
46,46,1560,1.0,-0.25,9510,9.246056892929774,30,0.0027139579728014656,0.004659580585235891,5.578233054923593,True,33,25,8,0.7575757575757576,346752.61931504315,168732.84701097762,0.08436642350548879,-32102.252682344755,-0.015124219923192933,15.722862533090227,5113.116576090231,34633,0.6482060304329109,178019.77230406553,141121.88014412535,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,42,29
47,47,3900,1.0,-0.25,9510,9.21291803267271,30,0.0026467714727460828,0.004560574013101118,4.22216910148126,True,23,23,0,1.0,287139.9347073932,164405.60106142127,0.08220280053071072,-39143.21971901087,-0.019469329284294082,,7148.069611366142,27568,0.5159744707930151,122734.33364597187,97944.70873489612,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,45,58
48,48,1560,2.0,0.25,9510,9.092319625239506,30,0.0022121633412755413,0.0038622712146338233,3.5235534973724305,True,9,9,0,1.0,185721.41973151185,136617.49768842084,0.06830874884421052,-40467.10535771167,-0.019386323748213113,,15179.721965380093,26078,0.48808699395459393,49103.922043091,39088.823121486355,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,55,72
49,49,780,0.75,0.0,9510,9.054625407814116,30,0.002881831292877731,0.005052407081237091,6.050403910266522,True,45,35,10,0.7777777777777778,419791.1356774231,179531.33925859877,0.08976566962929931,-30767.517054760363,-0.014836310263019303,8.872734750047536,3989.5853168577505,32405,0.6065058301671377,240259.79641882426,190637.9038304419,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,36,19
50,50,390,2.5,0.5,9510,9.03807614997171,30,0.002057476574400071,0.003613758893293265,5.382892239320662,True,23,18,5,0.782608695652174,249185.35808709628,126802.23387449059,0.06340111693724525,-23966.864011339145,-0.011778262338992443,11.51430101836871,5513.140603238721,6211,0.11624773063317674,122383.12421260567,97316.5115290774,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,57,37
51,51,1560,2.0,0.0,9510,9.007169837471471,30,0.002241219568998076,0.003949992985626808,3.8644217905089935,True,10,10,0,1.0,193202.9313043843,138455.52766267047,0.06922776383133512,-37514.163123309845,-0.01791413245866646,,13845.552766267047,25929,0.48529824627075185,54747.40364171383,43634.03716506724,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,52,65
52,52,1560,2.0,-0.25,9510,8.815929674965606,30,0.002353532860314415,0.004237916735084268,5.574337526673671,True,12,12,0,1.0,211692.43327758077,145584.7311675519,0.07279236558377603,-27268.29160542693,-0.013058478291897194,,12132.060930629325,17993,0.336764678358195,66107.7021100289,52790.16461419083,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,50,30
53,53,3900,0.75,-0.25,9510,8.767993787871577,30,0.0025811902040813258,0.004673261089214133,4.113442875088029,True,29,28,1,0.9655172413793104,313915.4540596324,160130.48264205168,0.08006524132102588,-39123.38633052516,-0.019464289100966904,64.7116083305465,5521.740780760402,29209,0.5466881281700949,153784.97141758073,122719.85486014833,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,46,61
54,54,2500,2.0,0.25,9510,8.726901346277218,30,0.0016331689561323766,0.0029707856675064777,3.934908456109118,True,7,7,0,1.0,136710.8643887599,100079.22311697969,0.05003961155848973,-25577.619544072077,-0.01271684261950263,,14297.031873854241,17749,0.33219787007056095,36631.6412717802,29259.012234735193,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,67,63
55,55,780,1.0,-0.25,9510,8.716481337563682,30,0.0027295877330767845,0.004971141480448995,5.3911525106918265,True,44,36,8,0.8181818181818182,407101.7726451591,169653.73932728896,0.08482686966364458,-32148.690533093642,-0.015734459282206258,5.799729754111815,3855.766802892931,20635,0.3862134795710195,237448.03331787023,188599.99652925396,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,41,36
56,56,2500,2.0,0.0,9510,8.712315832453147,30,0.0015746928846094262,0.0028692112481462045,3.7911175804329895,True,7,7,0,1.0,133055.93173635233,96422.09124479195,0.048211045622395934,-25577.619544072077,-0.01271684261950263,,13774.584463541707,17603,0.32946527166894385,36633.8404915604,29260.98246453412,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,69,67
57,57,3900,1.5,0.0,9510,8.350641691591738,30,0.0020588055120861334,0.003913773995342346,3.4436823420075253,True,9,9,0,1.0,174317.6131370243,126818.88056950978,0.06340944028475484,-37251.57209950243,-0.01841326637804512,,14090.98672994553,24089,0.45086001983941304,47498.73256751453,37822.7795721465,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,56,73
58,58,3900,1.5,0.25,9510,8.25725948502968,30,0.0019425085694980396,0.0037344554355991646,3.2440783575606624,True,8,8,0,1.0,161273.5356129856,119468.15789803096,0.059734078949015584,-37251.57209950243,-0.01841326637804512,,14933.51973725387,25859,0.4839880963521683,41805.377714954666,33232.88524151083,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,59,77
59,59,2500,2.0,-0.25,9510,8.231252690208501,30,0.0015079703136080906,0.0029082191382760426,3.626278180993628,True,7,7,0,1.0,128833.35935720596,92229.61784446445,0.04611480892223224,-25577.619544072077,-0.01271684261950263,,13175.659692066349,17532,0.32813640532295196,36603.741512741515,29234.017490173675,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,71,70
60,60,390,2.5,0.25,9510,8.19818654417665,30,0.0017730407643378816,0.0034332165301727982,4.6177730486562085,True,23,20,3,0.8695652173913043,231232.5926541892,108804.07700390155,0.05440203850195068,-23966.864011339145,-0.011781011740666186,13.20703411331054,4730.612043647893,5921,0.11081996668475921,122428.5156502876,97353.59315442259,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,66,54
61,61,3900,2.0,0.5,9510,8.173523897981807,30,0.0014300375178192936,0.0027773995781008266,2.9829122382636095,True,5,5,0,1.0,113243.30086995247,87373.26532704498,0.0436866326635225,-29589.973237881204,-0.014645631240211423,,17474.653065408995,19214,0.3596174362237736,25870.035542907484,20636.55204198001,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,72,79
62,62,390,2.0,0.5,9510,7.938003746321705,30,0.0022393188319488814,0.004478214617824347,5.521653724619856,True,30,22,8,0.7333333333333333,299157.38051914354,138195.13438619324,0.06909756719309651,-25456.753519758815,-0.012513926196604007,6.852611975216757,4606.504479539774,19762,0.3698740384435419,160962.2461329503,127994.12721031904,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,53,32
63,63,780,0.75,-0.25,9510,7.934506959461593,30,0.0025085818757625685,0.005018900723602406,5.211031402535073,True,62,41,21,0.6612903225806451,488457.242032244,155337.9031503469,0.07766895157517353,-30444.779410567367,-0.014904717622194521,3.8077363702609284,2505.4500508120464,28529,0.5339609575324262,333119.33888189716,264535.6767742444,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,48,45
64,64,3900,1.5,-0.25,9510,7.926094978808281,30,0.0018476304482995384,0.0037004633636270254,3.0810040187879766,True,9,9,0,1.0,160838.98100059325,113462.69541954112,0.05673134770977055,-37251.57209950243,-0.01841326637804512,,12606.96615772679,22466,0.42048325815568327,47376.28558105212,37713.08216778139,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,65,78
65,65,390,2.5,0.0,9510,7.669433559116537,30,0.001619198828455896,0.003351484088288983,4.193051319297314,True,23,17,6,0.7391304347826086,221629.28659338626,99126.97960711035,0.04956348980355519,-23966.864011339145,-0.011820387118911108,8.757585134521394,4309.868678570015,5758,0.1077691890172004,122502.30698627596,97419.70109432717,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,68,59
66,66,390,2.0,0.0,9510,7.6398538530313695,30,0.0019223184377589778,0.003994298811069339,4.711984825459756,True,31,22,9,0.7096774193548387,284636.94631868496,118123.94815580186,0.05906197407790087,-25456.753519758815,-0.012534415170180032,5.292581074602982,3810.449940509737,18130,0.33932882891313704,166512.99816288322,132452.68348536512,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,63,52
67,67,780,2.5,0.25,9510,7.5489229330285355,30,0.0019263507169004046,0.004050891747094375,6.138442332157694,True,9,9,0,1.0,166698.9316423063,118367.99920047824,0.059183999600239096,-19415.870921781752,-0.009641533861153928,,13151.999911164248,6393,0.11965412042149394,48330.93244182806,38402.59087145861,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,61,18
68,68,3900,2.0,0.25,9510,7.471549374054304,30,0.001332717526163374,0.002831572648936799,2.7751332660876455,True,5,5,0,1.0,107154.1052304507,81287.15691512627,0.04064357845756318,-29589.973237881204,-0.014645631240211423,,16257.431383025254,18991,0.35544367291171464,25866.94831532443,20633.786266665076,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,74,82
69,69,390,2.0,0.25,9510,7.305734952332534,30,0.0019246986737444887,0.004182145182672903,4.717131584532043,True,30,22,8,0.7333333333333333,279202.5961129266,118227.94341496639,0.05911397170748329,-25456.753519758815,-0.012531762289889059,5.884184515932546,3940.931447165546,19462,0.364259110221041,160974.65269796026,128001.65845619011,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,62,51
70,70,780,2.5,0.0,9510,6.860159483510747,30,0.0015387367850300334,0.0035606590862751445,4.476434780887252,True,9,9,0,1.0,142299.47697851196,94031.99956537854,0.04701599978268926,-21918.23901809426,-0.010503001179293503,,10447.999951708727,4889,0.09150461359935616,48267.4774131334,38345.742988608894,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,70,56
71,71,780,2.5,-0.25,9510,6.753071652286211,30,0.0012879627310188066,0.003027625880180057,4.172256062834266,True,9,9,0,1.0,126753.87446905475,78463.8718760585,0.039231935938029316,-19453.23589547351,-0.009403050854788278,,8718.207986228723,4841,0.09060622508375601,48290.00259299623,38365.92277281753,2026-06-09 21:30:00+08:00,2026-07-16 23:59:00+08:00,77,60
