rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
27,27,1250,1.5,0.5,2184,7.743799673400792,35,0.002066207624489753,0.004235650529702809,4.300035085919269,False,8,8,0,1.0,158019.5228082838,149180.66593636805,0.07459033296818403,-35016.78266527527,-0.017346447523750374,,18647.583242046006,34305,0.5636244146882444,8838.85687191574,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,19,22
28,28,500,2.5,0.5,2184,7.723718441032868,35,0.001264314126537856,0.002598536533994389,5.586407381903383,False,4,4,0,1.0,94444.43618520853,90192.45526357567,0.04509622763178789,-16341.353995600715,-0.008072491773133603,,22548.113815893917,13215,0.21711985541772777,4251.980921632861,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,35,8
29,29,750,2.0,0.5,2184,7.695028819655943,35,0.002051636983913539,0.004232437357078449,4.257197318724657,False,8,8,0,1.0,156910.79519984123,148087.367094506,0.07404368354725302,-35214.91459650919,-0.01739258906830152,,18510.92088681325,31985,0.5255072701881213,8823.428105335228,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,20,24
30,30,750,2.5,0.0,2184,7.319404550207098,35,0.0011508775282291265,0.0024960520011979652,5.075175483502932,False,4,4,0,1.0,86145.78676265557,81938.62467557356,0.04096931233778677,-16341.353995600715,-0.008072491773133603,,20484.65616889339,13175,0.21646266327117392,4207.162087081997,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,39,9
31,31,1000,2.0,0.5,2184,7.189222973360104,35,0.001927681138487926,0.004256508597689407,3.99017422531833,False,6,6,0,1.0,145520.3601119239,138798.92122378,0.06939946061189008,-35214.91459650919,-0.01739258906830152,,23133.153537296665,37515,0.6163640844491909,6721.438888143914,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,22,26
32,32,500,2.5,0.0,2184,7.173719695678153,35,0.0011532892153635478,0.002552078907200438,6.931395325727302,False,4,4,0,1.0,86331.48076360344,82104.16930713555,0.04105208465356776,-12082.569928437937,-0.00592262924337824,,20526.04232678389,7580,0.12453791177195432,4227.311456467889,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,38,7
33,33,390,3.0,1.0,2184,7.0103422128544,35,0.0010689213690943397,0.002420509608093545,3.2908653778436787,False,3,3,0,1.0,79191.41848187332,75994.82552773827,0.03799741276386916,-23612.080000223126,-0.011546328518842892,,25331.60850924609,12980,0.2132588515567239,3196.592954135048,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,40,36
34,34,1250,1.5,0.0,2184,7.000644813057651,35,0.0016662918356275932,0.003778446637234035,3.444353980103883,False,8,8,0,1.0,128298.1953848237,119494.6111381855,0.059747305569092746,-35016.78266527527,-0.017346447523750374,,14936.826392273188,21370,0.3511049042963937,8803.584246638198,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,26,34
35,35,390,3.0,0.5,2184,6.620021924313205,35,0.0009573510059398961,0.0022956836470392162,2.939060304135712,False,3,3,0,1.0,71129.57066951673,67932.64429553106,0.03396632214776554,-23612.080000223126,-0.01155686465499523,,22644.21476517702,8805,0.14466442126016593,3196.9263739856588,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,41,40
36,36,390,3.0,0.0,2184,6.539855300848191,35,0.0008257215018847575,0.002004313837863489,2.5222481960543046,False,3,3,0,1.0,61671.125249965524,58479.4961129514,0.029239748056475653,-23612.080000223126,-0.011592732270447074,,19493.1653709838,8715,0.14318573893041978,3191.629137014116,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,43,47
