rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
21,21,66,1.5,0.5,4877,4.287333249979213,90,0.0009928865466719043,0.0036763144772219247,4.1563054025221415,True,83,61,22,0.7349397590361446,335673.0306868002,185537.0381482458,0.09276851907412288,-46994.13753625774,-0.022319947667423286,2.0408750438613454,2235.386001786094,68055,0.43033292231812575,150135.99253855442,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,16,23
22,22,133,2.5,1.0,4810,4.0697255300914525,90,0.0010540564765452929,0.004111488036432517,2.78932911505879,True,26,22,4,0.8461538461538461,244201.6424283042,197265.44920907152,0.09863272460453584,-73642.9183327728,-0.03536073390265995,4.988602923337052,7587.132661887366,46160,0.2918840304783585,46936.19321923267,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,12,33
23,23,66,3.0,0.5,4877,4.010810474656633,90,0.0006950238847390076,0.0027508560165912994,4.065136594499465,True,27,19,8,0.7037037037037037,177420.52618947974,128339.27623097194,0.0641696381154859,-33937.071925601456,-0.015785358406483516,3.6964752098260636,4753.306527073035,27780,0.17566157640140379,49081.24995850778,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,32,25
24,24,66,2.0,1.0,4877,3.913191711492872,90,0.0009331829540846795,0.003785610631313685,4.302607296352267,True,60,40,20,0.6666666666666666,282426.48709340603,173758.55748541956,0.08687927874270966,-43311.711237072945,-0.020192239904479676,2.011439145109944,2895.975958090326,66395,0.4198362262480635,108667.92960798639,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,22,19
25,25,133,2.5,0.5,4810,3.8163192051695733,90,0.0009059193570765036,0.0037682969340570925,2.545401480013921,True,27,21,6,0.7777777777777778,217038.00685549676,168450.51118755745,0.0842252555937788,-68190.8810566403,-0.033089183083730336,4.541121896543906,6238.907821761387,41620,0.2631761990578267,48587.49566793936,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,25,36
26,26,33,3.0,0.0,4910,3.8096158719427513,90,0.0004709555350729416,0.0019624517530219157,4.448176598314926,True,30,21,9,0.7,139502.2450599018,86216.60232594496,0.043108301162972464,-19575.82343148021,-0.009691229700570545,4.346966721170685,2873.886744198165,12360,0.07815612254576497,53285.642733956854,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,41,18
27,27,66,3.0,1.0,4877,3.778653306680681,90,0.0006591915498003383,0.002769330921220174,4.027935419144111,True,26,18,8,0.6923076923076923,168529.562515922,121481.0985645476,0.060740549282273744,-32098.151466918178,-0.015079822033288805,3.925034916761596,4672.349944790292,31295,0.1978880141642164,47048.46395137442,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,34,26
28,28,66,3.0,0.0,4877,3.7170222164361455,90,0.0005880788325258241,0.0025115432487078254,3.054304217856634,True,27,19,8,0.7037037037037037,157174.51423665704,108082.50311295317,0.05404125155647658,-37696.157497104956,-0.017693473767456003,3.113621474692841,4003.0556708501176,23585,0.149135287236397,49092.01112370385,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,38,30
29,29,133,2.0,1.0,4810,3.506918575291503,90,0.0010063407601889273,0.004555327981219996,2.7853558930726283,True,38,29,9,0.7631578947368421,255986.46278315963,187482.47895024874,0.09374123947512428,-69240.49447013205,-0.033655031196647145,3.0392713303350987,4933.749446059177,64640,0.40873881564387116,68503.9838329109,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,15,34
30,30,133,2.0,0.5,4810,3.4842009839381394,90,0.0009341099877955382,0.004255935985808423,2.7904866021317716,True,41,31,10,0.7560975609756098,247232.75492558104,173574.00938228058,0.08678700469114026,-64222.57301829709,-0.031101028983561495,2.981201070019482,4233.512423958063,59175,0.37418192165417813,73658.74554330047,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,23,32
