rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
27,27,390,1.0,0.25,14790,12.255152987921868,47,0.006231384260418348,0.008071719590770176,14.466021462593773,True,189,158,31,0.8359788359788359,899091.7553499279,674153.1520873369,0.3370765760436682,-50207.55455337791,-0.0233012633719147,6.527851772410228,3566.947894641994,61596,0.7601722839970875,224938.6032625912,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,2,11
28,28,390,1.75,0.5,14790,12.251831932364082,47,0.004602678778851866,0.005963619227287301,13.931531082887219,True,80,72,8,0.9,575050.6877654495,479769.9374741646,0.23988496873708232,-35972.9002471983,-0.01721885177658217,12.494300691003856,5997.124218427058,45604,0.5628108454997593,95280.75029128496,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,26,16
29,29,780,2.5,0.5,14790,12.232022141065228,47,0.003703799226639912,0.0048067269075181,9.7699281616582,True,27,26,1,0.9629629629629629,409607.6033494029,378280.0469645547,0.1891400234822773,-45263.77429920994,-0.01935940780245978,82.315889864,14010.372109798322,30810,0.38023423712497995,31327.556384848216,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,48,47
30,30,780,1.5,0.5,14790,11.964487939945874,47,0.004766754342464963,0.006324539728437335,13.451815798164539,True,49,46,3,0.9387755102040817,555676.8879587936,498630.3373638682,0.249315168681934,-45263.77429920994,-0.018533941619684708,31.654498434606285,10176.129333956495,56743,0.7002801466141751,57046.550594925284,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,18,21
31,31,2500,1.0,0.5,14790,11.915600854335217,47,0.0044433527675997704,0.005919637567981685,12.274649497160516,True,36,36,0,1.0,502594.3040410061,461385.5195859136,0.23069275979295675,-45263.77429920994,-0.018794244173434258,,12816.264432942044,66209,0.8171025188512755,41208.7844550926,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,29,30
32,32,2500,1.25,0.25,14790,11.783084607855377,47,0.004414853287027131,0.005947816345741654,12.267090779658043,True,32,32,0,1.0,494846.47081558185,458085.76802133454,0.22904288401066744,-45263.77429920994,-0.018671328689478586,,14315.180250666705,58163,0.7178047365757938,36760.702794247314,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,30,32
33,33,1560,1.25,0.0,14790,11.743137682462585,47,0.004267625019909126,0.005769024325629214,11.182524224098632,True,51,50,1,0.9803921568627451,500197.30238906085,441325.2151628049,0.2206626075814024,-47602.62984659616,-0.01973280836770903,35.585145128619295,8653.435591427546,50751,0.6263313134803589,58872.087226255986,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,32,40
34,34,390,1.0,0.5,14790,11.699994508792432,47,0.0055801937185864705,0.007571185526206713,12.939541580128113,True,152,130,22,0.8552631578947368,774464.1723967035,594470.9375676633,0.29723546878383167,-50586.70794863487,-0.022971097309993634,5.716717878392108,3910.993010313574,63308,0.7813005220353206,179993.23482904022,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,6,26
35,35,390,1.25,0.5,14790,11.602762709664612,47,0.0052706767250028,0.0072111617918851015,13.982466223003728,True,121,107,14,0.8842975206611571,701801.2885510694,557507.4922293304,0.2787537461146652,-45865.32694636518,-0.019935949901031338,6.780337597753095,4607.49993577959,59259,0.7313307581236348,144293.79632173906,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,9,15
36,36,780,1.75,0.5,14790,11.580661255384236,47,0.004161886558918279,0.005705019727422183,11.341229228382797,True,40,38,2,0.95,476013.1167618843,429313.0081317059,0.21465650406585307,-45263.77429920994,-0.018927093328529963,39.89012689328448,10732.825203292648,53496,0.6602080736526429,46700.108630178365,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,36,39
