ma_window,entry_z,exit_z,trade_count,sharpe_ratio,net_pnl_twd,return_pct,max_drawdown_pct,win_rate,ticks_median,ticks_p25,ticks_lt1_share
1560,2.5,0.5,9,7.613130507456574,198854.44895943668,0.09942722447971837,-0.02062687679641409,1.0,5.957723715975066,5.425033080360974,0.0
2500,1.0,0.0,58,12.71622152972564,553790.3554953776,0.27689517774768874,-0.018216914426786832,1.0,2.531225119656132,1.4987477320202272,0.08620689655172414
2500,1.0,0.25,43,12.802387289942757,496102.76250690065,0.24805138125345041,-0.01847783392041127,1.0,3.0647157442366932,2.090606349030404,0.046511627906976744
2500,1.0,0.5,36,11.915600854335217,461385.5195859136,0.23069275979295675,-0.018794244173434258,1.0,3.4577002639696985,2.4046428683460475,0.0
2500,1.25,0.0,34,11.26006028292042,436073.09978401696,0.21803654989200855,-0.018974259616602717,1.0,2.843400518657079,2.353922991486593,0.058823529411764705
2500,1.25,0.25,32,11.783084607855377,458085.76802133454,0.22904288401066744,-0.018671328689478586,1.0,3.978689803182916,2.832191333910592,0.0
2500,1.25,0.5,29,11.333045701094475,429382.4173806277,0.21469120869031386,-0.018895048825451035,1.0,4.120435343551977,3.2566247578346963,0.0
2500,1.5,0.0,23,9.852521767934672,367084.06006435613,0.18354203003217814,-0.019384182211847255,1.0,3.7783680117956013,2.0913223136185426,0.043478260869565216
2500,1.5,0.25,22,9.917917962323186,370514.57030769705,0.1852572851538486,-0.019373956658953393,1.0,4.492029073416839,2.964625621253465,0.0
2500,1.5,0.5,21,10.059843150322955,364539.27220244973,0.18226963610122493,-0.019423633917414418,1.0,4.484663798342273,3.44194149723517,0.0
2500,1.75,0.0,17,9.023103176820005,297118.5656745501,0.14855928283727496,-0.020040088962653677,1.0,5.455438682716051,2.8057485149642085,0.0
2500,1.75,0.25,16,8.901228086833706,292508.00510994974,0.14625400255497498,-0.02010068139198779,1.0,5.359647616354819,3.27116759108584,0.0
2500,1.75,0.5,15,8.987417980681103,279015.52214177535,0.13950776107088755,-0.02022184513294416,1.0,5.158264727941329,4.005326933476246,0.0
2500,2.0,0.0,12,8.65504536353988,247853.84407338186,0.12392692203669087,-0.020496610484712144,1.0,5.091513645641465,4.361632974554823,0.0
2500,2.0,0.25,11,8.460270897611823,243456.29272585164,0.12172814636292588,-0.020558010287692604,1.0,5.897877818052146,5.4792913838141315,0.0
2500,2.0,0.5,11,8.51269305892938,247625.6345113407,0.1238128172556702,-0.020519154360980254,1.0,5.897877818052146,5.627304738895404,0.0
2500,2.5,0.0,7,7.473272025246559,169334.0271103065,0.08466701355515327,-0.02090814508742479,1.0,7.4304171882841255,4.773674803049996,0.0
2500,2.5,0.25,7,8.262302429320256,179544.83874218463,0.08977241937109223,-0.020831044474376365,1.0,7.4304171882841255,5.6600412112904035,0.0
2500,2.5,0.5,7,8.230668672134527,182916.4570829062,0.09145822854145313,-0.020798771694414825,1.0,7.4304171882841255,5.6600412112904035,0.0
3900,1.0,0.0,41,9.878456139736343,379703.30698566255,0.1898516534928314,-0.020451821336679478,0.975609756097561,2.8190878972988975,1.533538069007187,0.17073170731707318
3900,1.0,0.25,32,9.959925069213238,381655.6747440467,0.19082783737202338,-0.020274770137143155,0.96875,3.585054961658603,2.2900414084406666,0.0625
3900,1.0,0.5,27,8.86070625688399,337255.60041298345,0.16862780020649173,-0.02028501644631133,0.9629629629629629,4.069109554067045,3.1442735388499212,0.037037037037037035
3900,1.25,0.0,31,9.880617381969264,372824.87635489024,0.1864124381774452,-0.019577492078130556,1.0,3.533906097060395,2.4163343972122595,0.06451612903225806
3900,1.25,0.25,26,10.791743620621085,392476.86164156743,0.1962384308207836,-0.019177329972167083,1.0,4.423241634528757,3.5480404724522807,0.038461538461538464
3900,1.25,0.5,24,9.394180662673847,361679.32269735984,0.18083966134868004,-0.019110385135573536,1.0,4.31949418747124,3.650212335478697,0.0
3900,1.5,0.0,22,9.151434662408239,334526.7596386884,0.16726337981934428,-0.019818213561415506,1.0,4.786180530288288,2.2460492803993284,0.0
3900,1.5,0.25,19,8.960200761581374,330714.83840473375,0.16535741920236685,-0.019726279836393766,1.0,5.311467176256621,3.578462446460562,0.0
3900,1.5,0.5,17,7.618255614695813,296042.4500326721,0.14802122501633597,-0.019650163209877305,1.0,5.158264727941329,3.9381773983964092,0.0
3900,1.75,0.0,14,7.943967088368746,253916.07210833937,0.12695803605416975,-0.02054924285060799,1.0,5.542934458161812,4.724425365948967,0.0
3900,1.75,0.25,12,7.7639188227385025,229995.26319897932,0.1149976315994896,-0.020613784214510655,1.0,5.592790482635078,4.780501386631259,0.0
3900,1.75,0.5,11,5.997670354250547,197538.0741831003,0.09876903709155019,-0.02051998541620195,1.0,5.813728094791207,4.450032225328472,0.0
3900,2.0,0.0,9,6.252888942344888,187725.7004086423,0.09386285020432109,-0.020962754322969623,1.0,5.400885483252808,4.751903376108564,0.0
3900,2.0,0.25,9,6.897450497122779,199115.84073986375,0.09955792036993197,-0.020907809489089425,1.0,5.895049342219832,5.158264727941329,0.0
3900,2.0,0.5,8,5.13712647306665,164890.8796360176,0.08244543981800881,-0.0208255129681902,1.0,5.769437989379626,5.142619213736138,0.0
