rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,total_crossing_cost_twd,start,end,rank_net_pnl,rank_return_over_max_dd
43,43,1560,1.0,0.0,25319,1.4084712227150804,32,0.00042806987669342586,0.004824662737399766,0.7035849938924749,True,34,22,12,0.6470588235294118,135039.39021038168,26847.8567928124,0.013423928396406234,-38607.62486864184,-0.019079327320698572,1.488771691178843,789.6428468474235,25621,0.4781910823270311,108191.5334175693,49660.06990459349,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,52,49
44,44,3900,1.5,-0.25,25319,1.3384839696397866,32,0.0003468234206756085,0.004113348567965343,0.54783330890635,True,10,8,2,0.8,53015.52155722187,21784.643642513813,0.01089232182125689,-40044.157397724455,-0.01988254756360368,2.042361790493777,2178.464364251381,17757,0.3314171597080946,31230.877914708057,14317.253247493694,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,57,56
45,45,1560,1.0,-0.25,25319,1.20380180210361,32,0.0003558445089532833,0.004692513706756785,0.5817906717584244,True,45,29,16,0.6444444444444445,165161.45283154727,22210.118422033505,0.01110505921101675,-38700.442807631334,-0.019087723042125155,1.357627712692374,493.5581871563001,23357,0.43593572108475337,142951.3344095137,65650.3087483529,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,55,54
46,46,780,2.5,0.5,25319,1.1542670370136614,32,0.0003153687494826182,0.004337231796402215,0.46081802096697666,True,23,14,9,0.6086956521739131,92590.72468516306,19694.03017038405,0.009847015085192048,-42998.179725694004,-0.02136855469438707,1.4830872882425414,856.2621813210455,19515,0.3642285223688385,72896.694514779,33456.24251685908,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,58,58
47,47,780,2.0,0.25,25319,1.0821821692280003,32,0.00035470633126381476,0.005203179839787738,0.6058200768318028,True,32,18,14,0.5625,123461.40703827086,21979.33508646374,0.010989667543231859,-36656.28042398789,-0.01814015078652301,1.2972081830985533,686.8542214519919,21952,0.40971276059650236,101482.07195180713,46627.158823597114,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,56,53
48,48,1560,0.75,0.25,25319,1.056121002294433,32,0.0003666129093131097,0.005510542352785916,0.4643429598317419,True,36,24,12,0.6666666666666666,136857.23326071046,22644.838619756065,0.011322419309878023,-49256.20516519598,-0.024383742813675446,1.3078308961071903,629.023294993224,30221,0.5640456148864293,114212.3946409544,52389.41669635105,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,54,57
49,49,2500,0.75,-0.25,25319,0.8434492305681964,32,0.00025555580132087877,0.004809800556266263,0.35840770699038216,True,44,33,11,0.75,155204.18635179533,15695.874658245764,0.007847937329122912,-44165.6045741383,-0.02189667570215925,1.295112869367537,356.7244240510401,25915,0.4836783067993057,139508.31169354953,64031.406636358486,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,61,61
50,50,780,2.0,0.0,25319,0.8392736485845519,32,0.0002584911442567901,0.004889251211230584,0.42142302445731855,True,33,19,14,0.5757575757575758,120545.23739889162,15863.670881518168,0.007931835440759082,-37924.554002239136,-0.01882155217070351,1.2087074614228306,480.7172994399445,17749,0.3312678474775565,104681.56651737346,48101.36073355934,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,60,60
51,51,780,2.0,0.5,25319,0.7994541265785635,32,0.00026405120407859556,0.0052431812869788786,0.42301672312491695,True,29,15,14,0.5172413793103449,108099.12294945634,16110.990069905261,0.008055495034952648,-38805.89605070301,-0.01904297063114892,1.244446078892991,555.5513817208711,23127,0.43164299445678345,91988.13287955106,42258.42256897296,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,59,59
52,52,780,2.5,0.25,25319,0.3284879715143653,32,8.697317924801634e-05,0.004203065371838101,0.10697131398344983,True,24,15,9,0.625,81074.85295375518,5024.869191371876,0.0025124345956859177,-47229.881959407125,-0.023486993868979036,1.096503039506906,209.36954964049482,19033,0.355232460478919,76049.98376238332,34905.65557019872,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,63,64
53,53,3900,0.75,-0.25,25319,0.32052590314186846,32,9.311613605325966e-05,0.004611711002997555,0.10952744398908429,True,26,20,6,0.7692307692307693,89218.66001233338,5305.1998961569425,0.0026525999480785105,-49069.89239228354,-0.024218587154675807,1.1250681233586735,204.0461498521901,23658,0.44155359375874875,83913.46011617641,38526.934173476664,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,62,63
