entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
1,2026-06-09 21:31:00+08:00,-2.9536976361727745,2,2026-06-09 21:32:00+08:00,open,1,-2.913985650154459,long_tsm_short_qff,129.32710400000002,129.32710400000002,131.0,131.0,False,8103.483087350351,-8000.0,-4,3.816793893129771,1000000.0,1048000.0,2000.0,262.0,352.0,20,2254.248,2888.248,158,2026-06-10 00:08:00+08:00,0.9316067459257404,159,2026-06-10 00:09:00+08:00,open,0.2016571278474589,120.484765,120.484765,120.0,120.0,-71653.7445391186,88000.0,16346.255460881395,244.08656386522037,352.0,20,2100.120795496356,2716.2073593615764,506.08656386522034,704.0,40,4354.368795496356,5604.4553593615765,10741.800101519819,10741.800101519819,zscore_exit,157
220,2026-06-10 01:10:00+08:00,-2.365021530898508,221,2026-06-10 01:11:00+08:00,open,1,-1.7573818200595843,long_tsm_short_qff,121.79090000000001,121.79090000000001,124.0,124.0,False,8145.107721512854,-8000.0,-4,4.032258064516129,1000000.0,992000.0,2000.0,248.0,352.0,20,2133.792,2753.792,297,2026-06-10 02:27:00+08:00,0.9689933939268124,298,2026-06-10 02:28:00+08:00,open,1.0793418949724694,124.95427,124.95427,125.0,125.0,25765.989413002007,-8000.0,17765.989413002007,254.4414973532505,352.0,20,2189.214643227367,2815.656140580618,502.4414973532505,704.0,40,4323.006643227367,5569.448140580618,12196.54127242139,12196.54127242139,zscore_exit,77
372,2026-06-10 03:42:00+08:00,2.505526302113606,373,2026-06-10 03:43:00+08:00,open,1,2.2486659505750484,short_tsm_long_qff,125.01738799999998,125.01738799999998,124.0,124.0,False,-7934.896224195631,8000.0,4,4.032258064516129,1000000.0,992000.0,2000.0,248.0,352.0,20,2133.792,2753.792,730,2026-06-11 03:10:00+08:00,-1.271457506850523,731,2026-06-11 03:11:00+08:00,open,-0.7340912185029151,120.03308999999999,120.03308999999999,119.5,119.5,39549.8873804658,-36000.0,3549.8873804657997,238.1125281548836,352.0,20,2048.7201922446184,2658.8327203995023,486.1125281548836,704.0,40,4182.512192244618,5412.624720399503,-1862.737339933703,-1862.737339933703,zscore_exit,1408
780,2026-06-11 21:30:00+08:00,-5.212949303583491,781,2026-06-11 21:31:00+08:00,open,1,-5.39695258986781,long_tsm_short_qff,126.20369999999998,126.20369999999998,128.0,128.0,False,8113.866709137689,-8000.0,-4,3.90625,1000000.0,1024000.0,2000.0,256.0,352.0,20,2202.6240000000003,2830.6240000000003,1141,2026-06-12 03:31:00+08:00,1.109279351559502,1142,2026-06-12 03:32:00+08:00,open,0.4649607075119283,131.33016100000003,131.33016100000003,132.5,132.5,41595.421243593104,-36000.0,5595.421243593104,266.3988553108983,352.0,20,2292.095751094969,2930.494606405867,522.3988553108983,704.0,40,4494.719751094969,5761.1186064058675,-165.69736281276346,-165.69736281276346,zscore_exit,361
1170,2026-06-12 21:30:00+08:00,-2.940568572420965,1171,2026-06-12 21:31:00+08:00,open,1,-1.839822310702253,long_tsm_short_qff,132.210216,132.210216,135.0,135.0,False,8168.808982204522,-8000.0,-4,3.7037037037037037,1000000.0,1080000.0,2000.0,270.0,352.0,20,2323.08,2965.08,1312,2026-06-12 23:52:00+08:00,1.3495913890089648,1313,2026-06-12 23:53:00+08:00,open,-0.1033929732028831,136.479026,136.479026,138.5,138.5,34871.0934713245,-28000.0,6871.093471324501,278.7177733678311,352.0,24,2398.087722056819,3052.80549542465,548.7177733678311,704.0,44,4721.167722056819,6017.88549542465,853.2079758998507,853.2079758998507,zscore_exit,142
1560,2026-06-15 21:30:00+08:00,-2.9993748428095173,1561,2026-06-15 21:31:00+08:00,open,1,-3.657641810039788,long_tsm_short_qff,142.74482999999998,142.74482999999998,146.0,146.0,False,6136.824710218928,-6000.0,-3,3.4246575342465753,1000000.0,876000.0,2000.0,219.0,264.0,18,1884.276,2385.276,1575,2026-06-15 21:45:00+08:00,1.7798024784761306,1576,2026-06-15 21:46:00+08:00,open,-0.7009583908559551,146.12114400000002,146.12114400000002,148.0,148.0,20719.84718465833,-12000.0,8719.84718465833,224.17996179616455,264.0,18,1928.8443912942,2435.0243530903645,443.17996179616455,528.0,36,3813.1203912942,4820.300353090364,3899.5468315679664,3899.5468315679664,zscore_exit,15
1950,2026-06-16 21:30:00+08:00,7.064494996807854,1951,2026-06-16 21:31:00+08:00,open,1,4.998261781391412,short_tsm_long_qff,141.3671972,141.3671972,141.0,141.0,False,-7979.22023172148,8000.0,4,3.5460992907801416,1000000.0,1128000.0,2000.0,282.0,352.0,24,2426.328,3084.328,2332,2026-06-17 03:52:00+08:00,-1.2869126210437256,2333,2026-06-17 03:53:00+08:00,open,-0.5319427241985496,137.0337,137.0337,137.0,137.0,34577.92853234824,-32000.0,2577.92853234824,273.355517866913,352.0,20,2351.950875726919,2997.306393593832,555.355517866913,704.0,44,4778.278875726919,6081.634393593832,-3503.705861245592,-3503.705861245592,zscore_exit,382
2340,2026-06-17 21:30:00+08:00,-6.143784222282441,2341,2026-06-17 21:31:00+08:00,open,1,-5.86429645497789,long_tsm_short_qff,140.169792,140.169792,143.0,143.0,False,6121.147700640092,-6000.0,-3,3.4965034965034967,1000000.0,858000.0,2000.0,214.5,264.0,18,1845.5580000000002,2342.058,2684,2026-06-18 03:14:00+08:00,0.8958110261891187,2685,2026-06-18 03:15:00+08:00,open,0.136740751039481,141.21008999999998,141.21008999999998,143.5,143.5,6367.817710680356,-3000.0,3367.817710680356,216.0919544276701,264.0,18,1859.2551758956733,2357.3471303233437,430.5919544276701,528.0,36,3704.8131758956733,4699.405130323344,-1331.5874196429877,-1331.5874196429877,zscore_exit,344
2730,2026-06-18 21:30:00+08:00,-5.465620835612637,2731,2026-06-18 21:31:00+08:00,open,1,-4.827058222487067,long_tsm_short_qff,146.68074,146.68074,152.5,152.5,False,6238.037795555163,-6000.0,-3,3.278688524590164,1000000.0,915000.0,2000.0,228.74999999999994,264.0,18,1968.165,2478.915,3041,2026-06-19 02:41:00+08:00,0.9014997529927812,3042,2026-06-19 02:42:00+08:00,open,0.3122537341447625,149.94360799999998,149.94360799999998,154.0,154.0,20353.89390590747,-9000.0,11353.89390590747,233.83847347647688,264.0,18,2011.946225791607,2527.784699268084,462.5884734764768,528.0,36,3980.111225791607,5006.699699268083,6347.194206639386,6347.194206639386,zscore_exit,311
3116,2026-06-19 03:56:00+08:00,2.698247424199448,3117,2026-06-19 03:57:00+08:00,open,1,2.1030132499173173,short_tsm_long_qff,152.180784,152.180784,156.5,156.5,False,-6170.292827509681,6000.0,3,3.194888178913738,1000000.0,939000.0,2000.0,234.75,264.0,18,2019.7890000000002,2536.539,3121,2026-06-22 21:31:00+08:00,-1.38428052764348,3122,2026-06-22 21:32:00+08:00,open,-0.4802655911992493,171.29007,171.29007,178.0,178.0,-117909.89034463115,129000.0,11090.109655368855,264.2274725861578,264.0,21,2273.4131741313017,2822.6406467174593,498.9774725861578,528.0,39,4293.202174131302,5359.179646717459,5730.930008651396,5730.930008651396,zscore_exit,5375
