entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
240,2026-07-07 01:30:00+08:00,-1.9362359489271024,241,2026-07-07 01:31:00+08:00,open,1,-1.6583021980513202,long_tsm_short_qff,166.320406,166.320406,170.5,170.5,False,6150.7786362666775,-6000.0,-3,2.932551319648094,1000000.0,1023000.0,2000.0,255.75000000000006,264.0,21,2200.4730000000004,2741.2230000000004,390,2026-07-07 21:30:00+08:00,2.2662431422183715,391,2026-07-07 21:31:00+08:00,open,2.498128181412152,156.5992,156.5992,156.5,156.5,-59792.986183547415,84000.0,24207.013816452585,240.8017534541132,264.0,18,2071.85828671919,2594.660040173303,496.5517534541133,528.0,39,4272.331286719191,5335.883040173303,18871.130776279282,18871.130776279282,zscore_exit,1200
393,2026-07-07 21:33:00+08:00,1.8294926308306136,394,2026-07-07 21:34:00+08:00,open,1,1.0050101850202184,short_tsm_long_qff,154.35354180000002,154.35354180000002,155.5,155.5,False,-6044.564893813145,6000.0,3,3.215434083601286,1000000.0,933000.0,2000.0,233.25,264.0,18,2006.8830000000003,2522.1330000000003,897,2026-07-08 23:27:00+08:00,-0.8160414933450851,898,2026-07-08 23:28:00+08:00,open,-0.7437146020690778,154.66898,154.66898,158.0,158.0,-1906.68666988754,15000.0,13093.31333011246,233.7266716674719,264.0,18,2010.984283026928,2526.7109546944002,466.9766716674719,528.0,36,4017.8672830269284,5048.843954694401,8044.469375418059,8044.469375418059,zscore_exit,1554
1175,2026-07-09 21:35:00+08:00,2.04218271719318,1176,2026-07-09 21:36:00+08:00,open,1,1.9116321198818127,short_tsm_long_qff,161.8654,161.8654,162.0,162.0,False,-6004.989330641385,6000.0,3,3.0864197530864197,1000000.0,972000.0,2000.0,243.0,264.0,18,2090.772,2615.772,1563,2026-07-13 21:33:00+08:00,-1.3939453236597266,1564,2026-07-13 21:34:00+08:00,open,-0.9562217490384568,150.654686,150.654686,153.5,153.5,67320.21795887197,-51000.0,16320.217958871974,226.169945510282,264.0,18,1945.9662111704665,2454.1361566807486,469.169945510282,528.0,36,4036.7382111704665,5069.908156680749,11250.309802191225,11250.309802191225,zscore_exit,5758
1571,2026-07-13 21:41:00+08:00,-1.796464384540056,1572,2026-07-13 21:42:00+08:00,open,1,-1.4314032996748884,long_tsm_short_qff,148.21976,148.21976,151.5,151.5,False,6132.785534128513,-6000.0,-3,3.3003300330033003,1000000.0,909000.0,2000.0,227.25000000000006,264.0,18,1955.2590000000002,2464.5090000000005,1635,2026-07-13 22:45:00+08:00,0.9501462128355668,1636,2026-07-13 22:46:00+08:00,open,1.1523677075184773,151.1693,151.1693,152.0,152.0,18088.896244333322,-3000.0,15088.896244333322,231.77222406108334,264.0,18,1994.1682158215613,2507.9404398826446,459.0222240610834,528.0,36,3949.4272158215617,4972.449439882645,10116.446804450678,10116.446804450678,zscore_exit,64
2022,2026-07-14 22:42:00+08:00,-2.075366230850336,2023,2026-07-14 22:43:00+08:00,open,1,-0.4169267414495118,long_tsm_short_qff,152.705648,152.705648,155.5,155.5,False,6109.793660022319,-6000.0,-3,3.215434083601286,1000000.0,933000.0,2000.0,233.24999999999994,264.0,18,2006.8829999999998,2522.133,2099,2026-07-14 23:59:00+08:00,1.0112333968920932,2100,2026-07-15 00:00:00+08:00,open,0.7973631149095203,155.440415,155.440415,156.0,156.0,16708.86207823829,-3000.0,13708.86207823829,237.42721551955958,264.0,18,2042.8237623302907,2562.25097784985,470.6772155195595,528.0,36,4049.7067623302905,5084.3839778498495,8624.47810038844,8624.47810038844,zscore_exit,77
2340,2026-07-15 21:30:00+08:00,-1.9907217841914813,2341,2026-07-15 21:31:00+08:00,open,1,-2.259341637808405,long_tsm_short_qff,165.44701006,165.44701006,169.0,169.0,False,6128.850558449312,-6000.0,-3,2.9585798816568047,1000000.0,1014000.0,2000.0,253.5,264.0,21,2181.114,2719.614,2730,2026-07-16 21:30:00+08:00,0.8692616784928401,2731,2026-07-16 21:31:00+08:00,open,0.4164434205982414,148.419148,148.419148,149.0,149.0,-104361.2218956288,120000.0,15638.778104371202,227.4096945260928,264.0,18,1956.6330117025025,2466.0427062285953,480.90969452609284,528.0,39,4137.747011702502,5185.656706228596,10453.121398142606,10453.121398142606,zscore_exit,1440
3120,2026-07-17 21:30:00+08:00,1.9017647520154937,3121,2026-07-17 21:31:00+08:00,open,1,1.846329088449928,short_tsm_long_qff,132.45727599999998,132.45727599999998,133.0,133.0,False,-8032.778810882387,8000.0,4,3.7593984962406015,1000000.0,1064000.0,2000.0,266.0,352.0,20,2288.664,2926.664,3900,2026-07-21 21:30:00+08:00,-0.9072656608499998,3901,2026-07-21 21:31:00+08:00,open,-0.9577249615127322,136.69969600000002,136.69969600000002,140.0,140.0,-34078.42148286397,56000.0,21921.578517136033,274.51960537071596,352.0,24,2361.96668460964,3012.486289980356,540.5196053707159,704.0,44,4650.63068460964,5939.150289980356,15982.428227155677,15982.428227155677,zscore_exit,5760
4353,2026-07-22 22:33:00+08:00,-1.7974528690385358,4354,2026-07-22 22:34:00+08:00,open,1,-1.5323888475990894,long_tsm_short_qff,137.988032,137.988032,141.0,141.0,False,8174.621984608056,-8000.0,-4,3.5460992907801416,1000000.0,1128000.0,2000.0,282.0,352.0,24,2426.328,3084.328,5070,2026-07-24 21:33:00+08:00,0.9112702527992336,5071,2026-07-24 21:34:00+08:00,open,0.4963359648464063,129.70288799999997,129.70288799999997,130.0,130.0,-67727.92028804378,88000.0,20272.07971195622,265.06801992798904,352.0,20,2280.645243460418,2917.713263388407,547.0680199279891,704.0,44,4706.9732434604175,6002.041263388407,14270.038448567811,14270.038448567811,zscore_exit,2820
5265,2026-07-25 00:50:00+08:00,1.87205875378278,5266,2026-07-25 00:51:00+08:00,open,1,1.7952767880136562,short_tsm_long_qff,125.60329200000001,125.60329200000001,125.5,125.5,False,-7993.42106415491,8000.0,4,3.9840637450199203,1000000.0,1004000.0,2000.0,251.0,352.0,20,2159.6040000000003,2782.6040000000003,5481,2026-07-27 22:10:00+08:00,-0.970333068178257,5482,2026-07-27 22:11:00+08:00,open,-0.3758357371833823,124.12121400000001,124.12121400000001,126.0,126.0,11846.873503920591,4000.0,15846.873503920591,248.03828162401985,352.0,20,2134.121375093067,2754.159656717087,499.0382816240199,704.0,40,4293.725375093067,5536.763656717087,10310.109847203505,10310.109847203505,zscore_exit,4160
5830,2026-07-28 21:30:00+08:00,6.159283963740563,5831,2026-07-28 21:31:00+08:00,open,1,8.948746182514277,short_tsm_long_qff,108.421632,108.421632,106.0,106.0,False,-9776.646785763194,10000.0,5,4.716981132075472,1000000.0,1060000.0,2000.0,265.0,440.0,20,2280.06,3005.06,6662,2026-07-30 22:22:00+08:00,-0.6670774397287224,6663,2026-07-30 22:23:00+08:00,open,-0.441285466942142,120.15948,120.15948,120.0,120.0,-114756.79392097694,140000.0,25243.20607902306,293.6891984802442,440.0,25,2526.901863724021,3285.591062204265,558.6891984802442,880.0,45,4806.961863724021,6290.651062204265,18952.555016818795,18952.555016818795,zscore_exit,2932
