entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
80,2026-06-08 21:40:00+08:00,1.5140241620571373,81,2026-06-08 21:45:00+08:00,open,5,1.2578786686858938,short_tsm_long_qff,127.84323199999999,127.84323199999999,126.5,126.5,False,-7915.945053704526,8000.0,4,3.952569169960474,1000000.0,1012000.0,2000.0,253.0,352.0,20,625.0,156,2026-06-09 21:30:00+08:00,-0.2556740932136395,157,2026-06-09 21:35:00+08:00,open,-0.2171038728075796,129.074512,129.074512,130.0,130.0,-9746.744825725407,28000.0,18253.255174274593,255.43668620643138,352.0,20,627.4366862064314,508.4366862064314,704.0,40,1252.4366862064314,17000.818488068162,17000.818488068162,zscore_exit,1430
234,2026-06-10 21:30:00+08:00,2.1897834760854584,235,2026-06-10 21:35:00+08:00,open,5,1.680498280236783,short_tsm_long_qff,121.496445,121.496445,119.5,119.5,False,-7868.542984940836,8000.0,4,4.184100418410042,1000000.0,956000.0,2000.0,239.0,352.0,20,611.0,312,2026-06-11 21:30:00+08:00,-1.136195144793774,313,2026-06-11 21:35:00+08:00,open,-0.9673631082531974,126.07718,126.07718,127.5,127.5,-36043.71025012299,64000.0,27956.28974987701,248.01092756253075,352.0,20,620.0109275625307,487.01092756253075,704.0,40,1231.0109275625307,26725.27882231448,26725.27882231448,zscore_exit,1440
346,2026-06-12 00:20:00+08:00,-1.665648500702949,347,2026-06-12 00:25:00+08:00,open,5,-1.731315541396781,long_tsm_short_qff,127.21585999999999,127.21585999999999,129.5,129.5,False,8143.638694106223,-8000.0,-4,3.861003861003861,1000000.0,1036000.0,2000.0,259.0,352.0,20,631.0,467,2026-06-13 03:55:00+08:00,-1.3746619227118293,467,2026-06-13 03:55:00+08:00,close,-1.3746619227118293,136.642724,,139.0,,76768.97443447693,-76000.0,768.9744344769279,278.1922436086192,352.0,24,654.1922436086193,537.1922436086193,704.0,44,1285.1922436086193,-516.2178091316914,-516.2178091316914,friday_session_end,1650
468,2026-06-15 21:30:00+08:00,-1.97747288637176,469,2026-06-15 21:35:00+08:00,open,5,-1.2078479066118089,long_tsm_short_qff,143.249006,143.249006,146.5,146.5,False,6136.168232818313,-6000.0,-3,3.4129692832764507,1000000.0,879000.0,2000.0,219.75,264.0,18,501.75,552,2026-06-16 22:00:00+08:00,0.0240515487050225,553,2026-06-16 22:05:00+08:00,open,-0.4282108313781602,141.367512,141.367512,142.5,142.5,-11545.16371303828,24000.0,12454.83628696172,216.8637090717404,264.0,18,498.8637090717404,436.6137090717404,528.0,36,1000.6137090717405,11454.22257788998,11454.22257788998,zscore_exit,1470
624,2026-06-17 21:30:00+08:00,-1.5549671181145577,625,2026-06-17 21:35:00+08:00,open,5,-1.6056894344012536,long_tsm_short_qff,139.853952,139.853952,143.0,143.0,False,6134.971430768006,-6000.0,-3,3.4965034965034967,1000000.0,858000.0,2000.0,214.5,264.0,18,496.5,692,2026-06-18 03:10:00+08:00,0.2473474214079943,693,2026-06-18 03:15:00+08:00,open,-1.0158635303937895,141.17846400000002,141.17846400000002,143.5,143.5,8125.843279709559,-3000.0,5125.843279709559,216.53146081992742,264.0,18,498.5314608199274,431.0314608199274,528.0,36,995.0314608199274,4130.8118188896315,4130.8118188896315,zscore_exit,340
696,2026-06-18 03:30:00+08:00,-2.22856095885843,697,2026-06-18 03:35:00+08:00,open,5,-1.8234878440814808,long_tsm_short_qff,138.66592,138.66592,142.5,142.5,False,8221.198114143692,-8000.0,-4,3.508771929824561,1000000.0,1140000.0,2000.0,285.0,352.0,24,661.0,779,2026-06-19 03:55:00+08:00,-0.9494924805485612,779,2026-06-19 03:55:00+08:00,close,-0.9494924805485612,152.224128,,156.5,,111464.71404076798,-112000.0,-535.2859592320165,312.866178510192,352.0,24,688.866178510192,597.866178510192,704.0,48,1349.866178510192,-1885.1521377422084,-1885.1521377422084,friday_session_end,1460
948,2026-06-24 22:30:00+08:00,1.9556009279451263,949,2026-06-24 22:35:00+08:00,open,5,1.622692298962485,short_tsm_long_qff,176.49501800000002,176.49501800000002,178.0,178.0,False,-6051.162305329207,6000.0,3,2.808988764044944,1000000.0,1068000.0,2000.0,267.0,264.0,21,552.0,1005,2026-06-25 03:15:00+08:00,-0.081921256080384,1006,2026-06-25 03:20:00+08:00,open,0.4424171760731491,174.65923800000002,174.65923800000002,179.0,179.0,11108.60273687725,6000.0,17108.60273687725,264.2228493157807,264.0,21,549.2228493157806,531.2228493157806,528.0,42,1101.2228493157806,16007.379887561468,16007.379887561468,zscore_exit,285
1014,2026-06-25 21:30:00+08:00,2.248559227198146,1015,2026-06-25 21:35:00+08:00,open,5,1.8735121629025169,short_tsm_long_qff,182.53283199999998,182.53283199999998,184.5,184.5,False,-6064.6623835869705,6000.0,3,2.710027100271003,1000000.0,1107000.0,2000.0,276.75,264.0,21,561.75,1122,2026-06-27 00:00:00+08:00,-0.0965681764075335,1123,2026-06-27 00:05:00+08:00,open,0.322883663002677,161.64014400000002,161.64014400000002,165.0,165.0,126707.09900561867,-117000.0,9707.099005618671,245.07322524859532,264.0,21,530.0732252485953,521.8232252485953,528.0,42,1091.8232252485955,8615.275780370075,8615.275780370075,zscore_exit,1590
1253,2026-06-30 21:55:00+08:00,1.670571359488174,1254,2026-06-30 22:00:00+08:00,open,5,0.8661510026296211,short_tsm_long_qff,171.34761999999998,171.34761999999998,172.5,172.5,False,-6040.352355054597,6000.0,3,2.898550724637681,1000000.0,1035000.0,2000.0,258.75,264.0,21,543.75,1326,2026-07-01 21:30:00+08:00,-1.203011491162968,1327,2026-07-01 21:35:00+08:00,open,-0.9475150042738304,165.98769,165.98769,169.5,169.5,32375.865798427734,-18000.0,14375.865798427734,250.65603355039306,264.0,21,535.6560335503931,509.4060335503931,528.0,42,1079.4060335503932,13296.459764877342,13296.459764877342,zscore_exit,1415
1328,2026-07-01 21:40:00+08:00,-1.6636396596499898,1329,2026-07-01 21:45:00+08:00,open,5,-0.7132810099970616,long_tsm_short_qff,166.386328,166.386328,170.0,170.0,False,6130.311379910975,-6000.0,-3,2.9411764705882355,1000000.0,1020000.0,2000.0,255.00000000000006,264.0,21,540.0,1393,2026-07-02 03:05:00+08:00,0.0146588165256635,1394,2026-07-02 03:10:00+08:00,open,-1.1214280547274555,167.218428,167.218428,169.5,169.5,5101.032099223904,3000.0,8101.032099223904,256.27525802480596,264.0,21,541.2752580248059,511.275258024806,528.0,42,1081.275258024806,7019.756841199098,7019.756841199098,zscore_exit,325
