entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
884,2026-04-21 21:30:00+08:00,1.7854154212255362,885,2026-04-21 21:45:00+08:00,open,15,1.131034111705015,short_tsm_long_qff,77.79493,77.79493,78.1,78.1,False,-12047.057565319488,12000.0,6,6.402048655569782,1000000.0,937199.9999999999,2000.0,281.16,656.04,18,955.2,947,2026-04-24 00:15:00+08:00,-0.0168824594883283,948,2026-04-24 00:30:00+08:00,open,0.003873581500504,75.909792,75.909792,77.0,77.0,22710.366004571224,-13199.99999999993,9510.366004571293,274.3468901986286,646.8,18,939.1468901986286,555.5068901986286,1302.84,36,1894.3468901986287,7616.019114372664,7616.019114372664,zscore_exit,3045
989,2026-04-27 21:45:00+08:00,2.102606414680423,990,2026-04-27 22:00:00+08:00,open,15,2.244558980994376,short_tsm_long_qff,72.644391,72.644391,72.3,72.3,False,-13933.629094639942,14000.0,7,6.915629322268327,1000000.0,1012200.0,2000.0,303.66,708.54,21,1033.2,1014,2026-04-28 21:30:00+08:00,-0.3403372894068809,1015,2026-04-28 21:45:00+08:00,open,-0.3164780058073527,74.42898199999999,74.42898199999999,74.8,74.8,-24865.829079632476,35000.0,10134.170920367524,311.1197487238897,733.04,21,1065.1597487238896,614.7797487238897,1441.58,42,2098.3597487238894,8035.811171643634,8035.811171643634,zscore_exit,1425
1036,2026-04-29 03:00:00+08:00,-1.5654204859104917,1037,2026-04-29 03:15:00+08:00,open,15,-0.8800493912937676,long_tsm_short_qff,73.861784,73.861784,74.5,74.5,False,14120.969512461275,-14000.0,-7,6.7114093959731544,1000000.0,1043000.0,2000.0,312.9,730.1,21,1064.0,1040,2026-04-29 21:30:00+08:00,1.2595271683916975,1041,2026-04-29 21:45:00+08:00,open,1.737780381795391,79.92017,79.92017,80.4,80.4,85550.2840007222,-82600.00000000007,2950.284000722124,338.5650852002167,787.9200000000002,21,1147.4850852002169,651.4650852002167,1518.0200000000002,42,2211.485085200217,738.798915521907,738.798915521907,zscore_exit,1110
1043,2026-04-29 22:15:00+08:00,2.246271184925932,1044,2026-04-29 22:30:00+08:00,open,15,3.3486279128589778,short_tsm_long_qff,81.64863,81.64863,82.1,82.1,False,-12066.338406412942,12000.0,6,6.090133982947624,1000000.0,985199.9999999999,2000.0,295.55999999999995,689.6399999999999,18,1003.1999999999998,1047,2026-04-29 23:15:00+08:00,-0.7347040596042184,1048,2026-04-29 23:30:00+08:00,open,0.0336983742963066,80.755885,80.755885,80.8,80.8,10772.16328063301,-15599.999999999965,-4827.836719366955,292.3283510158101,678.7199999999999,18,989.04835101581,587.88835101581,1368.3599999999997,36,1992.24835101581,-6820.085070382765,-6820.085070382765,zscore_exit,60
1050,2026-04-30 00:00:00+08:00,-1.920907448692264,1051,2026-04-30 00:15:00+08:00,open,15,-2.106169817379908,long_tsm_short_qff,79.436976,79.436976,80.4,80.4,False,12145.477441135223,-12000.0,-6,6.218905472636816,1000000.0,964800.0000000001,2000.0,289.44000000000005,675.3600000000001,18,982.8000000000002,1067,2026-04-30 21:45:00+08:00,1.4525211252689578,1068,2026-04-30 22:00:00+08:00,open,1.489446438056477,79.798866,79.798866,79.5,79.5,4395.326831172456,10800.00000000007,15195.326831172526,290.75859804935175,667.8,18,976.5585980493518,580.1985980493519,1343.16,36,1959.358598049352,13235.968233123174,13235.968233123174,zscore_exit,1305
1144,2026-05-06 21:30:00+08:00,-3.71737487448529,1145,2026-05-06 21:45:00+08:00,open,15,-3.720837218598308,long_tsm_short_qff,95.116872,95.116872,98.2,98.2,False,10324.141020953675,-10000.0,-5,5.091649694501018,1000000.0,982000.0,2000.0,294.6,687.4,20,1002.0,1177,2026-05-07 23:15:00+08:00,0.0245035010597623,1178,2026-05-07 23:30:00+08:00,open,-0.0217216580789679,96.735828,96.735828,97.7,97.7,16714.33005071905,5000.0,21714.33005071905,299.61429901521575,683.9,20,1003.5142990152158,594.2142990152158,1371.3,40,2005.5142990152158,19708.815751703834,19708.815751703834,zscore_exit,1545
1249,2026-05-12 21:45:00+08:00,-1.846917022001798,1250,2026-05-12 22:00:00+08:00,open,15,-0.143557179533499,long_tsm_short_qff,100.29664,100.29664,103.0,103.0,False,10269.536447083372,-10000.0,-5,4.854368932038835,1000000.0,1030000.0,2000.0,309.0,721.0,20,1050.0,1262,2026-05-13 01:00:00+08:00,0.1563744643935151,1263,2026-05-13 01:15:00+08:00,open,-0.4552206492303289,99.019755,99.019755,100.5,100.5,-13113.01704623398,25000.0,11886.98295376602,305.0660948861298,703.5,20,1028.5660948861298,614.0660948861298,1424.5,40,2078.5660948861296,9808.416858879891,9808.416858879891,zscore_exit,195
1274,2026-05-13 21:30:00+08:00,2.0238719287248017,1275,2026-05-13 21:45:00+08:00,open,15,0.079929361774847,short_tsm_long_qff,100.687656,100.687656,101.5,101.5,False,-10080.679601876916,10000.0,5,4.926108374384237,1000000.0,1015000.0,2000.0,304.5,710.5,20,1035.0,1295,2026-05-14 02:45:00+08:00,-0.0397741926977536,1296,2026-05-14 03:00:00+08:00,open,0.7987784141627416,100.72194,100.72194,101.5,101.5,-345.60601947074355,0.0,-345.60601947074355,304.60368180584123,710.5,20,1035.1036818058412,609.1036818058412,1421.0,40,2070.103681805841,-2415.7097012765844,-2415.7097012765844,zscore_exit,315
1300,2026-05-14 21:30:00+08:00,-2.5163235489977773,1301,2026-05-14 21:45:00+08:00,open,15,-1.285361780545838,long_tsm_short_qff,106.19544,106.19544,110.0,110.0,False,10358.260204016293,-10000.0,-5,4.545454545454546,1000000.0,1100000.0,2000.0,330.0,770.0,20,1120.0,1335,2026-05-15 23:45:00+08:00,0.1893469319122083,1336,2026-05-16 00:00:00+08:00,open,-0.2200002616655647,108.7509,108.7509,111.0,111.0,26470.11962095544,-10000.0,16470.11962095544,337.94103588628667,777.0,20,1134.9410358862867,667.9410358862867,1547.0,40,2254.941035886287,14215.178585069152,14215.178585069152,zscore_exit,1575
1352,2026-05-18 21:30:00+08:00,-2.367094996547838,1353,2026-05-18 21:45:00+08:00,open,15,-1.7796566937351714,long_tsm_short_qff,109.625825,109.625825,114.5,114.5,False,8355.695384732566,-8000.0,-4,4.366812227074236,1000000.0,916000.0,2000.0,274.8,641.2,20,936.0,1378,2026-05-19 21:30:00+08:00,1.4895551764246913,1379,2026-05-19 21:45:00+08:00,open,0.0469536354408621,114.41648400000001,114.41648400000001,115.0,115.0,40029.28729612757,-4000.0,36029.28729612757,286.80878618883827,644.0,20,950.8087861888382,561.6087861888383,1285.2,40,1886.8087861888382,34142.47850993873,34142.47850993873,zscore_exit,1440
1404,2026-05-20 21:30:00+08:00,1.6123326166611436,1405,2026-05-20 21:45:00+08:00,open,15,0.0132939356339486,short_tsm_long_qff,110.39917,110.39917,112.5,112.5,False,-8152.235202492918,8000.0,4,4.444444444444445,1000000.0,900000.0,2000.0,270.0,630.0,20,920.0,1406,2026-05-20 22:00:00+08:00,-0.2656538988755584,1407,2026-05-20 22:15:00+08:00,open,-0.379179695446893,109.74485999999999,109.74485999999999,113.5,113.5,5334.089015343218,8000.0,13334.08901534322,268.39977329539704,635.6,20,923.9997732953971,538.399773295397,1265.6,40,1843.999773295397,11490.089242047823,11490.089242047823,zscore_exit,30
1446,2026-05-22 01:30:00+08:00,1.7992287226714772,1447,2026-05-22 01:45:00+08:00,open,15,0.1755573624572665,short_tsm_long_qff,115.62702000000002,115.62702000000002,119.0,119.0,False,-8233.369674320067,8000.0,4,4.201680672268908,1000000.0,952000.0,2000.0,285.6,666.4,20,972.0,1449,2026-05-22 02:15:00+08:00,-0.0982527125701359,1450,2026-05-22 02:30:00+08:00,open,0.0029041147527549,115.61601,115.61601,119.0,119.0,90.6494001143715,0.0,90.6494001143715,285.57280517996566,666.4,20,971.9728051799657,571.1728051799657,1332.8,40,1943.9728051799657,-1853.3234050655942,-1853.3234050655942,zscore_exit,45
1487,2026-05-26 22:45:00+08:00,-2.0400074307821883,1488,2026-05-26 23:00:00+08:00,open,15,-1.5881218758647324,long_tsm_short_qff,132.688512,132.688512,137.5,137.5,False,8290.092212353697,-8000.0,-4,3.6363636363636362,1000000.0,1100000.0,2000.0,330.0,770.0,24,1124.0,1548,2026-05-29 01:00:00+08:00,0.4038338036114907,1549,2026-05-29 01:15:00+08:00,open,-0.635354387216979,144.66368,144.66368,150.5,150.5,99275.24697842717,-104000.0,-4724.753021572833,359.7825740935282,842.8,24,1226.5825740935281,689.7825740935282,1612.8,48,2350.582574093528,-7075.335595666361,-7075.335595666361,zscore_exit,3015
1604,2026-06-02 02:00:00+08:00,-1.5973550513695434,1605,2026-06-02 02:15:00+08:00,open,15,-0.6766936215344057,long_tsm_short_qff,143.127367,143.127367,150.0,150.0,False,6288.105614351168,-6000.0,-3,3.3333333333333335,1000000.0,900000.0,2000.0,270.0,630.0,18,918.0,1612,2026-06-02 21:30:00+08:00,1.0377458583629364,1613,2026-06-02 21:45:00+08:00,open,2.3068834106671097,138.512584,138.512584,143.5,143.5,-29018.242891312253,39000.0,9981.757108687747,261.29452713260633,602.7,18,881.9945271326064,531.2945271326064,1232.7,36,1799.9945271326064,8181.76258155514,8181.76258155514,zscore_exit,1170
1614,2026-06-02 22:00:00+08:00,2.094592719480457,1615,2026-06-02 22:15:00+08:00,open,15,0.9406237391331324,short_tsm_long_qff,139.317016,139.317016,142.5,142.5,False,-8182.7764671617715,8000.0,4,3.508771929824561,1000000.0,1140000.0,2000.0,342.0,798.0,24,1164.0,1690,2026-06-05 21:30:00+08:00,-0.6224178619809209,1691,2026-06-05 21:45:00+08:00,open,-0.7274253618812402,128.22942,128.22942,131.5,131.5,90727.31962619691,-88000.0,2727.3196261969133,314.78180411214095,736.4,20,1071.181804112141,656.7818041121409,1534.4,44,2235.181804112141,492.1378220847723,492.1378220847723,zscore_exit,4290
1719,2026-06-08 22:15:00+08:00,1.5973573111426609,1720,2026-06-08 22:30:00+08:00,open,15,0.383346842866198,short_tsm_long_qff,125.839816,125.839816,127.0,127.0,False,-8073.756242618791,8000.0,4,3.937007874015748,1000000.0,1016000.0,2000.0,304.8,711.2,20,1036.0,1742,2026-06-09 21:30:00+08:00,-0.067810833666627,1743,2026-06-09 21:45:00+08:00,open,-0.8332013918408703,130.430712,130.430712,131.0,131.0,-37065.77523921364,32000.0,-5065.775239213639,315.9197325717641,733.6,20,1069.519732571764,620.7197325717641,1444.8000000000002,40,2105.519732571764,-7171.294971785403,-7171.294971785403,zscore_exit,1395
1744,2026-06-09 22:00:00+08:00,-1.544911242733626,1745,2026-06-09 22:15:00+08:00,open,15,-0.5103308827687947,long_tsm_short_qff,127.68929999999997,127.68929999999997,129.5,129.5,False,8113.444117870489,-8000.0,-4,3.861003861003861,1000000.0,1036000.0,2000.0,310.8,725.2,20,1056.0,1750,2026-06-09 23:30:00+08:00,0.6335359948372571,1751,2026-06-09 23:45:00+08:00,open,-1.3754579930679371,123.92661799999999,123.92661799999999,123.5,123.5,-30528.310140317037,48000.0,17471.689859682963,301.6415069579049,691.6,20,1013.2415069579049,612.441506957905,1416.8000000000002,40,2069.2415069579047,15402.44835272506,15402.44835272506,zscore_exit,90
1777,2026-06-10 23:45:00+08:00,1.7005708055835522,1778,2026-06-11 00:00:00+08:00,open,15,0.3665777109537656,short_tsm_long_qff,120.78784799999998,120.78784799999998,120.0,120.0,False,-7947.8193865992225,8000.0,4,4.166666666666667,1000000.0,960000.0,2000.0,288.0,672.0,20,980.0,1794,2026-06-11 21:30:00+08:00,-0.8226484748997264,1795,2026-06-11 21:45:00+08:00,open,-1.2537910520999456,126.46837500000001,126.46837500000001,130.0,130.0,-45147.80261670053,80000.0,34852.19738329947,301.54434078501015,728.0,20,1049.5443407850103,589.5443407850101,1400.0,40,2029.5443407850103,32822.65304251446,32822.65304251446,zscore_exit,1305
1805,2026-06-12 00:15:00+08:00,-1.7619054725978935,1806,2026-06-12 00:30:00+08:00,open,15,-1.5352662551061385,long_tsm_short_qff,127.04615999999999,127.04615999999999,129.0,129.0,False,8123.031817726724,-8000.0,-4,3.875968992248062,1000000.0,1032000.0,2000.0,309.6,722.4,20,1052.0,1846,2026-06-15 21:30:00+08:00,0.3087395461893241,1847,2026-06-15 21:45:00+08:00,open,-0.7480786608037009,145.42788000000002,145.42788000000002,148.0,148.0,149315.29642454392,-152000.0,-2684.7035754560784,354.3945889273632,828.8,24,1207.1945889273632,663.9945889273632,1551.1999999999998,44,2259.194588927363,-4943.898164383441,-4943.898164383441,zscore_exit,5595
1899,2026-06-17 21:45:00+08:00,-3.483576115239188,1900,2026-06-17 22:00:00+08:00,open,15,-2.0003969735025384,long_tsm_short_qff,139.25898,139.25898,143.0,143.0,False,6161.182567903341,-6000.0,-3,3.4965034965034967,1000000.0,858000.0,2000.0,257.4,600.6,18,876.0,1918,2026-06-18 02:30:00+08:00,1.374450549087172,1919,2026-06-18 02:45:00+08:00,open,-1.757550420967979,142.299376,142.299376,144.0,144.0,18732.434834722964,-6000.0,12732.434834722964,263.0197304504169,604.8,18,885.8197304504168,520.4197304504169,1205.4,36,1761.819730450417,10970.615104272547,10970.615104272547,zscore_exit,285
2004,2026-06-24 22:00:00+08:00,1.9176050893519527,2005,2026-06-24 22:15:00+08:00,open,15,2.704493824822812,short_tsm_long_qff,173.95248,173.95248,177.0,177.0,False,-6105.11560398564,6000.0,3,2.824858757062147,1000000.0,1062000.0,2000.0,318.6,743.4,21,1083.0,2023,2026-06-25 02:45:00+08:00,-0.0258323092887721,2024,2026-06-25 03:00:00+08:00,open,0.0689369692346703,175.659029,175.659029,178.5,178.5,-10418.678928866062,9000.0,-1418.678928866062,321.7256036786598,749.7,21,1092.4256036786599,640.3256036786598,1493.1,42,2175.42560367866,-3594.104532544722,-3594.104532544722,zscore_exit,285
2029,2026-06-25 21:45:00+08:00,1.81347948372666,2030,2026-06-25 22:00:00+08:00,open,15,0.366917899424692,short_tsm_long_qff,175.62301,175.62301,178.5,178.5,False,-6098.289740051717,6000.0,3,2.8011204481792715,1000000.0,1071000.0,2000.0,321.3,749.7,21,1092.0,2040,2026-06-26 00:30:00+08:00,-0.488065463825319,2041,2026-06-26 00:45:00+08:00,open,0.9265529530238802,174.46465199999997,174.46465199999997,178.5,178.5,7064.002706706955,0.0,7064.002706706955,319.18079918798793,749.7,21,1089.880799187988,640.4807991879879,1499.4,42,2181.880799187988,4882.121907518967,4882.121907518967,zscore_exit,165
2042,2026-06-26 01:00:00+08:00,1.841994944006475,2043,2026-06-26 01:15:00+08:00,open,15,1.829866339138484,short_tsm_long_qff,177.25546400000002,177.25546400000002,179.5,179.5,False,-6075.976309537064,6000.0,3,2.785515320334262,1000000.0,1077000.0,2000.0,323.1,753.9,21,1098.0,2067,2026-06-27 00:45:00+08:00,-0.5481027653044995,2068,2026-06-27 01:00:00+08:00,open,-0.5205833339575374,163.273352,163.273352,168.5,168.5,84954.98126929406,-66000.0,18954.98126929406,297.61350561921176,707.7,21,1026.3135056192118,620.7135056192118,1461.6,42,2124.313505619212,16830.66776367485,16830.66776367485,zscore_exit,1425
2081,2026-06-29 21:45:00+08:00,-1.9302465071839017,2082,2026-06-29 22:00:00+08:00,open,15,-2.5614811886307733,long_tsm_short_qff,162.70269000000002,162.70269000000002,165.5,165.5,False,6103.156622671696,-6000.0,-3,3.0211480362537766,1000000.0,993000.0,2000.0,297.9,695.1,21,1014.0,2083,2026-06-29 22:15:00+08:00,1.69918574443517,2084,2026-06-29 22:30:00+08:00,open,0.0750265021080135,163.530101,163.530101,165.5,165.5,5049.818924321311,-0.0,5049.818924321311,299.4149456772964,695.1,21,1015.5149456772964,597.3149456772964,1390.2,42,2029.5149456772965,3020.3039786440145,3020.3039786440145,zscore_exit,30
2109,2026-06-30 22:15:00+08:00,2.0429977214836024,2110,2026-06-30 22:30:00+08:00,open,15,1.2928561108580163,short_tsm_long_qff,172.175694,172.175694,172.0,172.0,False,-5993.8773936349,6000.0,3,2.9069767441860463,1000000.0,1032000.0,2000.0,309.6,722.4,21,1053.0,2132,2026-07-01 21:30:00+08:00,-0.3599363590850941,2133,2026-07-01 21:45:00+08:00,open,-0.6705592720793704,166.386328,166.386328,171.0,171.0,34700.74999087851,-6000.0,28700.74999087851,299.18977500273644,718.2,21,1038.3897750027365,608.7897750027364,1440.6,42,2091.3897750027363,26609.360215875775,26609.360215875775,zscore_exit,1395
2134,2026-07-01 22:00:00+08:00,-1.7937670365465863,2135,2026-07-01 22:15:00+08:00,open,15,-1.1567758633737055,long_tsm_short_qff,167.564338,167.564338,170.5,170.5,False,6105.117665311339,-6000.0,-3,2.932551319648094,1000000.0,1023000.0,2000.0,306.9,716.1,21,1044.0,2158,2026-07-02 21:30:00+08:00,1.3851639231522517,2159,2026-07-02 21:45:00+08:00,open,0.70983074504125,165.246704,165.246704,168.0,168.0,-14149.428275126169,15000.0,850.571724873831,302.6551715174621,705.6,21,1029.2551715174623,609.5551715174621,1421.7,42,2073.2551715174623,-1222.6834466436312,-1222.6834466436312,zscore_exit,1410
2200,2026-07-07 01:30:00+08:00,-1.7626828544085864,2201,2026-07-07 01:45:00+08:00,open,15,-1.469806890935161,long_tsm_short_qff,165.616472,165.616472,170.0,170.0,False,6158.807681883237,-6000.0,-3,2.9411764705882355,1000000.0,1020000.0,2000.0,305.99999999999994,714.0,21,1041.0,2210,2026-07-07 21:30:00+08:00,1.373805185890328,2211,2026-07-07 21:45:00+08:00,open,1.022072708553188,154.61114,154.61114,153.5,153.5,-67779.7232632753,99000.0,31220.2767367247,285.6660830210174,644.7,18,948.3660830210174,591.6660830210174,1358.7,39,1989.3660830210174,29230.910653703682,29230.910653703682,zscore_exit,1200
2213,2026-07-07 22:15:00+08:00,1.6889385340427203,2214,2026-07-07 22:30:00+08:00,open,15,0.854664438147956,short_tsm_long_qff,152.12082,152.12082,151.5,151.5,False,-5975.513410984769,6000.0,3,3.3003300330033003,1000000.0,909000.0,2000.0,272.70000000000005,636.3,18,927.0,2238,2026-07-08 22:00:00+08:00,-0.1761485462728436,2239,2026-07-08 22:15:00+08:00,open,0.4714369624138226,157.67835599999998,157.67835599999998,160.5,160.5,-33209.13090003047,54000.0,20790.86909996953,282.6627392700091,674.1,18,974.7627392700092,555.3627392700091,1310.4,36,1901.7627392700092,18889.106360699523,18889.106360699523,zscore_exit,1425
2288,2026-07-13 21:30:00+08:00,-2.184842112042651,2289,2026-07-13 21:45:00+08:00,open,15,-0.7966572047128606,long_tsm_short_qff,148.62359199999997,148.62359199999997,151.5,151.5,False,6116.121860384051,-6000.0,-3,3.3003300330033003,1000000.0,909000.0,2000.0,272.7,636.3,18,927.0,2290,2026-07-13 22:00:00+08:00,0.2235505362391568,2291,2026-07-13 22:15:00+08:00,open,0.9662646567678482,150.433297,150.433297,153.0,153.0,11068.376311346541,-9000.0,2068.376311346541,276.020512893404,642.6,18,936.620512893404,548.720512893404,1278.9,36,1863.6205128934039,204.75579845313723,204.75579845313723,zscore_exit,30
