timestamp,symbol,open,high,low,close,volume
2026-04-30 17:25:00+08:00,TSM/USDT:USDT,393.69,395.0,393.37,394.86,48.32
2026-04-30 17:40:00+08:00,TSM/USDT:USDT,394.86,394.91,394.13,394.13,6.919999999999999
2026-04-30 17:55:00+08:00,TSM/USDT:USDT,394.35,395.05,394.18,394.98,4.109999999999999
2026-04-30 18:10:00+08:00,TSM/USDT:USDT,394.98,395.75,394.77,395.6,13.39
2026-04-30 18:25:00+08:00,TSM/USDT:USDT,395.66,396.84,395.66,396.32,20.760000000000005
2026-04-30 18:40:00+08:00,TSM/USDT:USDT,396.22,396.29,395.5,395.55,8.02
2026-04-30 18:55:00+08:00,TSM/USDT:USDT,395.67,396.63,395.5,396.63,13.58
2026-04-30 19:10:00+08:00,TSM/USDT:USDT,396.63,396.63,395.63,396.36,14.12
2026-04-30 19:25:00+08:00,TSM/USDT:USDT,396.26,397.12,396.25,396.72,24.499999999999996
2026-04-30 19:40:00+08:00,TSM/USDT:USDT,396.72,397.04,396.33,396.36,16.419999999999998
2026-04-30 19:55:00+08:00,TSM/USDT:USDT,396.34,396.87,395.92,396.87,16.099999999999998
2026-04-30 20:10:00+08:00,TSM/USDT:USDT,396.87,397.58,396.66,397.55,9.52
2026-04-30 20:25:00+08:00,TSM/USDT:USDT,397.54,397.57,396.81,397.48,11.360000000000001
2026-04-30 20:40:00+08:00,TSM/USDT:USDT,397.58,397.73,397.16,397.69,34.43
2026-04-30 20:55:00+08:00,TSM/USDT:USDT,397.72,398.12,397.72,398.0,7.7200000000000015
2026-04-30 21:10:00+08:00,TSM/USDT:USDT,398.06,398.06,397.4,397.45,16.86
2026-04-30 21:25:00+08:00,TSM/USDT:USDT,397.43,399.43,393.15,395.14,449.38000000000005
2026-04-30 21:40:00+08:00,TSM/USDT:USDT,395.14,395.6,392.21,392.25,172.32
2026-04-30 21:55:00+08:00,TSM/USDT:USDT,392.22,394.28,391.12,391.36,213.59
2026-04-30 22:10:00+08:00,TSM/USDT:USDT,391.23,391.72,388.47,389.86,193.23
2026-04-30 22:25:00+08:00,TSM/USDT:USDT,390.0,390.09,386.83,386.83,161.57000000000002
2026-04-30 22:40:00+08:00,TSM/USDT:USDT,386.8,390.73,386.78,390.56,144.3
2026-04-30 22:55:00+08:00,TSM/USDT:USDT,390.65,393.06,390.4,392.91,98.36
2026-04-30 23:10:00+08:00,TSM/USDT:USDT,393.06,393.63,391.92,392.51,60.620000000000005
2026-04-30 23:25:00+08:00,TSM/USDT:USDT,392.59,393.84,392.4,392.68,85.02000000000001
2026-04-30 23:40:00+08:00,TSM/USDT:USDT,392.71,394.06,392.23,393.95,34.33
2026-04-30 23:55:00+08:00,TSM/USDT:USDT,393.96,394.13,392.87,393.95,81.22
2026-05-01 00:10:00+08:00,TSM/USDT:USDT,393.73,395.32,393.73,394.98,68.47
2026-05-01 00:25:00+08:00,TSM/USDT:USDT,394.88,395.29,394.62,394.95,23.4
2026-05-01 00:40:00+08:00,TSM/USDT:USDT,395.03,395.16,393.61,394.25,45.93
2026-05-01 00:55:00+08:00,TSM/USDT:USDT,394.23,396.01,394.01,395.85,98.47
2026-05-01 01:10:00+08:00,TSM/USDT:USDT,395.69,395.69,394.96,395.52,40.82
2026-05-01 01:25:00+08:00,TSM/USDT:USDT,395.55,396.37,395.23,396.21,73.7
2026-05-01 01:40:00+08:00,TSM/USDT:USDT,396.36,396.36,395.44,395.44,18.669999999999998
2026-05-01 01:55:00+08:00,TSM/USDT:USDT,395.63,396.26,395.52,395.92,7.680000000000001
