timestamp,open,high,low,close,volume
2024-10-29 09:00:00+08:00,48.85,48.9,48.15,48.4,82221016.0
2024-10-30 09:00:00+08:00,48.5,48.65,48.0,48.15,54660188.0
2024-11-01 09:00:00+08:00,45.75,47.0,45.65,46.6,142032069.0
2024-11-04 09:00:00+08:00,46.6,46.7,46.0,46.0,60431583.0
2024-11-05 09:00:00+08:00,45.5,45.65,45.05,45.35,85444501.0
2024-11-06 09:00:00+08:00,45.0,46.45,45.0,45.85,78856028.0
2024-11-07 09:00:00+08:00,45.95,47.95,45.9,47.15,93151066.0
2024-11-08 09:00:00+08:00,47.4,47.8,46.65,46.65,63092705.0
2024-11-11 09:00:00+08:00,46.45,46.65,45.7,46.55,46564971.0
2024-11-12 09:00:00+08:00,45.95,46.95,45.75,46.1,70364045.0
2024-11-13 09:00:00+08:00,45.9,46.35,45.7,45.8,53138929.0
2024-11-14 09:00:00+08:00,45.6,45.6,45.0,45.0,79049126.0
2024-11-15 09:00:00+08:00,45.0,45.4,44.6,45.0,52930527.0
2024-11-18 09:00:00+08:00,44.9,45.8,44.85,45.1,69335119.0
2024-11-19 09:00:00+08:00,45.2,46.0,45.2,45.2,60279202.0
2024-11-20 09:00:00+08:00,45.2,45.45,44.9,44.9,61462099.0
2024-11-21 09:00:00+08:00,44.55,44.75,44.4,44.4,66728092.0
2024-11-22 09:00:00+08:00,44.75,45.2,44.45,44.45,50873807.0
2024-11-25 09:00:00+08:00,45.1,45.45,44.9,44.9,77140885.0
2024-11-26 09:00:00+08:00,44.8,45.7,44.6,45.4,42091454.0
2024-11-27 09:00:00+08:00,44.85,44.9,43.95,44.4,89385803.0
2024-11-28 09:00:00+08:00,43.95,44.1,43.0,43.9,84388891.0
2024-11-29 09:00:00+08:00,43.9,44.1,43.25,43.55,66391636.0
2024-12-02 09:00:00+08:00,43.95,44.6,43.8,44.6,38808605.0
2024-12-03 09:00:00+08:00,45.1,45.15,44.3,44.8,50827676.0
2024-12-04 09:00:00+08:00,44.25,44.45,44.0,44.45,51839157.0
2024-12-05 09:00:00+08:00,44.05,44.2,43.6,43.6,57737775.0
2024-12-06 09:00:00+08:00,43.15,43.95,43.15,43.5,43886931.0
2024-12-09 09:00:00+08:00,43.5,44.05,43.5,44.05,33312746.0
2024-12-10 09:00:00+08:00,43.8,43.95,43.5,43.7,33052078.0
2024-12-11 09:00:00+08:00,43.25,43.45,43.0,43.0,44548779.0
2024-12-12 09:00:00+08:00,43.15,43.3,42.15,42.5,71900330.0
2024-12-13 09:00:00+08:00,42.0,42.1,40.6,41.45,116092296.0
2024-12-16 09:00:00+08:00,41.3,41.6,40.7,41.45,85871642.0
2024-12-17 09:00:00+08:00,42.0,43.4,41.95,42.55,102542478.0
2024-12-18 09:00:00+08:00,43.1,43.85,43.0,43.7,88714676.0
2024-12-19 09:00:00+08:00,43.0,43.6,42.7,43.0,65541809.0
2024-12-20 09:00:00+08:00,42.6,43.0,42.15,42.35,67821648.0
2024-12-23 09:00:00+08:00,42.75,43.3,42.75,42.9,35449095.0
2024-12-24 09:00:00+08:00,44.4,44.95,43.7,44.0,133767867.0
2024-12-25 09:00:00+08:00,44.5,44.7,44.05,44.05,52749372.0
2024-12-26 09:00:00+08:00,44.3,44.3,43.5,43.7,26839664.0
2024-12-27 09:00:00+08:00,43.55,44.05,43.45,43.6,22762969.0
2024-12-30 09:00:00+08:00,43.2,43.6,43.1,43.1,25753824.0
2024-12-31 09:00:00+08:00,42.7,43.45,42.2,43.05,43755276.0
2025-01-02 09:00:00+08:00,42.9,43.7,42.85,43.7,65489284.0
2025-01-03 09:00:00+08:00,43.95,44.15,43.1,43.1,42529890.0
2025-01-06 09:00:00+08:00,43.6,43.75,43.35,43.4,31049291.0
2025-01-07 09:00:00+08:00,43.65,43.8,42.35,42.35,59202089.0
2025-01-08 09:00:00+08:00,42.4,42.9,42.35,42.7,38044876.0
2025-01-09 09:00:00+08:00,42.7,42.95,41.6,41.6,47183759.0
2025-01-10 09:00:00+08:00,41.25,41.6,40.8,41.3,41145927.0
2025-01-13 09:00:00+08:00,41.0,41.7,40.8,40.9,48727493.0
2025-01-14 09:00:00+08:00,41.2,42.25,41.05,42.25,37186189.0
2025-01-15 09:00:00+08:00,42.05,42.5,41.45,41.45,36213637.0
2025-01-16 09:00:00+08:00,41.9,42.25,41.55,41.55,37412485.0
2025-01-17 09:00:00+08:00,41.4,41.75,41.2,41.2,44241179.0
2025-01-20 09:00:00+08:00,41.55,42.75,41.5,42.75,47464919.0
2025-01-21 09:00:00+08:00,42.75,43.3,42.4,42.95,42396410.0
2025-01-22 09:00:00+08:00,39.7,40.55,39.7,40.2,149025482.0
2025-02-03 09:00:00+08:00,40.2,41.65,40.0,40.5,112511997.0
2025-02-04 09:00:00+08:00,40.95,40.95,40.1,40.1,58336092.0
2025-02-05 09:00:00+08:00,40.4,40.65,40.1,40.1,34136699.0
2025-02-06 09:00:00+08:00,40.3,40.35,39.95,40.1,32830275.0
2025-02-07 09:00:00+08:00,40.1,40.3,40.1,40.15,23231817.0
2025-02-10 09:00:00+08:00,40.15,40.3,39.9,40.2,31106682.0
2025-02-11 09:00:00+08:00,40.3,40.5,40.15,40.4,29978227.0
2025-02-12 09:00:00+08:00,40.4,40.5,40.05,40.1,28301284.0
2025-02-13 09:00:00+08:00,40.25,41.75,40.2,41.4,64119946.0
2025-02-14 09:00:00+08:00,41.5,41.75,41.05,41.4,28678717.0
2025-02-17 09:00:00+08:00,41.5,42.2,41.45,42.0,33131130.0
2025-02-18 09:00:00+08:00,42.05,42.3,41.7,41.95,36105442.0
2025-02-19 09:00:00+08:00,42.2,42.95,42.15,42.55,54879870.0
2025-02-20 09:00:00+08:00,43.0,43.3,42.85,43.0,40230687.0
2025-02-21 09:00:00+08:00,43.35,43.6,43.2,43.6,34489308.0
2025-02-24 09:00:00+08:00,43.05,43.65,42.8,43.55,30334019.0
2025-02-25 09:00:00+08:00,43.05,43.5,42.9,43.3,35757641.0
2025-02-26 09:00:00+08:00,43.1,43.8,43.05,43.6,35296664.0
2025-02-27 09:00:00+08:00,44.0,44.15,43.4,43.7,69493077.0
2025-03-03 09:00:00+08:00,43.1,43.6,42.85,43.6,53313266.0
2025-03-04 09:00:00+08:00,42.95,43.85,42.9,43.6,44412629.0
2025-03-05 09:00:00+08:00,44.1,44.5,43.7,44.0,46628841.0
2025-03-06 09:00:00+08:00,44.3,44.45,43.9,44.0,30510374.0
2025-03-07 09:00:00+08:00,44.0,44.6,43.8,44.15,31930282.0
2025-03-10 09:00:00+08:00,44.55,45.3,44.4,45.05,59203254.0
2025-03-11 09:00:00+08:00,44.3,45.0,44.2,44.85,68311501.0
2025-03-12 09:00:00+08:00,44.7,44.95,44.1,44.8,43460814.0
2025-03-13 09:00:00+08:00,44.7,44.7,43.6,43.7,57922874.0
2025-03-14 09:00:00+08:00,43.55,45.05,43.5,44.9,68624821.0
2025-03-17 09:00:00+08:00,45.0,45.15,44.1,44.1,44408424.0
2025-03-18 09:00:00+08:00,44.2,45.0,44.15,44.5,42307201.0
2025-03-19 09:00:00+08:00,44.5,44.9,44.3,44.3,37455059.0
2025-03-20 09:00:00+08:00,44.7,45.15,44.7,45.15,43495732.0
2025-03-21 09:00:00+08:00,45.0,45.0,44.5,45.0,39289745.0
2025-03-24 09:00:00+08:00,45.0,45.3,44.6,44.85,36174329.0
2025-03-25 09:00:00+08:00,45.0,45.2,44.45,44.85,36633108.0
2025-03-26 09:00:00+08:00,44.75,44.8,44.3,44.55,28296047.0
2025-03-27 09:00:00+08:00,44.1,44.8,44.0,44.8,43394366.0
2025-03-28 09:00:00+08:00,44.6,44.6,44.1,44.55,38051275.0
2025-03-31 09:00:00+08:00,43.55,44.65,43.3,44.65,62053019.0
2025-04-01 09:00:00+08:00,47.2,48.0,45.25,45.95,143677906.0
2025-04-02 09:00:00+08:00,45.8,45.8,45.15,45.25,50674784.0
2025-04-07 09:00:00+08:00,40.75,40.75,40.75,40.75,14322325.0
2025-04-08 09:00:00+08:00,39.55,42.0,39.5,41.7,121247267.0
2025-04-09 09:00:00+08:00,40.55,41.5,39.7,39.9,85183529.0
2025-04-10 09:00:00+08:00,43.85,43.85,43.5,43.85,49755593.0
2025-04-11 09:00:00+08:00,42.7,44.3,42.1,44.1,69607331.0
2025-04-14 09:00:00+08:00,44.8,45.35,44.3,44.3,56583195.0
2025-04-15 09:00:00+08:00,44.5,44.95,44.4,44.7,31336537.0
2025-04-16 09:00:00+08:00,44.2,45.0,44.2,44.95,35970732.0
2025-04-17 09:00:00+08:00,44.85,44.85,44.05,44.1,20672164.0
2025-04-18 09:00:00+08:00,44.45,44.45,44.1,44.3,16139754.0
2025-04-21 09:00:00+08:00,44.35,44.35,43.65,43.65,14753763.0
2025-04-22 09:00:00+08:00,43.6,44.55,43.55,44.3,27874721.0
2025-04-23 09:00:00+08:00,44.95,45.3,44.6,45.1,33826518.0
2025-04-24 09:00:00+08:00,44.75,44.95,43.4,43.4,42238648.0
2025-04-25 09:00:00+08:00,44.1,44.7,43.95,44.65,54530408.0
2025-04-28 09:00:00+08:00,44.55,44.9,44.2,44.9,23062637.0
2025-04-29 09:00:00+08:00,44.7,45.1,44.65,44.95,27902996.0
2025-04-30 09:00:00+08:00,44.75,45.3,44.75,45.2,30414588.0
2025-05-02 09:00:00+08:00,45.2,45.85,45.15,45.65,31343335.0
2025-05-05 09:00:00+08:00,45.75,45.8,44.6,45.05,35467426.0
2025-05-06 09:00:00+08:00,45.0,45.8,44.6,45.4,43527708.0
2025-05-07 09:00:00+08:00,45.6,45.9,45.4,45.75,31901496.0
2025-05-08 09:00:00+08:00,45.4,45.75,45.3,45.3,20655514.0
2025-05-09 09:00:00+08:00,45.2,45.7,45.15,45.55,16916458.0
2025-05-12 09:00:00+08:00,45.75,46.45,45.6,46.45,34164000.0
2025-05-13 09:00:00+08:00,46.65,46.85,46.35,46.55,31482699.0
2025-05-14 09:00:00+08:00,46.9,47.05,46.8,47.0,27592069.0
2025-05-15 09:00:00+08:00,46.95,47.5,46.85,47.5,41848969.0
2025-05-16 09:00:00+08:00,47.6,47.8,47.3,47.8,29107357.0
2025-05-19 09:00:00+08:00,47.6,47.95,47.5,47.75,36989636.0
2025-05-20 09:00:00+08:00,47.95,48.0,47.25,47.85,28235926.0
2025-05-21 09:00:00+08:00,48.0,49.7,47.9,49.55,93873392.0
2025-05-22 09:00:00+08:00,49.45,49.8,48.9,49.45,71129562.0
2025-05-23 09:00:00+08:00,48.1,49.45,48.05,48.05,71795460.0
2025-05-26 09:00:00+08:00,47.8,48.8,47.1,47.1,79080596.0
2025-05-27 09:00:00+08:00,47.1,47.6,46.0,46.0,99894392.0
2025-05-28 09:00:00+08:00,46.4,47.45,46.15,47.05,98207783.0
2025-05-29 09:00:00+08:00,47.4,48.1,46.75,46.75,149194801.0
2025-06-02 09:00:00+08:00,46.8,46.95,45.9,46.95,77837499.0
2025-06-03 09:00:00+08:00,46.7,47.3,46.6,47.25,78049889.0
2025-06-04 09:00:00+08:00,47.1,47.25,45.8,45.95,85623252.0
2025-06-05 09:00:00+08:00,45.65,46.05,45.1,45.3,74800745.0
2025-06-06 09:00:00+08:00,45.3,45.75,45.0,45.0,55833077.0
2025-06-09 09:00:00+08:00,45.0,45.75,44.85,45.65,39339158.0
2025-06-10 09:00:00+08:00,45.85,46.5,45.8,46.4,47192174.0
2025-06-11 09:00:00+08:00,46.55,47.25,46.55,47.25,56732632.0
2025-06-12 09:00:00+08:00,47.25,47.4,46.9,47.3,32623511.0
2025-06-13 09:00:00+08:00,46.8,47.75,46.8,47.45,44917514.0
2025-06-16 09:00:00+08:00,47.35,48.0,47.35,48.0,41273311.0
2025-06-17 09:00:00+08:00,48.25,48.8,47.5,47.5,71371503.0
2025-06-18 09:00:00+08:00,47.7,48.3,47.6,48.3,41632395.0
2025-06-19 09:00:00+08:00,48.4,48.45,47.6,47.75,51364812.0
2025-06-20 09:00:00+08:00,47.3,47.95,46.8,47.65,65589204.0
2025-06-23 09:00:00+08:00,46.5,47.2,46.2,47.0,74927044.0
2025-06-24 09:00:00+08:00,42.5,45.35,42.5,45.35,132725801.0
2025-06-25 09:00:00+08:00,45.45,45.45,43.8,43.8,96213242.0
2025-06-26 09:00:00+08:00,43.8,44.35,43.15,43.25,81797008.0
2025-06-27 09:00:00+08:00,43.85,44.3,43.6,44.3,49404482.0
2025-06-30 09:00:00+08:00,44.1,44.4,43.95,44.2,27637348.0
2025-07-01 09:00:00+08:00,44.25,44.6,43.55,43.95,48641845.0
2025-07-02 09:00:00+08:00,43.85,44.45,43.8,44.45,41524021.0
2025-07-03 09:00:00+08:00,44.55,44.95,44.25,44.4,37209280.0
2025-07-04 09:00:00+08:00,44.7,44.75,43.55,43.75,44412641.0
2025-07-07 09:00:00+08:00,44.05,44.05,43.1,43.45,39218437.0
2025-07-08 09:00:00+08:00,43.6,43.8,43.15,43.7,29455888.0
2025-07-09 09:00:00+08:00,43.5,43.95,43.45,43.9,23934172.0
2025-07-10 09:00:00+08:00,43.8,44.0,43.2,43.7,31767815.0
2025-07-11 09:00:00+08:00,43.7,43.7,43.2,43.25,20103462.0
2025-07-14 09:00:00+08:00,43.25,43.35,42.8,43.15,23398431.0
2025-07-15 09:00:00+08:00,43.0,43.55,42.9,43.55,21213440.0
2025-07-16 09:00:00+08:00,43.55,43.6,43.2,43.45,28442513.0
2025-07-17 09:00:00+08:00,43.5,43.6,43.15,43.55,24169060.0
2025-07-18 09:00:00+08:00,43.75,44.05,43.35,43.45,25905891.0
2025-07-21 09:00:00+08:00,43.6,43.7,43.35,43.5,16484693.0
2025-07-22 09:00:00+08:00,43.8,43.8,43.0,43.0,26480271.0
2025-07-23 09:00:00+08:00,43.4,43.9,43.3,43.9,24654734.0
2025-07-24 09:00:00+08:00,43.95,44.0,43.45,43.5,15056849.0
2025-07-25 09:00:00+08:00,43.4,43.75,43.3,43.5,17727075.0
2025-07-28 09:00:00+08:00,43.5,43.6,43.0,43.5,35893370.0
2025-07-29 09:00:00+08:00,43.3,43.35,42.8,42.8,35928315.0
2025-07-30 09:00:00+08:00,42.8,42.9,42.1,42.55,46318240.0
2025-07-31 09:00:00+08:00,42.25,42.25,41.55,41.55,43354484.0
2025-08-01 09:00:00+08:00,40.75,41.4,40.35,41.05,30847258.0
2025-08-04 09:00:00+08:00,40.9,41.55,40.5,41.2,36148123.0
2025-08-05 09:00:00+08:00,41.35,41.65,41.3,41.4,27928713.0
2025-08-06 09:00:00+08:00,40.95,41.0,40.35,40.7,42666602.0
2025-08-07 09:00:00+08:00,40.5,40.8,40.4,40.4,53197372.0
2025-08-08 09:00:00+08:00,40.4,40.6,40.2,40.5,34984663.0
2025-08-11 09:00:00+08:00,40.4,40.65,40.3,40.4,24922665.0
2025-08-12 09:00:00+08:00,40.6,40.85,40.35,40.65,24184961.0
2025-08-13 09:00:00+08:00,40.8,41.0,40.4,40.75,29688289.0
2025-08-14 09:00:00+08:00,40.85,41.0,40.75,40.8,25613255.0
2025-08-15 09:00:00+08:00,41.1,41.6,41.0,41.2,33183504.0
2025-08-18 09:00:00+08:00,40.9,40.9,40.2,40.4,50965480.0
2025-08-19 09:00:00+08:00,40.3,41.05,40.1,41.05,32392374.0
2025-08-20 09:00:00+08:00,41.5,42.5,41.5,41.9,109831366.0
2025-08-21 09:00:00+08:00,42.0,42.05,41.4,41.4,46331107.0
2025-08-22 09:00:00+08:00,41.15,41.2,40.6,40.6,24838989.0
2025-08-25 09:00:00+08:00,40.85,40.9,40.55,40.55,21545532.0
2025-08-26 09:00:00+08:00,40.5,41.8,40.35,41.8,64250411.0
2025-08-27 09:00:00+08:00,41.2,41.3,40.9,40.95,30468264.0
2025-08-28 09:00:00+08:00,40.95,41.2,40.6,40.6,24015812.0
2025-08-29 09:00:00+08:00,40.85,40.9,40.45,40.5,23933820.0
2025-09-01 09:00:00+08:00,40.6,40.8,40.4,40.75,20893623.0
2025-09-02 09:00:00+08:00,40.9,41.0,40.65,40.9,20463038.0
2025-09-03 09:00:00+08:00,40.95,40.95,40.7,40.9,11884531.0
2025-09-04 09:00:00+08:00,41.15,42.7,41.15,42.0,68277384.0
2025-09-05 09:00:00+08:00,41.85,41.9,41.05,41.2,36623180.0
2025-09-08 09:00:00+08:00,41.6,41.65,41.25,41.6,16976897.0
2025-09-09 09:00:00+08:00,41.6,41.75,41.4,41.45,17679774.0
2025-09-10 09:00:00+08:00,41.45,41.5,41.1,41.25,22731249.0
2025-09-11 09:00:00+08:00,41.25,41.4,40.9,40.9,22457572.0
2025-09-12 09:00:00+08:00,41.0,41.3,40.9,41.15,25468461.0
2025-09-15 09:00:00+08:00,41.2,41.45,41.1,41.1,27497722.0
2025-09-16 09:00:00+08:00,41.2,41.5,41.05,41.05,20434106.0
2025-09-17 09:00:00+08:00,41.1,41.5,41.1,41.45,22065704.0
2025-09-18 09:00:00+08:00,41.7,42.1,41.65,41.8,38832912.0
2025-09-19 09:00:00+08:00,42.45,43.4,42.2,43.25,108454279.0
2025-09-22 09:00:00+08:00,43.9,43.95,43.0,43.05,65240659.0
2025-09-23 09:00:00+08:00,43.55,44.45,43.35,43.9,84792615.0
2025-09-24 09:00:00+08:00,44.4,45.3,44.1,44.85,86632497.0
2025-09-25 09:00:00+08:00,44.85,45.25,44.05,44.3,59196649.0
2025-09-26 09:00:00+08:00,44.85,45.3,44.15,44.85,47727071.0
2025-09-30 09:00:00+08:00,45.55,47.3,45.25,45.55,132859067.0
2025-10-01 09:00:00+08:00,45.8,45.9,44.0,44.25,80627702.0
2025-10-02 09:00:00+08:00,44.45,44.55,43.35,43.8,62306680.0
2025-10-03 09:00:00+08:00,43.35,43.85,43.2,43.85,41001974.0
2025-10-07 09:00:00+08:00,43.85,44.35,43.5,44.3,29966778.0
2025-10-08 09:00:00+08:00,44.5,44.95,44.3,44.95,40094960.0
2025-10-09 09:00:00+08:00,45.6,46.3,45.5,45.65,72308338.0
2025-10-13 09:00:00+08:00,44.5,45.5,44.25,45.45,59654217.0
2025-10-14 09:00:00+08:00,46.0,46.35,44.85,44.85,46680706.0
2025-10-15 09:00:00+08:00,45.0,45.1,44.3,44.5,35815362.0
2025-10-16 09:00:00+08:00,44.9,45.3,44.65,44.9,31651600.0
2025-10-17 09:00:00+08:00,45.3,45.9,45.1,45.75,45984311.0
2025-10-20 09:00:00+08:00,46.05,46.25,45.85,46.1,33201429.0
2025-10-21 09:00:00+08:00,46.2,46.3,45.45,45.45,26102343.0
2025-10-22 09:00:00+08:00,45.4,45.7,45.1,45.5,23785286.0
2025-10-23 09:00:00+08:00,45.5,45.5,45.05,45.4,15649535.0
2025-10-27 09:00:00+08:00,46.05,46.45,45.6,45.6,44626139.0
2025-10-28 09:00:00+08:00,46.0,46.25,45.8,46.0,44913484.0
2025-10-29 09:00:00+08:00,46.25,46.25,45.6,45.6,28822684.0
2025-10-30 09:00:00+08:00,45.6,46.2,44.8,45.85,55850723.0
2025-10-31 09:00:00+08:00,46.2,46.85,46.0,46.4,50460801.0
2025-11-03 09:00:00+08:00,47.0,48.5,46.8,47.6,96761572.0
2025-11-04 09:00:00+08:00,48.75,48.75,47.15,47.4,65466684.0
2025-11-05 09:00:00+08:00,47.1,47.1,45.75,47.1,48250255.0
2025-11-06 09:00:00+08:00,47.75,47.75,45.8,45.8,60793117.0
2025-11-07 09:00:00+08:00,45.5,45.6,44.9,45.0,33482592.0
2025-11-10 09:00:00+08:00,45.5,45.65,45.05,45.2,23076296.0
2025-11-11 09:00:00+08:00,45.6,46.0,45.2,45.25,28906290.0
2025-11-12 09:00:00+08:00,45.2,45.55,44.9,45.0,33054304.0
2025-11-13 09:00:00+08:00,45.0,45.15,44.45,44.45,39804319.0
2025-11-14 09:00:00+08:00,44.35,44.85,44.15,44.15,33061725.0
2025-11-17 09:00:00+08:00,44.05,44.35,43.8,43.85,24924501.0
2025-11-18 09:00:00+08:00,44.3,44.4,43.8,44.2,37097754.0
2025-11-19 09:00:00+08:00,44.3,45.2,44.0,44.35,36291687.0
2025-11-20 09:00:00+08:00,44.9,45.0,44.25,44.65,34080311.0
2025-11-21 09:00:00+08:00,44.2,45.0,44.2,45.0,36002845.0
2025-11-24 09:00:00+08:00,45.45,46.55,45.0,46.55,96977264.0
2025-11-25 09:00:00+08:00,46.05,46.1,45.05,45.1,48758161.0
2025-11-26 09:00:00+08:00,45.5,45.85,44.85,45.45,37443285.0
2025-11-27 09:00:00+08:00,45.3,45.95,45.2,45.95,31977210.0
2025-11-28 09:00:00+08:00,45.5,46.0,45.2,45.8,24694702.0
2025-12-01 09:00:00+08:00,45.8,46.6,45.8,46.5,40233494.0
2025-12-02 09:00:00+08:00,46.55,47.6,46.5,47.2,45877125.0
2025-12-03 09:00:00+08:00,47.65,48.3,47.35,47.5,48743896.0
2025-12-04 09:00:00+08:00,48.0,48.25,47.85,48.0,46139833.0
2025-12-05 09:00:00+08:00,48.05,49.3,48.0,48.9,83118521.0
2025-12-08 09:00:00+08:00,49.75,50.0,48.45,49.3,66827809.0
2025-12-09 09:00:00+08:00,49.7,49.9,48.7,49.6,43305549.0
2025-12-10 09:00:00+08:00,49.75,49.75,49.0,49.35,42238939.0
2025-12-11 09:00:00+08:00,49.55,49.6,48.0,48.65,42123226.0
2025-12-12 09:00:00+08:00,48.65,48.9,48.3,48.8,41378535.0
2025-12-15 09:00:00+08:00,48.4,48.85,48.2,48.85,43378287.0
2025-12-16 09:00:00+08:00,48.75,49.2,47.9,49.2,83189714.0
2025-12-17 09:00:00+08:00,49.45,50.9,49.3,50.4,121851626.0
2025-12-18 09:00:00+08:00,50.2,50.7,49.7,50.3,62841252.0
2025-12-19 09:00:00+08:00,50.3,50.7,50.1,50.7,68221880.0
2025-12-22 09:00:00+08:00,51.0,51.1,50.4,50.9,65904394.0
2025-12-23 09:00:00+08:00,51.0,51.0,49.65,50.0,46013828.0
2025-12-24 09:00:00+08:00,49.9,50.0,49.3,49.65,47846732.0
2025-12-26 09:00:00+08:00,49.85,50.1,49.55,49.95,40876819.0
2025-12-29 09:00:00+08:00,49.95,49.95,49.4,49.65,21588382.0
2025-12-30 09:00:00+08:00,49.5,50.0,49.35,49.5,26479821.0
2025-12-31 09:00:00+08:00,49.6,49.7,49.05,49.25,25921295.0
2026-01-02 09:00:00+08:00,49.35,49.4,48.4,48.7,29528142.0
2026-01-05 09:00:00+08:00,48.5,49.0,48.1,48.5,44707100.0
2026-01-06 09:00:00+08:00,48.85,49.2,48.35,49.2,48597526.0
2026-01-07 09:00:00+08:00,50.8,54.1,50.7,54.1,232693576.0
2026-01-08 09:00:00+08:00,57.0,58.4,52.1,52.8,646733577.0
2026-01-09 09:00:00+08:00,54.4,56.5,53.6,55.1,308105457.0
2026-01-12 09:00:00+08:00,57.0,57.4,54.8,55.3,187847375.0
2026-01-13 09:00:00+08:00,55.5,56.6,53.8,54.9,129435065.0
2026-01-14 09:00:00+08:00,55.1,55.4,53.7,54.0,155387971.0
2026-01-15 09:00:00+08:00,54.7,55.0,53.7,54.7,98693260.0
2026-01-16 09:00:00+08:00,54.8,59.0,53.8,58.5,306202499.0
2026-01-19 09:00:00+08:00,60.3,63.5,58.8,62.5,340523889.0
2026-01-20 09:00:00+08:00,62.4,68.7,61.0,67.8,471877466.0
2026-01-21 09:00:00+08:00,70.9,71.9,67.1,68.4,440182510.0
