entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
2533,2026-07-08 21:23:00+08:00,-2.612023594140743,2534,2026-07-08 21:24:00+08:00,open,1,-2.40384546247468,long_tsm_short_qff,2751.245582,2751.245582,2435.0,2435.0,False,354.0214680842693,-400.0,-4,4.1067761806981515,1000000.0,974000.0,100.0,487.0,352.0,20,735.37,1594.37,3015,2026-07-09 09:09:00+08:00,0.1392705129342196,3016,2026-07-09 09:10:00+08:00,open,0.2362843512667137,2823.712896,2823.712896,2453.0,2453.0,25654.984890403717,-7200.0,18454.984890403717,499.8274924452018,352.0,20,754.7395135922548,1626.5670060374566,986.8274924452019,704.0,40,1490.1095135922546,3220.9370060374567,15234.04788436626,15234.04788436626,zscore_exit,706
4556,2026-07-13 21:52:00+08:00,-2.626149138960717,4557,2026-07-13 21:53:00+08:00,open,1,-2.4036208140604742,long_tsm_short_qff,2745.7884000000004,2745.7884000000004,2440.0,2440.0,False,355.45346465882074,-400.0,-4,4.098360655737705,1000000.0,976000.0,100.0,488.0000000000001,352.0,20,736.88,1596.88,5471,2026-07-14 20:30:00+08:00,0.2326890199373547,5472,2026-07-14 20:31:00+08:00,open,0.1904087866132254,2788.79529,2788.79529,2433.0,2433.0,15286.94805470067,2800.0,18086.948054700668,495.64347402735035,352.0,20,748.421645781299,1616.0651198086493,983.6434740273505,704.0,40,1485.3016457812992,3212.9451198086495,14874.002934892018,14874.002934892018,zscore_exit,1358
6581,2026-07-15 22:23:00+08:00,-2.62311587429043,6582,2026-07-15 22:24:00+08:00,open,1,-2.5870577028463573,long_tsm_short_qff,2703.109662,2703.109662,2463.0,2463.0,False,364.4691200841115,-400.0,-4,4.0600893219650835,1000000.0,985200.0,100.0,492.6,352.0,20,743.8259999999999,1608.426,8256,2026-07-17 13:25:00+08:00,0.0623234029640258,8257,2026-07-17 13:26:00+08:00,open,0.0321864256981932,2583.1318619999997,2583.1318619999997,2315.0,2315.0,-43728.20319562756,59200.0,15471.79680437244,470.7358984021862,352.0,20,710.8112065873012,1553.5471049894873,963.3358984021862,704.0,40,1454.637206587301,3161.973104989487,12309.823699382952,12309.823699382952,zscore_exit,2342
10756,2026-07-22 01:30:00+08:00,2.692458103841644,10757,2026-07-22 01:31:00+08:00,open,1,2.522378092350136,short_tsm_long_qff,2756.1626560000004,2756.1626560000004,2446.0,2446.0,False,-354.9863060041402,400.0,4,4.088307440719542,1000000.0,978400.0,100.0,489.2,352.0,20,738.692,1599.892,13230,2026-07-24 21:54:00+08:00,-0.1165353105033914,13231,2026-07-24 21:55:00+08:00,open,-0.0006744107395082,2636.48125,2636.48125,2350.0,2350.0,42485.260213321955,-38400.0,4085.2602133219552,467.957369893339,352.0,20,706.6156285389418,1546.5729984322807,957.1573698933389,704.0,40,1445.3076285389418,3146.4649984322805,938.7952148896748,938.7952148896748,zscore_exit,4104
13959,2026-07-27 22:27:00+08:00,-2.6996718111101408,13960,2026-07-27 22:28:00+08:00,open,1,-2.717629703450577,long_tsm_short_qff,2547.8743999999997,2547.8743999999997,2316.0,2316.0,False,363.59720086673036,-400.0,-4,4.317789291882556,1000000.0,926400.0,100.0,463.2,352.0,20,699.432,1534.632,15462,2026-07-29 10:37:00+08:00,0.0965647537798486,15463,2026-07-29 10:38:00+08:00,open,-0.0407169347360487,2517.47244,2517.47244,2243.0,2243.0,-11054.067556862188,29200.0,18145.93244313781,457.6729662215689,352.0,16,691.0861789945689,1516.7591452161378,920.872966221569,704.0,36,1390.5181789945689,3051.391145216138,15094.541297921674,15094.541297921674,zscore_exit,2170
16915,2026-07-30 21:52:00+08:00,2.6042629159389703,16916,2026-07-30 21:53:00+08:00,open,1,2.682639782812392,short_tsm_long_qff,2593.4103540000006,2593.4103540000006,2278.0,2278.0,False,-351.3520328915907,400.0,4,4.389815627743634,1000000.0,911200.0,100.0,455.6,352.0,20,687.9559999999999,1515.556,17572,2026-07-31 12:33:00+08:00,-0.1513604736608365,17573,2026-07-31 12:34:00+08:00,open,-0.4122338925557181,2694.7828799999997,2694.7828799999997,2417.0,2417.0,-35617.44308945535,55600.0,19982.55691054465,473.40872154472765,352.0,20,714.8471695325388,1560.2558910772664,929.0087215447277,704.0,40,1402.8031695325387,3075.8118910772664,16906.74501946738,16906.74501946738,zscore_exit,881
