session,s_open,s_close,us_open,us_close,fx_open,fx_close,tw_open,tw_close,bars,ds_cc,ds_overnight,ds_intraday,c_us_on,c_us_id,c_us_cc,c_fx_on,c_fx_id,c_fx_cc,c_tw_on,c_tw_id,c_tw_cc
2026-02-06 00:00:00+08:00,1.2919962860527827,0.703678672930316,10.09,10.055,31.625,31.599,63.0,63.1,390,-1.6313152974059841,-1.0429976842835174,-0.5883176131224667,1.1462871589590533,-0.34748111409022364,0.7988060448688297,-0.10429342158623117,-0.08224725251697461,-0.1865406741032058,-2.085079548019057,-0.15860431556347795,-2.243683863582535
2026-02-09 00:00:00+08:00,0.4074239255765894,0.4543695117045905,9.96,10.05,31.554,31.536,62.6,63.1,390,-0.24930916122572555,-0.29625474735372664,0.04694558612800109,-0.9492951628108414,0.8995562908577783,-0.049738871953063035,-0.14251106872525227,-0.05706134248976241,-0.19957241121501468,0.7955491441114628,-0.7955491441114679,-5.10702591327572e-15
2026-02-10 00:00:00+08:00,1.8084185219910736,0.4525806164745843,10.05,9.905,31.51,31.49,62.2,62.1,390,-0.0017888952300061933,1.354049010286483,-1.3558379055164893,0.0,-1.4532954354570675,-1.4532954354570675,-0.08247946411811438,-0.06349206562500216,-0.14597152974311656,1.4365769802033639,0.16090108057006625,1.59747806077343
2026-02-11 00:00:00+08:00,-0.1679330151724401,0.918280786352222,10.09,10.29,31.414,31.336,63.5,63.9,390,0.4657001698776377,-0.6205136316470244,1.086213801524662,1.850515421500334,1.9627715480440622,3.8132869695443965,-0.24163816920925596,-0.248605705731049,-0.49024387494030497,-2.2293916959212763,-0.6279455484843102,-2.8573372444055867
2026-02-23 00:00:00+08:00,0.3638140548270258,0.7277508248371322,10.44,10.43,31.436,31.436,65.4,65.1,390,-0.19052996151508983,-0.5544667315251962,0.3639367700101064,1.4472032608534469,-0.09583134418115909,1.3513719166722877,0.3186136640398348,0.0,0.3186136640398348,-2.3202897079664013,0.45977092486296545,-1.8605187831034358
2026-02-24 00:00:00+08:00,-0.2231998217725098,-1.31635368162069,11.02,10.92,31.418,31.361,69.4,69.4,390,-2.0441045064578223,-0.950950646609642,-1.0931538598481803,5.502553471208732,-0.9115833408009382,4.590970130407794,-0.0572755926180494,-0.1815894348842535,-0.2388650275023029,-6.396231829823544,-0.0,-6.396231829823544
2026-02-25 00:00:00+08:00,0.7978244811079718,0.6660867295627626,10.54,10.555,31.321,31.283,65.5,65.6,390,1.9824404111834526,2.1141781627286615,-0.13173775154520917,-3.5418427203542815,0.14221381870677025,-3.399628901647511,-0.12762836358018897,-0.12139800864758608,-0.24902637222777507,5.783672487155268,-0.15255533088369702,5.631117156271571
2026-02-26 00:00:00+08:00,0.4162359072767346,0.8600322298221231,10.51,10.31,31.243,31.257,65.4,63.9,390,0.19394550025936053,-0.249850822286028,0.44379632254538853,-0.42724964114241576,-1.9212886859991167,-2.3485383271415325,-0.12794679159644368,0.044800000749312674,-0.083146790847131,0.30534374868901204,2.320289707966398,2.62563345665541
2026-03-02 00:00:00+08:00,0.4350080956138637,0.6244103071830679,10.26,10.52,31.374,31.374,64.1,65.6,390,-0.23562192263905524,-0.4250241342082594,0.18940221156920417,-0.48614582862452005,2.502536756694038,2.016390928069518,0.37361733358922,0.0,0.37361733358922,-0.3125002543135059,-2.3131332023418927,-2.6256334566553985
2026-03-03 00:00:00+08:00,2.625941498329072,2.736960003544264,9.96,9.89,31.695,31.695,61.5,61.0,390,2.112549696361196,2.001531191146004,0.11101850521519196,-5.470113571305683,-0.7052925961886096,-6.175406167494293,1.017941530208131,0.0,1.017941530208131,6.453852113757105,0.8163310639160981,7.2701831776732035
2026-03-04 00:00:00+08:00,2.3724589869657478,1.0829586814679428,9.92,9.895,31.639,31.619,61.3,61.9,390,-1.654001322076321,-0.3645010165785161,-1.289500305497805,0.3028775662160569,-0.2523342242252415,0.050543341990815394,-0.17684028987219302,-0.06323311096274173,-0.24007340083493475,-0.49059787688544054,-0.9740336748384805,-1.464631551723921
2026-03-05 00:00:00+08:00,1.1607242720618256,0.7896459124889125,9.87,9.77,31.775,31.775,62.0,61.6,390,-0.29331276897903036,0.07776559059388277,-0.37107835957291313,-0.2529725609138866,-1.0183387390698826,-1.2713112999837692,0.4921611347737321,0.0,0.4921611347737321,-0.1614205354541201,0.6472514505617479,0.4858309151076278
2026-03-06 00:00:00+08:00,1.9026174842514905,1.511856493072237,9.69,9.59,31.87,31.865,60.6,60.2,390,0.7222105805833244,1.112971571762578,-0.39076099117925356,-0.8222040152016531,-1.0373537007327944,-1.8595577159344474,0.29853113537274634,-0.015689966298768877,0.28284116907397744,1.636697746420536,0.6622540760493383,2.298951822469874
2026-03-09 00:00:00+08:00,0.933095374715374,1.376738768264987,9.48,9.73,31.889,31.833,59.9,61.1,390,-0.13511772480724993,-0.578761118356863,0.443643393549613,-1.1536572628416402,2.6029579930983324,1.4493007302566923,0.07528939716315225,-0.17576351783260738,-0.10047412066945513,0.4995847193371778,-1.9835361056146115,-1.4839513862774336
2026-03-10 00:00:00+08:00,1.0267546541291646,0.3323017168922241,9.6,9.46,31.783,31.765,60.4,59.9,390,-1.0444370513727628,-0.3499841141358224,-0.6944529372369405,-1.3450797724123216,-1.469071541000348,-2.81415131341267,-0.15719319132200882,-0.05665009278462043,-0.21384328410662926,1.1522761236780374,0.8312599819365586,1.9835361056145961
2026-03-11 00:00:00+08:00,0.7582131713305653,0.1063881828478155,9.8,9.705,31.822,31.77,61.9,61.6,390,-0.22591353404440861,0.4259114544383412,-0.6518249884827498,3.531000261273929,-0.9741169055552718,2.556883355718657,0.179281976716825,-0.16354262042399384,0.015739356292831158,-3.284367456914684,0.48583091510762944,-2.7985365418070547
2026-03-12 00:00:00+08:00,0.3742154449673715,1.3646685683498418,9.5,9.36,31.803,31.896,60.2,58.9,390,1.2582803855020264,0.26782726211955604,0.9904531233824703,-2.1349418014478423,-1.4846508116994586,-3.619592613147301,0.10381766776454869,0.2919985119983514,0.3958161797629001,2.298951822469872,2.183126165723442,4.482077988193314
2026-03-13 00:00:00+08:00,0.2591844798528127,1.2064410460854071,9.42,9.29,31.983,32.14,60.1,59.0,390,-0.1582275222644347,-1.1054840884970292,0.9472565662325945,0.6389798098770988,-1.389653576252465,-0.7506737663753663,0.27239015573937897,0.48968486729187916,0.7620750230312581,-2.0168750883620845,1.847239763544243,-0.1696353248178415
2026-03-16 00:00:00+08:00,0.1165724088301365,0.1306517848465055,9.53,9.48,31.989,31.951,60.9,60.5,390,-1.0757892612389017,-1.0898686372552706,0.014079376016368994,2.550616484036352,-0.5260401399180165,2.0245763441183358,-0.4709266605214385,-0.11886144658705765,-0.5897881071084962,-3.1695730810131932,0.6589809679055553,-2.510592113107638
2026-03-17 00:00:00+08:00,0.2758427127586315,0.0636628970418828,9.56,9.52,31.887,31.848,60.8,60.6,390,-0.0669888878046227,0.14519092791212598,-0.21217981571674868,0.8403410796379379,-0.4192878260036039,0.421053253634334,-0.2005076018727362,-0.1223817521538312,-0.3228893540265674,-0.4946423935325395,0.32948958968525377,-0.16515280384728576
2026-03-18 00:00:00+08:00,-0.0600477262061483,-0.6050388865991118,9.485,9.29,31.926,31.991,60.6,59.8,390,-0.6687017836409945,-0.1237106232480311,-0.5449911603929635,-0.36832454162964046,-2.0773050561230466,-2.445629597752687,0.24461391442710906,0.2033888399240806,0.44800275435118964,-0.0,1.3289232118682766,1.3289232118682766
2026-03-19 00:00:00+08:00,0.3757081136430133,0.0633076283995118,9.08,9.25,31.948,31.858,57.8,58.9,390,0.6683465149986235,0.980747000242125,-0.3124004852435015,-2.2864360212545125,1.8549358911131988,-0.4315001301413137,-0.13450321863854614,-0.28210531826960356,-0.4166085369081497,3.4016885278254243,-1.8852314979209195,1.5164570299045048
2026-03-20 00:00:00+08:00,1.0256641708733478,1.887277802579326,9.07,9.12,31.969,32.013,57.4,57.3,390,1.8239701741798142,0.9623565424738361,0.8616136317059782,-1.9651287397288615,0.5497539959194563,-1.415374743809405,0.34781553857286734,0.13753870443621768,0.48535424300908503,2.5796787332020306,0.174367960482684,2.7540466936847148
2026-03-23 00:00:00+08:00,0.897122369905339,0.9846475921294994,9.14,9.075,31.849,31.827,57.7,57.2,390,-0.9026302104498266,-0.990155432673987,0.08752522222416037,0.21905813798186818,-0.7137005315144279,-0.49464239353255973,-0.5136085951521027,-0.0690998205772223,-0.582708415729325,-0.6956549793360152,0.8703275128301701,0.1746725334941549
2026-03-24 00:00:00+08:00,1.3420138083122697,1.290371521465938,8.96,9.04,31.955,31.936,56.5,57.0,390,0.30572392933643855,0.3573662161827703,-0.051642286846331764,-1.275315316407521,0.8888947417245774,-0.38642057468294366,0.4013676957000815,-0.05947629731915962,0.3418913983809219,1.2313260233357013,-0.8810629682154906,0.3502630551202107
2026-03-25 00:00:00+08:00,1.007299704351286,-0.4358403361726224,9.37,9.29,31.91,31.938,59.2,59.6,390,-1.7262118576385603,-0.283071817114652,-1.4431400405239083,3.585392184624577,-0.8574543424583683,2.7279378421662086,-0.08144598389013608,0.08770831285232082,0.006262328962184746,-3.7870274055409965,-0.673403218134412,-4.460430623675409
2026-03-26 00:00:00+08:00,-0.0395725952418876,1.1108187180843347,9.06,9.03,31.941,31.97,57.9,57.1,390,1.5466590542569572,0.3962677409307348,1.1503913133262222,-2.506943277085899,-0.3316752625994038,-2.8386185396853025,0.009392758190349336,0.09075120711712888,0.10014396530747821,2.893818949235462,1.3913267916985002,4.285145740933962
2026-03-27 00:00:00+08:00,0.8634377148054169,0.3963296623185215,9.035,8.87,31.985,32.032,57.3,56.6,390,-0.7144890557658132,-0.24738100327891788,-0.46710805248689535,0.05535566152978599,-1.8431127722703777,-1.7877571107405918,0.04690798303508933,0.14683602307090696,0.1937440061059963,-0.3496507058729306,1.229163851155651,0.8795131452827205
2026-03-30 00:00:00+08:00,0.123623364536867,-0.1715963757337003,8.96,8.6,32.015,32.038,57.3,55.2,390,-0.5679260380522217,-0.2727062977816545,-0.2952197402705673,1.0095430665351155,-4.100802372737713,-3.091259306202598,-0.053086016204441984,0.07181553085261021,0.018729514648168223,-1.2291638511556497,3.733767043764412,2.504603192608762
2026-03-31 00:00:00+08:00,-1.002681919791091,-1.5340969374850844,8.8,8.98,32.007,31.912,56.9,58.2,390,-1.3625005617513841,-0.8310855440573908,-0.5314150176939934,2.298951822469878,2.0248160829947492,4.323767905464628,-0.09680694018577894,-0.2972514274328359,-0.39405836761861485,-3.0332387849235634,-2.2590013605107067,-5.2922401454342705
2026-04-01 00:00:00+08:00,-0.1305991138801015,-0.0663634766654318,8.995,8.96,31.976,32.01,57.6,57.4,390,1.4677334608196526,1.4034978236049829,0.06423563721466971,0.16689850883881618,-0.3898640415657086,-0.2229655327268924,0.20035068059168865,0.10627325727493146,0.3066239378666201,1.036278703554666,0.347826437632492,1.3841051411871579
2026-04-02 00:00:00+08:00,-0.1632551036747802,0.8726782080717572,8.32,8.675,31.979,31.92,53.3,54.9,390,0.939041684737189,-0.09689162700934839,1.0359333117465375,-7.410797215372196,4.178307099980581,-3.232490115391615,-0.09689166083304641,-0.18466647918330026,-0.28155814001634666,7.410797215372196,-2.957701734368605,4.453095481003591
2026-04-07 00:00:00+08:00,0.0409400714451516,0.1302995404732778,9.11,9.31,31.956,31.889,58.2,59.3,390,-0.7423786675984794,-0.8317381366266057,0.08935946902812619,4.892738543894384,2.171638001710881,7.064376545605265,0.11271840381874916,-0.20988338819065508,-0.09716498437190592,-5.837200622190726,-1.8723951266287564,-7.709595748819482
2026-04-08 00:00:00+08:00,-0.2884584173103437,0.0757746134919211,9.51,9.47,31.717,31.703,60.5,60.0,390,-0.05452492698135669,-0.4187579577836215,0.3642330308022648,2.125478526832311,-0.42149693593119236,1.7039815909011184,-0.5408307997574504,-0.04415011109243388,-0.5849809108498842,-2.00340590331161,0.8298802814695065,-1.1735256218421033
2026-04-09 00:00:00+08:00,0.2410225235904622,-0.1403132460550593,9.46,9.525,31.789,31.714,60.0,60.5,390,-0.2160878595469804,0.1652479100985411,-0.3813357696455215,-0.10565241341999848,0.6847537948977664,0.5791013814777679,0.27090043657168894,-0.23620942277312135,0.034691013798567594,-0.0,-0.8298802814695064,-0.8298802814695064
2026-04-10 00:00:00+08:00,-0.3624476533069287,-0.6068583227608959,9.81,9.74,31.74,31.737,62.5,62.2,390,-0.4665450767058366,-0.2221344072518694,-0.24441066945396722,2.9482352564507175,-0.7161155922828064,2.232119664167911,0.08194913308872946,-0.009452242551580253,0.07249689053714921,-3.252319170555993,0.48115569972219696,-2.771163470833796
2026-04-13 00:00:00+08:00,0.2546587199873815,0.2130012953807723,9.5,9.705,31.765,31.649,60.2,61.3,390,0.8198596181416682,0.8615170427482775,-0.04165742460660918,-2.4949319047948615,2.1349418014478516,-0.35999010334700987,0.08818620457493694,-0.36585022040813636,-0.27766401583319944,3.2682647430358416,-1.8107490627390206,1.457515680296821
2026-04-15 00:00:00+08:00,-0.6219343960515199,-0.5842229386216055,9.86,9.96,31.598,31.592,62.7,63.3,390,-0.7972242340023777,-0.8349356914322922,0.03771145742991444,1.5844951993570464,1.009090298196294,2.5935854975533403,-0.16127250637579332,-0.018990346630901652,-0.18026285300669498,-2.258160469670931,-0.9523881511255321,-3.2105486207964633
2026-04-16 00:00:00+08:00,-2.977967368485865,-1.975079705487796,10.46,10.605,31.551,31.572,68.0,68.3,390,-1.3908567668661904,-2.3937444298642596,1.002887662998069,4.8981387040269935,1.3767129379868805,6.274851642013874,-0.1298639778347219,0.06653676401550361,-0.06332721381921828,-7.162237602597625,-0.4402061400637665,-7.602443742661392
2026-04-17 00:00:00+08:00,-2.9731288149983373,-2.6060457912772392,11.745,11.67,31.489,31.474,76.2,75.4,390,-0.6309660857894432,-0.9980491095105413,0.367083023721098,10.21020300942303,-0.6406171812411404,9.56958582818189,-0.2632373350510403,-0.04764703169728718,-0.3108843667483275,-10.945169611585628,1.0554187678690146,-9.889750843716614
2026-04-20 00:00:00+08:00,-1.4805492226646064,-2.079453711876793,12.33,12.625,31.445,31.419,78.7,81.0,390,0.5265920794004462,1.1254965686126328,-0.5989044892121866,5.501387087778842,2.3643657985170545,7.865752886295897,-0.09218201832059177,-0.08271825363482983,-0.1749002719554216,-4.283588040944712,-2.8805999249081222,-7.164187965852834
2026-04-21 00:00:00+08:00,-0.4793419730629218,0.1534074018097777,12.28,12.315,31.445,31.514,77.6,77.5,390,2.2328611136865706,1.6001117388138713,0.6327493748726996,-2.7707052442427145,0.28461088535047774,-2.486094358892237,0.08271825363482688,0.2191903544387006,0.3019086080735275,4.288172748326581,0.12894908298716395,4.417121831313745
2026-04-22 00:00:00+08:00,-0.0464127657283109,-1.187917786271232,12.71,12.715,31.496,31.476,80.1,81.0,390,-1.3413251880810098,-0.1998201675380886,-1.1415050205429211,3.15710536288615,0.03933136727201411,3.196436730158164,-0.057133789841738315,-0.06352029686994135,-0.12065408671167965,-3.2997917715012135,-1.1173300598125255,-4.4171218313137395
2026-04-23 00:00:00+08:00,-0.6092104710330678,-0.8813537930817081,12.02,12.0,31.546,31.554,76.3,76.4,390,0.3065639931895239,0.5787073152381642,-0.27214332204864033,-5.621046976702149,-0.1665279319061209,-5.78757490860827,0.22214473925454628,0.025356576997973192,0.24750131625251948,5.977621638202744,-0.130975788206351,5.846645849996393
2026-04-24 00:00:00+08:00,-0.3907606820913665,-0.2180980398182686,12.185,12.28,31.473,31.446,77.0,77.4,390,0.6632557532634396,0.49059311099034164,0.17266264227309788,1.5299037289169206,0.7766235641826735,2.3065272930995944,-0.25703284178039004,-0.0858246369373834,-0.34285747871777345,-0.7822725681208857,-0.5181358741997585,-1.3004084423206441
2026-04-27 00:00:00+08:00,0.3315910133764765,0.2325712001802618,11.72,11.695,31.418,31.454,73.4,73.4,390,0.4506692399985304,0.5496890531947451,-0.0990198131962147,-4.667513857012976,-0.2135384112724268,-4.881052268285402,-0.08908119703362176,0.11451839907856275,0.025437202044940987,5.306284497521156,-0.0,5.306284497521156
2026-04-28 00:00:00+08:00,-1.1652754757552046,-1.152511844613883,11.7,11.65,31.511,31.523,74.6,74.3,390,-1.3850830447941447,-1.3978466759354664,0.01276363114132173,0.04274417675679304,-0.4282661792000736,-0.38552200244328055,0.18105301539138022,0.03807469030988706,0.21912770570126727,-1.6216571589245072,0.40295554860016886,-1.2187016103243384
2026-04-29 00:00:00+08:00,-2.4639607742734526,-0.83805118281059,12.2,12.73,31.589,31.627,79.0,81.2,390,0.3144606618032929,-1.3114489296595697,1.6259095914628627,4.6129771727501145,4.25254608301044,8.865523255760554,0.2091520600187652,0.12022274290350816,0.3293748029222734,-6.133690074330807,-2.74673947006107,-8.880429544391877
2026-04-30 00:00:00+08:00,-0.2952583314377042,0.8186669722243192,12.57,13.05,31.609,31.56,79.7,81.7,390,1.656718155034909,0.5427928513728858,1.1139253036620234,-1.2648389967159062,3.7475111166546484,2.4826721199387425,-0.05692959860251729,-0.15513941910705106,-0.21206901770956835,1.864566137146286,-2.4784416069787825,-0.6138754698324964
2026-05-04 00:00:00+08:00,1.1811351499533709,0.2756147743370474,13.27,12.97,31.607,31.66,82.9,81.9,390,-0.5430521978872718,0.3624681777290517,-0.9055203756163235,1.6717714575413731,-2.286685001576352,-0.6149135440349787,0.14881190708266578,0.16754394043659984,0.3163558475192656,-1.4581060275292153,1.213607128222556,-0.24449889930665925
2026-05-05 00:00:00+08:00,-0.1234689073644392,0.2521731291049655,13.49,13.995,31.577,31.555,85.3,88.1,390,-0.02344164523208192,-0.3990836817014866,0.3756420364694047,3.9309671891311986,3.6751452747752356,7.606112463906435,-0.26250469712938845,-0.06969524453693492,-0.3321999416663234,-4.067546363860955,-3.22980784445003,-7.297354208310985
2026-05-06 00:00:00+08:00,-2.902377404066161,-3.3317617311081573,15.22,15.23,31.433,31.373,98.5,98.8,390,-3.5839348602131227,-3.1545505331711263,-0.42938432704199636,8.391022946612313,0.06568144735307536,8.456704393965389,-0.38737585749989356,-0.19106460609763157,-0.5784404635975251,-11.158401523590937,-0.30410565757789204,-11.46250718116883
2026-05-07 00:00:00+08:00,-1.7203643690458532,-1.2380145957681483,15.285,15.16,31.35,31.403,97.5,96.4,390,2.093747135340009,1.611397362062304,0.4823497732777049,0.36047884357273924,-0.8211575128572216,-0.46067866928448237,-0.07333833212978048,0.16891626727627607,0.09557793514649558,1.3245226750020567,1.1346176387301454,2.459140313732202
2026-05-08 00:00:00+08:00,-0.9123166238344927,-0.522663355658501,14.55,15.41,31.328,31.309,92.0,97.0,390,0.7153512401096473,0.3256979719336556,0.3896532681759918,-4.106938659672407,5.742565571452287,1.6356269117798803,-0.23911634035927204,-0.060667019757462325,-0.29978336011673434,4.671762456745968,-5.292240145434253,-0.6204776886882843
2026-05-11 00:00:00+08:00,-1.394958149724903,-1.414155000651089,15.72,15.58,31.366,31.357,100.0,99.1,390,-0.891491644992588,-0.8722947940664021,-0.01919685092618595,1.9917137669036113,-0.8945746558458277,1.0971391110577837,0.1818907561707732,-0.02869760713539008,0.1531931490353831,-3.0459207484708437,0.9040744652149071,-2.1418462832559366
2026-05-12 00:00:00+08:00,-0.9220617245903078,-1.26004101070947,16.12,16.06,31.501,31.512,102.5,102.5,390,0.15411398994161907,0.49209327606078124,-0.33797928611916217,3.407269663588,-0.3729028559866709,3.0343668076013293,0.45817637185599136,0.034913430916582076,0.4930898027725734,-3.373335724252052,-0.0,-3.373335724252052
2026-05-13 00:00:00+08:00,-0.5328086889569104,-1.174239168937533,15.85,15.92,31.535,31.506,100.5,101.5,390,0.08580184177193684,0.7272323217525596,-0.6414304799806227,-1.3162208195325935,0.4406680092947396,-0.8755528102378539,0.0729614447009774,-0.09200362318372864,-0.019042178482751235,1.9705071079332444,-0.9901070982711537,0.9804000096620906
2026-05-14 00:00:00+08:00,-2.669605133111153,-2.232015538885819,16.76,17.14,31.516,31.523,108.5,110.5,390,-1.057776369948286,-1.4953659641736199,0.43758959422533383,5.141891463770019,2.2419818115696613,7.38387327533968,0.03173494996644299,0.022208474210472576,0.05394342417691556,-6.669137449867215,-1.826534797729319,-8.495672247596534
