entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
3120,2026-07-17 21:30:00+08:00,1.7933720334863603,3121,2026-07-17 21:31:00+08:00,open,1,1.7363434549754804,short_tsm_long_qff,132.45727599999998,132.45727599999998,133.0,133.0,False,-8032.778810882387,8000.0,4,3.7593984962406015,1000000.0,1064000.0,2000.0,266.0,352.0,20,2288.664,2926.664,3900,2026-07-21 21:30:00+08:00,-1.1570843680239775,3901,2026-07-21 21:31:00+08:00,open,-1.2177386633585106,136.69969600000002,136.69969600000002,140.0,140.0,-34078.42148286397,56000.0,21921.578517136033,274.51960537071596,352.0,24,2361.96668460964,3012.486289980356,540.5196053707159,704.0,44,4650.63068460964,5939.150289980356,15982.428227155677,15982.428227155677,zscore_exit,5760
3902,2026-07-21 21:32:00+08:00,-1.6235416101516793,3903,2026-07-21 21:33:00+08:00,open,1,-1.328250392899509,long_tsm_short_qff,135.9172616,135.9172616,139.0,139.0,False,8181.447940531492,-8000.0,-4,3.597122302158273,1000000.0,1112000.0,2000.0,278.0,352.0,24,2391.9120000000003,3045.9120000000003,4702,2026-07-23 21:52:00+08:00,0.7186421026902927,4703,2026-07-23 21:53:00+08:00,open,0.4750068905469721,135.31474400000002,135.31474400000002,136.5,136.5,-4929.4663776537345,20000.0,15070.533622346265,276.7676334055866,352.0,20,2381.308717821667,3030.0763512272533,554.7676334055866,704.0,44,4773.220717821667,6075.988351227254,8994.545271119012,8994.545271119012,zscore_exit,2900
5112,2026-07-24 22:15:00+08:00,-1.2475686823698802,5113,2026-07-24 22:16:00+08:00,open,1,-0.4947914214677543,long_tsm_short_qff,125.38201000000001,125.38201000000001,127.5,127.5,False,8135.138366341391,-8000.0,-4,3.9215686274509802,1000000.0,1020000.0,2000.0,255.0,352.0,20,2194.02,2821.02,5135,2026-07-24 22:38:00+08:00,1.1087667940818204,5136,2026-07-24 22:39:00+08:00,open,0.8690559217492669,123.37919199999999,123.37919199999999,124.0,124.0,-16293.201552599287,28000.0,11706.798447400713,250.92669961185018,352.0,20,2158.973323460359,2781.9000230722095,505.92669961185015,704.0,40,4352.9933234603595,5602.920023072209,6103.8784243285045,6103.8784243285045,zscore_exit,23
5137,2026-07-24 22:40:00+08:00,1.2023815519116792,5138,2026-07-24 22:41:00+08:00,open,1,1.2657918458341029,short_tsm_long_qff,122.97560000000001,122.97560000000001,123.0,123.0,False,-8001.587306750282,8000.0,4,4.065040650406504,1000000.0,984000.0,2000.0,246.0,352.0,20,2116.5840000000003,2734.5840000000003,5226,2026-07-25 00:09:00+08:00,-0.9372319159085832,5227,2026-07-25 00:10:00+08:00,open,-0.2053979827424513,126.504394,126.504394,128.5,128.5,-28235.95327853648,44000.0,15764.046721463521,253.05898831963412,352.0,20,2177.319535502132,2802.378523821766,499.0589883196341,704.0,40,4293.903535502132,5536.962523821767,10227.084197641754,10227.084197641754,zscore_exit,89
5264,2026-07-25 00:49:00+08:00,1.2806963117597858,5265,2026-07-25 00:50:00+08:00,open,1,1.3492086012096236,short_tsm_long_qff,125.47400400000001,125.47400400000001,125.5,125.5,False,-8001.657458862953,8000.0,4,3.9840637450199203,1000000.0,1004000.0,2000.0,251.0,352.0,20,2159.6040000000003,2782.6040000000003,5445,2026-07-27 21:34:00+08:00,-0.8560743789885793,5446,2026-07-27 21:35:00+08:00,open,0.1490433041653272,127.61008000000001,127.61008000000001,129.5,129.5,-17092.148458098163,32000.0,14907.851541901837,255.27303711452456,352.0,20,2196.369211333369,2823.6422484478935,506.2730371145245,704.0,40,4355.973211333369,5606.246248447894,9301.605293453944,9301.605293453944,zscore_exit,4125
5481,2026-07-27 22:10:00+08:00,-1.153714327662435,5482,2026-07-27 22:11:00+08:00,open,1,-0.7307164102596985,long_tsm_short_qff,124.12121400000001,124.12121400000001,126.0,126.0,False,8121.093627073289,-8000.0,-4,3.9682539682539684,1000000.0,1008000.0,2000.0,252.0,352.0,20,2168.208,2792.208,5787,2026-07-28 03:17:00+08:00,0.889859108797275,5788,2026-07-28 03:18:00+08:00,open,0.9628609514186546,123.73527999999999,123.73527999999999,124.0,124.0,-3134.206147871067,16000.0,12865.793852128932,251.2164484630322,352.0,20,2161.4663225759296,2784.6827710389616,503.2164484630322,704.0,40,4329.674322575929,5576.890771038961,7288.903081089971,7288.903081089971,zscore_exit,307
5830,2026-07-28 21:30:00+08:00,4.399263548134919,5831,2026-07-28 21:31:00+08:00,open,1,6.645581418054069,short_tsm_long_qff,108.421632,108.421632,106.0,106.0,False,-9776.646785763194,10000.0,5,4.716981132075472,1000000.0,1060000.0,2000.0,265.0,440.0,20,2280.06,3005.06,7387,2026-08-01 03:58:00+08:00,-0.7933918239027584,7388,2026-08-01 03:59:00+08:00,open,-0.3837864847205373,122.77798600000001,122.77798600000001,123.0,123.0,-140357.0021893787,170000.0,29642.99781062131,300.0892505473446,440.0,25,2581.9679117093533,3347.0571622566977,565.0892505473446,880.0,45,4862.027911709353,6352.117162256698,23290.88064836461,23290.88064836461,zscore_exit,4708
7389,2026-08-03 21:30:00+08:00,1.2744745249204044,7390,2026-08-03 21:31:00+08:00,open,1,1.335020847037204,short_tsm_long_qff,113.72585199999999,113.72585199999999,112.0,112.0,False,-7878.595624854058,8000.0,4,4.464285714285714,1000000.0,896000.0,2000.0,224.0,352.0,16,1927.296,2519.2960000000003,7776,2026-08-04 21:30:00+08:00,-1.1330696270245677,7777,2026-08-04 21:31:00+08:00,open,-0.9808334289659628,127.48881200000001,127.48881200000001,128.5,128.5,-108432.79644104157,132000.0,23567.203558958427,251.10819911026041,352.0,20,2160.5349451446805,2783.643144254941,475.10819911026044,704.0,36,4087.8309451446803,5302.939144254941,18264.264414703484,18264.264414703484,zscore_exit,1440
7778,2026-08-04 21:32:00+08:00,-1.078748189482997,7779,2026-08-04 21:33:00+08:00,open,1,-1.0657900477923763,long_tsm_short_qff,128.460032,128.460032,129.0,129.0,False,8033.627144044304,-8000.0,-4,3.875968992248062,1000000.0,1032000.0,2000.0,258.0,352.0,20,2219.8320000000003,2849.8320000000003,7974,2026-08-05 00:49:00+08:00,0.730295211620077,7975,2026-08-05 00:50:00+08:00,open,0.6478386144388419,132.880188,132.880188,130.5,130.5,35509.88522251023,-12000.0,23509.88522251023,266.8774713056276,352.0,20,2296.2137631136197,2935.0912344192475,524.8774713056275,704.0,40,4516.04576311362,5784.923234419248,17724.96198809098,17724.96198809098,zscore_exit,197
8018,2026-08-05 01:33:00+08:00,1.004464008857997,8019,2026-08-05 01:34:00+08:00,open,1,1.0352323865923323,short_tsm_long_qff,134.358653,134.358653,131.5,131.5,False,-7829.789719609648,8000.0,4,3.802281368821293,1000000.0,1052000.0,2000.0,263.0,352.0,20,2262.8520000000003,2897.8520000000003,8345,2026-08-06 00:35:00+08:00,-0.8182349420934133,8346,2026-08-06 00:36:00+08:00,open,-0.6377481894948734,124.82927399999998,124.82927399999998,124.0,124.0,74613.03372846423,-60000.0,14613.03372846423,244.34674156788395,352.0,20,2102.359364450074,2718.7061060179576,507.34674156788395,704.0,40,4365.211364450074,5616.5581060179575,8996.475622446273,8996.475622446273,zscore_exit,1382
8549,2026-08-06 21:30:00+08:00,-1.0908067268593518,8550,2026-08-06 21:31:00+08:00,open,1,-0.8453998013324637,long_tsm_short_qff,121.488576,121.488576,120.5,120.5,False,7934.902455355144,-8000.0,-4,4.149377593360996,1000000.0,964000.0,2000.0,241.0,352.0,20,2073.5640000000003,2686.5640000000003,8589,2026-08-06 22:10:00+08:00,0.929896410567693,8590,2026-08-06 22:11:00+08:00,open,0.9300109840763564,125.60135599999998,125.60135599999998,123.0,123.0,32634.508120335424,-20000.0,12634.508120335424,249.15862703008386,352.0,20,2143.7608269668417,2764.9194539969258,490.15862703008384,704.0,40,4217.324826966842,5451.483453996926,7183.024666338498,7183.024666338498,zscore_exit,40
8592,2026-08-06 22:13:00+08:00,1.0567179988965103,8593,2026-08-06 22:14:00+08:00,open,1,0.9298970004467512,short_tsm_long_qff,125.60135599999998,125.60135599999998,123.0,123.0,False,-7834.310323847142,8000.0,4,4.065040650406504,1000000.0,984000.0,2000.0,246.0,352.0,20,2116.5840000000003,2734.5840000000003,9322,2026-08-10 21:33:00+08:00,-0.7827765888581403,9323,2026-08-10 21:34:00+08:00,open,-0.2131106182942902,123.34198799999999,123.34198799999999,122.0,122.0,17700.59004776983,-8000.0,9700.59004776983,241.57485248805756,352.0,20,2078.510030807247,2692.0848832953043,487.57485248805756,704.0,40,4195.094030807248,5426.668883295304,4273.921164474526,4273.921164474526,zscore_exit,5720
9473,2026-08-11 00:06:00+08:00,-1.060710894880126,9474,2026-08-11 00:07:00+08:00,open,1,-1.0603745284187769,long_tsm_short_qff,122.656176,122.656176,122.0,122.0,True,7957.202252905716,-8000.0,-4,4.098360655737705,1000000.0,976000.0,2000.0,244.0,352.0,20,2099.376,2715.376,10030,2026-08-12 03:59:00+08:00,-1.3208487033502112,10030,2026-08-12 03:59:00+08:00,close,-1.3208487033502112,122.130837,,121.5,,-4180.228674339255,4000.0,-180.22867433925512,242.95494283141517,352.0,20,2090.3843281214963,2705.3392709529116,486.95494283141517,704.0,40,4189.760328121496,5420.715270952912,-5600.943945292167,-5600.943945292167,end_of_data,1672
