entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
4317,2026-06-25 21:57:00+08:00,2.838727238085988,4318,2026-06-25 21:58:00+08:00,open,1,2.2089601545081354,short_tsm_long_qff,176.80399500000001,176.80399500000001,178.0,178.0,False,-6040.587487856255,6000.0,3,2.808988764044944,1000000.0,1068000.0,2000.0,267.0,264.0,21,2297.268,2849.268,4460,2026-06-26 00:20:00+08:00,-0.0615280661150117,4461,2026-06-26 00:21:00+08:00,open,0.3285966387511135,176.76036,176.76036,179.5,179.5,263.58103503274776,9000.0,9263.581035032748,266.9341047412418,264.0,21,2296.701037193645,2848.6351419348866,533.9341047412418,528.0,42,4593.969037193645,5697.903141934887,3565.6778930978617,3565.6778930978617,zscore_exit,143
4680,2026-06-26 21:30:00+08:00,4.387279866532798,4681,2026-06-26 21:31:00+08:00,open,1,3.0284070560381533,short_tsm_long_qff,165.90084,165.90084,165.0,165.0,False,-5967.420056462644,6000.0,3,3.0303030303030303,1000000.0,990000.0,2000.0,247.50000000000006,264.0,21,2129.4900000000002,2661.9900000000002,4762,2026-06-26 22:52:00+08:00,-0.3189492131073602,4763,2026-06-26 22:53:00+08:00,open,0.0295286367935404,160.644456,160.644456,162.5,162.5,31367.051306069323,-15000.0,16367.051306069323,239.6582371734827,264.0,21,2062.0194726406453,2586.677709814128,487.15823717348275,528.0,42,4191.509472640646,5248.667709814128,11118.383596255195,11118.383596255195,zscore_exit,82
5089,2026-06-29 21:49:00+08:00,-2.467416538381465,5090,2026-06-29 21:50:00+08:00,open,1,-1.914424818476693,long_tsm_short_qff,163.58056000000002,163.58056000000002,168.5,168.5,False,6180.441001057827,-6000.0,-3,2.9673590504451037,1000000.0,1011000.0,2000.0,252.75,264.0,21,2174.661,2712.411,5128,2026-06-29 22:28:00+08:00,0.1089256510015377,5129,2026-06-29 22:29:00+08:00,open,-0.1580777052358543,163.33887499999997,163.33887499999997,165.5,165.5,-1493.7198833409486,18000.0,16506.28011665905,252.37657002916475,264.0,21,2171.4480085309337,2708.8245785600984,505.1265700291648,528.0,42,4346.109008530933,5421.2355785600985,11085.044538098951,11085.044538098951,zscore_exit,39
5514,2026-06-30 22:24:00+08:00,2.7688893596798594,5515,2026-06-30 22:25:00+08:00,open,1,1.8857832461146875,short_tsm_long_qff,172.175694,172.175694,172.5,172.5,False,-6011.301455825699,6000.0,3,2.898550724637681,1000000.0,1035000.0,2000.0,258.75,264.0,21,2226.285,2770.035,5850,2026-07-01 21:30:00+08:00,-0.7669125608370023,5851,2026-07-01 21:31:00+08:00,open,-0.8626003111581003,168.491988,168.491988,171.0,171.0,22143.867240633866,-9000.0,13143.867240633866,253.21403318984156,264.0,21,2178.653541565397,2716.867574755239,511.96403318984153,528.0,42,4404.938541565397,5486.902574755239,7656.964665878628,7656.964665878628,zscore_exit,1386
5857,2026-07-01 21:37:00+08:00,-2.432550096854103,5858,2026-07-01 21:38:00+08:00,open,1,-2.1996621888256547,long_tsm_short_qff,165.22365,165.22365,169.0,169.0,False,6137.135936653137,-6000.0,-3,2.9585798816568047,1000000.0,1014000.0,2000.0,253.5,264.0,21,2181.114,2719.614,6185,2026-07-02 03:05:00+08:00,0.1549931757456661,6186,2026-07-02 03:06:00+08:00,open,-0.0651705302806463,166.958472,166.958472,169.5,169.5,10646.838439896519,-3000.0,7646.838439896519,256.16170960997414,264.0,21,2204.0153494842175,2745.1770590941915,509.66170960997414,528.0,42,4385.1293494842175,5464.791059094192,2182.047380802327,2182.047380802327,zscore_exit,328
6313,2026-07-02 22:43:00+08:00,-2.3381796206482743,6314,2026-07-02 22:44:00+08:00,open,1,-2.641178992189092,long_tsm_short_qff,159.770724,159.770724,165.0,165.0,False,6196.379256565177,-6000.0,-3,3.0303030303030303,1000000.0,990000.0,2000.0,247.5,264.0,21,2129.49,2661.99,6459,2026-07-03 01:09:00+08:00,0.3533649175446193,6460,2026-07-03 01:10:00+08:00,open,0.0515679307252122,156.10896,156.10896,158.5,158.5,-22689.678492037157,39000.0,16310.321507962843,241.8275803769907,264.0,18,2080.6845015636286,2604.5120819406193,489.3275803769907,528.0,39,4210.174501563628,5266.502081940619,11043.819426022223,11043.819426022223,zscore_exit,146
6675,2026-07-06 22:15:00+08:00,2.60628045161954,6676,2026-07-06 22:16:00+08:00,open,1,2.0368346675834323,short_tsm_long_qff,171.19500500000004,171.19500500000004,172.5,172.5,False,-6045.737140519957,6000.0,3,2.898550724637681,1000000.0,1035000.0,2000.0,258.75,264.0,21,2226.285,2770.035,6815,2026-07-07 00:35:00+08:00,-0.1790969288278703,6816,2026-07-07 00:36:00+08:00,open,-0.1796638609688262,168.298518,168.298518,171.5,171.5,17511.39903293345,-6000.0,11511.399032933448,254.37215024176663,264.0,21,2188.6179806801606,2727.990130921927,513.1221502417666,528.0,42,4414.902980680161,5498.0251309219275,6013.373902011521,6013.373902011521,zscore_exit,140
7020,2026-07-07 21:30:00+08:00,3.1529945025033213,7021,2026-07-07 21:31:00+08:00,open,1,3.4145615236425657,short_tsm_long_qff,156.5992,156.5992,156.5,156.5,False,-5996.199214299945,6000.0,3,3.194888178913738,1000000.0,939000.0,2000.0,234.75,264.0,18,2019.7890000000002,2536.539,7410,2026-07-08 21:30:00+08:00,-0.3109571914091171,7411,2026-07-08 21:31:00+08:00,open,0.1391401489479845,156.52111999999997,156.52111999999997,158.5,158.5,468.1832346527097,12000.0,12468.18323465271,234.63295419133684,264.0,18,2018.781937862262,2535.414892053599,469.3829541913368,528.0,36,4038.5709378622623,5071.9538920536,7396.22934259911,7396.22934259911,zscore_exit,1440
7810,2026-07-09 21:40:00+08:00,2.490424813335941,7811,2026-07-09 21:41:00+08:00,open,1,1.7421302763418682,short_tsm_long_qff,163.03168986,163.03168986,163.0,163.0,False,-5998.833728828038,6000.0,3,3.067484662576687,1000000.0,978000.0,2000.0,244.5,264.0,21,2103.6780000000003,2633.1780000000003,8143,2026-07-10 03:13:00+08:00,-0.1398376031000991,8144,2026-07-10 03:14:00+08:00,open,-0.1341747446196201,160.56927000000002,160.56927000000002,162.5,162.5,14771.647310703913,-3000.0,11771.647310703913,240.80708817232406,264.0,21,2071.904186634676,2597.7112748070003,485.30708817232403,528.0,42,4175.582186634676,5230.889274807001,6540.758035896912,6540.758035896912,zscore_exit,333
8602,2026-07-14 21:52:00+08:00,-2.6873613807366983,8603,2026-07-14 21:53:00+08:00,open,1,-1.6850955883415553,long_tsm_short_qff,153.837576,153.837576,156.0,156.0,False,6084.339238418576,-6000.0,-3,3.2051282051282053,1000000.0,936000.0,2000.0,233.99999999999994,264.0,18,2013.3359999999998,2529.336,8701,2026-07-14 23:31:00+08:00,0.3343450269114394,8702,2026-07-14 23:32:00+08:00,open,0.0263260020266257,154.95004999999998,154.95004999999998,156.0,156.0,6768.669209920244,-0.0,6768.669209920244,235.69216730248007,264.0,18,2027.8954074705387,2545.587574773019,469.69216730248,528.0,36,4041.231407470538,5074.923574773018,1693.7456351472256,1693.7456351472256,zscore_exit,99
