entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
4319,2026-06-25 21:59:00+08:00,3.255144297530801,4320,2026-06-25 22:00:00+08:00,open,1,2.623944758023949,short_tsm_long_qff,175.59120000000001,175.59120000000001,176.0,176.0,False,-6013.968809370856,6000.0,3,2.840909090909091,1000000.0,1056000.0,2000.0,264.0,264.0,21,2271.456,2820.456,4476,2026-06-26 00:36:00+08:00,-1.0531836071465943,4477,2026-06-26 00:37:00+08:00,open,-0.4470950405874358,175.81942800000002,175.81942800000002,179.5,179.5,-1372.5560734251005,21000.0,19627.4439265749,264.3431390183563,264.0,21,2274.4083681139377,2823.751507132294,528.3431390183563,528.0,42,4545.864368113938,5644.207507132294,13983.236419442605,13983.236419442605,zscore_exit,157
4680,2026-06-26 21:30:00+08:00,4.518610303730922,4681,2026-06-26 21:31:00+08:00,open,1,2.880279880551265,short_tsm_long_qff,165.90084,165.90084,165.0,165.0,False,-5967.420056462644,6000.0,3,3.0303030303030303,1000000.0,990000.0,2000.0,247.50000000000006,264.0,21,2129.4900000000002,2661.9900000000002,4762,2026-06-26 22:52:00+08:00,-0.9819366304596846,4763,2026-06-26 22:53:00+08:00,open,-0.5653254462329389,160.644456,160.644456,162.5,162.5,31367.051306069323,-15000.0,16367.051306069323,239.6582371734827,264.0,21,2062.0194726406453,2586.677709814128,487.15823717348275,528.0,42,4191.509472640646,5248.667709814128,11118.383596255195,11118.383596255195,zscore_exit,82
5514,2026-06-30 22:24:00+08:00,3.7429751652351984,5515,2026-06-30 22:25:00+08:00,open,1,2.2266432659544115,short_tsm_long_qff,172.175694,172.175694,172.5,172.5,False,-6011.301455825699,6000.0,3,2.898550724637681,1000000.0,1035000.0,2000.0,258.75,264.0,21,2226.285,2770.035,5651,2026-07-01 00:41:00+08:00,-1.1830907728141105,5652,2026-07-01 00:42:00+08:00,open,-0.0579045645573182,169.88256600000003,169.88256600000003,172.0,172.0,13784.683684794478,-3000.0,10784.683684794478,255.30382907880139,264.0,21,2196.634145394007,2736.9379744728085,514.0538290788014,528.0,42,4422.9191453940075,5506.972974472808,5277.7107103216695,5277.7107103216695,zscore_exit,137
5853,2026-07-01 21:33:00+08:00,-3.520331283106012,5854,2026-07-01 21:34:00+08:00,open,1,-4.5899154334206775,long_tsm_short_qff,166.16774099999998,166.16774099999998,169.5,169.5,False,6120.321512946368,-6000.0,-3,2.949852507374631,1000000.0,1017000.0,2000.0,254.25000000000006,264.0,21,2187.5670000000005,2726.8170000000005,6185,2026-07-02 03:05:00+08:00,1.088328085698005,6186,2026-07-02 03:06:00+08:00,open,0.8269115665757427,166.958472,166.958472,169.5,169.5,4839.5279502537305,-0.0,4839.5279502537305,255.45988198756342,264.0,21,2197.976824620996,2738.4367066085597,509.70988198756345,528.0,42,4385.543824620996,5465.253706608561,-625.7257563548301,-625.7257563548301,zscore_exit,332
6240,2026-07-02 21:30:00+08:00,5.114214202724585,6241,2026-07-02 21:31:00+08:00,open,1,5.194513911997486,short_tsm_long_qff,165.43417799999997,165.43417799999997,166.5,166.5,False,-6038.655446397541,6000.0,3,3.003003003003003,1000000.0,999000.0,2000.0,249.75000000000006,264.0,21,2148.8490000000006,2683.5990000000006,6298,2026-07-02 22:28:00+08:00,-1.720326175053047,6299,2026-07-02 22:29:00+08:00,open,-0.9369446681103968,162.483456,162.483456,166.0,166.0,17818.393476104953,-3000.0,14818.393476104953,245.29540163097383,264.0,21,2110.5216356328983,2640.8170372638724,495.04540163097386,528.0,42,4259.3706356328985,5324.416037263873,9493.97743884108,9493.97743884108,zscore_exit,58
6314,2026-07-02 22:44:00+08:00,-3.244903954429455,6315,2026-07-02 22:45:00+08:00,open,1,-2.444725837578863,long_tsm_short_qff,159.89966099999998,159.89966099999998,165.0,165.0,False,6191.38273219979,-6000.0,-3,3.0303030303030303,1000000.0,990000.0,2000.0,247.5,264.0,21,2129.49,2661.99,6459,2026-07-03 01:09:00+08:00,1.1346903192727524,6460,2026-07-03 01:10:00+08:00,open,0.7179859660782096,156.10896,156.10896,158.5,158.5,-23469.68071433238,39000.0,15530.319285667621,241.63257982141693,264.0,18,2079.006716783471,2602.639296604888,489.1325798214169,528.0,39,4208.496716783471,5264.629296604888,10265.689989062734,10265.689989062734,zscore_exit,145
7020,2026-07-07 21:30:00+08:00,2.8606223468726046,7021,2026-07-07 21:31:00+08:00,open,1,3.07362100387121,short_tsm_long_qff,156.5992,156.5992,156.5,156.5,False,-5996.199214299945,6000.0,3,3.194888178913738,1000000.0,939000.0,2000.0,234.75,264.0,18,2019.7890000000002,2536.539,7390,2026-07-08 03:40:00+08:00,-0.9566937047033984,7391,2026-07-08 03:41:00+08:00,open,-0.2331896701087875,151.629078,151.629078,153.0,153.0,29801.841631374893,-21000.0,8801.841631374893,227.2995395921563,264.0,18,1955.6852386509127,2464.984778243069,462.0495395921563,528.0,36,3975.474238650913,5001.523778243069,3800.3178531318244,3800.3178531318244,zscore_exit,370
7412,2026-07-08 21:32:00+08:00,-3.961858206133674,7413,2026-07-08 21:33:00+08:00,open,1,-3.3523625298872908,long_tsm_short_qff,157.226748,157.226748,160.0,160.0,False,6105.831305497714,-6000.0,-3,3.125,1000000.0,960000.0,2000.0,240.00000000000006,264.0,18,2064.9600000000005,2586.9600000000005,7800,2026-07-09 21:30:00+08:00,2.9787605345401578,7801,2026-07-09 21:31:00+08:00,open,2.1881957621356998,160.26636000000002,160.26636000000002,161.5,161.5,18559.358106166725,-9000.0,9559.358106166725,244.63983952654172,264.0,18,2104.881179286365,2631.5210188129067,484.6398395265418,528.0,36,4169.841179286365,5218.481018812907,4340.877087353818,4340.877087353818,zscore_exit,1438
7803,2026-07-09 21:33:00+08:00,3.735095120125546,7804,2026-07-09 21:34:00+08:00,open,1,3.6511542478090417,short_tsm_long_qff,160.84563599999998,160.84563599999998,161.5,161.5,False,-6024.409639562743,6000.0,3,3.0959752321981426,1000000.0,969000.0,2000.0,242.25000000000006,264.0,18,2084.3190000000004,2608.5690000000004,8142,2026-07-10 03:12:00+08:00,-0.9409381239190449,8143,2026-07-10 03:13:00+08:00,open,-1.0607197583531414,160.633562,160.633562,162.5,162.5,1277.6206499004652,6000.0,7277.620649900466,241.9305948375249,264.0,21,2081.5708379820644,2608.5014328195894,484.18059483752495,528.0,39,4165.889837982065,5217.07043281959,2060.550217080876,2060.550217080876,zscore_exit,339
8193,2026-07-13 21:33:00+08:00,-5.327843452582982,8194,2026-07-13 21:34:00+08:00,open,1,-4.208094826454004,long_tsm_short_qff,150.654686,150.654686,153.5,153.5,False,6113.3179753864415,-6000.0,-3,3.257328990228013,1000000.0,921000.0,2000.0,230.25000000000006,264.0,18,1981.0710000000004,2493.3210000000004,8304,2026-07-13 23:24:00+08:00,1.106144244528441,8305,2026-07-13 23:25:00+08:00,open,0.7250130168286082,152.194348,152.194348,152.5,152.5,9412.443380619396,6000.0,15412.443380619396,232.60311084515484,264.0,18,2001.3171657117125,2515.920276556867,462.8531108451549,528.0,36,3982.3881657117126,5009.241276556868,10403.202104062528,10403.202104062528,zscore_exit,111
