timestamp,symbol,open,high,low,close,volume
2026-04-30 17:25:00+08:00,USDT/TWD,31.753,31.755,31.737,31.737,47695.106425269994
2026-04-30 17:40:00+08:00,USDT/TWD,31.738,31.743,31.735,31.743,45274.050870889994
2026-04-30 17:55:00+08:00,USDT/TWD,31.743,31.744,31.735,31.741,39302.99020032
2026-04-30 18:10:00+08:00,USDT/TWD,31.741,31.742,31.703,31.738,47713.33395542001
2026-04-30 18:25:00+08:00,USDT/TWD,31.738,31.74,31.728,31.739,25289.92653297
2026-04-30 18:40:00+08:00,USDT/TWD,31.737,31.739,31.709,31.721,50387.17661021
2026-04-30 18:55:00+08:00,USDT/TWD,31.724,31.729,31.7,31.713,62696.056552459995
2026-04-30 19:10:00+08:00,USDT/TWD,31.713,31.715,31.681,31.701,31259.58982201
2026-04-30 19:25:00+08:00,USDT/TWD,31.701,31.702,31.681,31.694,40587.60265824
2026-04-30 19:40:00+08:00,USDT/TWD,31.694,31.703,31.68,31.702,23715.127318009996
2026-04-30 19:55:00+08:00,USDT/TWD,31.703,31.725,31.702,31.721,53910.988993939995
2026-04-30 20:10:00+08:00,USDT/TWD,31.721,31.727,31.716,31.723,119719.81517409
2026-04-30 20:25:00+08:00,USDT/TWD,31.723,31.728,31.709,31.716,85208.46439741
2026-04-30 20:40:00+08:00,USDT/TWD,31.716,31.716,31.701,31.716,23466.59927989
2026-04-30 20:55:00+08:00,USDT/TWD,31.716,31.716,31.704,31.716,32865.61980997
2026-04-30 21:10:00+08:00,USDT/TWD,31.716,31.717,31.704,31.717,33801.17271524
2026-04-30 21:25:00+08:00,USDT/TWD,31.717,31.722,31.711,31.711,75340.49900933
2026-04-30 21:40:00+08:00,USDT/TWD,31.711,31.727,31.711,31.724,40213.47502339
2026-04-30 21:55:00+08:00,USDT/TWD,31.724,31.728,31.712,31.726,36273.44498368
2026-04-30 22:10:00+08:00,USDT/TWD,31.727,31.73,31.724,31.729,25421.162753029996
2026-04-30 22:25:00+08:00,USDT/TWD,31.73,31.737,31.72,31.732,33967.60382380999
2026-04-30 22:40:00+08:00,USDT/TWD,31.732,31.732,31.715,31.718,158051.69632854
2026-04-30 22:55:00+08:00,USDT/TWD,31.72,31.722,31.71,31.72,41091.33098497
2026-04-30 23:10:00+08:00,USDT/TWD,31.72,31.721,31.71,31.713,31933.26901117
2026-04-30 23:25:00+08:00,USDT/TWD,31.713,31.713,31.708,31.713,63477.60037870999
2026-04-30 23:40:00+08:00,USDT/TWD,31.713,31.717,31.706,31.717,19783.41764239
2026-04-30 23:55:00+08:00,USDT/TWD,31.709,31.733,31.707,31.733,151610.81727836
2026-05-01 00:10:00+08:00,USDT/TWD,31.732,31.765,31.731,31.765,185144.84086906002
2026-05-01 00:25:00+08:00,USDT/TWD,31.765,31.766,31.761,31.765,79543.22805775
2026-05-01 00:40:00+08:00,USDT/TWD,31.764,31.766,31.761,31.766,80471.88263922
2026-05-01 00:55:00+08:00,USDT/TWD,31.766,31.769,31.761,31.767,35680.53202869
2026-05-01 01:10:00+08:00,USDT/TWD,31.761,31.769,31.75,31.765,46324.97247874
2026-05-01 01:25:00+08:00,USDT/TWD,31.768,31.77,31.752,31.769,33332.567899300004
2026-05-01 01:40:00+08:00,USDT/TWD,31.769,31.773,31.752,31.771,26531.47767334
2026-05-01 01:55:00+08:00,USDT/TWD,31.771,31.772,31.752,31.772,34900.001030780004
2026-05-01 02:10:00+08:00,USDT/TWD,31.772,31.772,31.767,31.772,38743.94741029
2026-05-01 02:25:00+08:00,USDT/TWD,31.772,31.773,31.767,31.767,57913.51888166
2026-05-01 02:40:00+08:00,USDT/TWD,31.767,31.769,31.754,31.757,18407.62078312
2026-05-01 02:55:00+08:00,USDT/TWD,31.753,31.757,31.752,31.752,38989.332725830005
2026-05-01 03:10:00+08:00,USDT/TWD,31.756,31.757,31.752,31.757,16497.67760649
2026-05-01 03:25:00+08:00,USDT/TWD,31.752,31.761,31.752,31.761,7006.82203717
2026-05-01 03:40:00+08:00,USDT/TWD,31.761,31.761,31.752,31.759,15355.56477996
2026-05-01 03:55:00+08:00,USDT/TWD,31.759,31.76,31.75,31.75,11777.50128688
2026-05-01 04:10:00+08:00,USDT/TWD,31.76,31.76,31.75,31.759,16438.80763403
2026-05-01 04:25:00+08:00,USDT/TWD,31.759,31.76,31.75,31.75,2750.0042605699996
2026-05-01 04:40:00+08:00,USDT/TWD,31.759,31.759,31.75,31.75,6297.463355049999
